t, ω_1, EK_1 
2.5899999999999888, 106.20494612504095, 5639.745290711425 
2.5999999999999885, 106.17355224443506, 5636.41159810089 
2.6099999999999883, 106.1421756323569, 5633.080723985049 
2.619999999999988, 106.11081627420666, 5629.75266518922 
2.629999999999988, 106.07947415540097, 5626.427418543191 
2.6399999999999877, 106.04814926137293, 5623.104980881216 
2.6499999999999875, 106.01684157757197, 5619.785349041996 
2.6599999999999873, 105.98555108946393, 5616.468519868684 
2.669999999999987, 105.95427778253101, 5613.154490208872 
2.679999999999987, 105.92302164227172, 5609.843256914582 
2.6899999999999866, 105.89178265420091, 5606.534816842262 
2.6999999999999864, 105.86056080384967, 5603.229166852776 
2.709999999999986, 105.82935607676536, 5599.926303811397 
2.719999999999986, 105.79816845851163, 5596.626224587802 
2.7299999999999858, 105.76699793466825, 5593.32892605606 
2.7399999999999856, 105.73584449083128, 5590.034405094628 
2.7499999999999853, 105.70470811261289, 5586.742658586345 
2.759999999999985, 105.67358878564141, 5583.453683418419 
2.769999999999985, 105.6424864955613, 5580.167476482426 
2.7799999999999847, 105.61140122803312, 5576.884034674297 
2.7899999999999845, 105.5803329687335, 5573.603354894317 
2.7999999999999843, 105.54928170335515, 5570.325434047111 
2.809999999999984, 105.51824741760679, 5567.050269041641 
2.819999999999984, 105.48723009721316, 5563.777856791196 
2.8299999999999836, 105.45622972791497, 5560.508194213389 
2.8399999999999834, 105.42524629546895, 5557.241278230145 
2.849999999999983, 105.39427978564773, 5553.977105767696 
2.859999999999983, 105.36333018423984, 5550.715673756574 
2.869999999999983, 105.3323974770498, 5547.4569791316035 
2.8799999999999826, 105.3014816498979, 5544.201018831892 
2.8899999999999824, 105.27058268862035, 5540.947789800827 
2.899999999999982, 105.23970057906918, 5537.697288986067 
2.909999999999982, 105.20883530711225, 5534.449513339535 
2.9199999999999817, 105.17798685863313, 5531.204459817402 
2.9299999999999815, 105.14715521953129, 5527.962125380102 
2.9399999999999813, 105.11634037572183, 5524.722506992304 
2.949999999999981, 105.08554231313562, 5521.485601622909 
2.959999999999981, 105.05476101771922, 5518.251406245048 
2.9699999999999807, 105.02399647543486, 5515.019917836076 
2.9799999999999804, 104.99324867226046, 5511.791133377562 
2.9899999999999802, 104.96251759418958, 5508.565049855279 
2.99999999999998, 104.93180322723133, 5505.341664259197 
3.00999999999998, 104.90110555741046, 5502.1209735834855 
3.0199999999999796, 104.8704245707673, 5498.902974826497 
3.0299999999999794, 104.83976025335768, 5495.687664990759 
3.039999999999979, 104.80911259125303, 5492.4750410829765 
3.049999999999979, 104.77848157054022, 5489.265100114018 
3.0599999999999787, 104.74786717732164, 5486.057839098908 
3.0699999999999785, 104.71726939771511, 5482.853255056822 
3.0799999999999783, 104.68668821785393, 5479.651345011078 
3.089999999999978, 104.65612362388677, 5476.452105989135 
3.099999999999978, 104.62557560197773, 5473.255535022578 
3.1099999999999777, 104.59504413830629, 5470.061629147121 
3.1199999999999775, 104.5645292190673, 5466.870385402589 
3.1299999999999772, 104.53403083047091, 5463.681800832922 
3.139999999999977, 104.5035489587426, 5460.495872486155 
3.149999999999977, 104.47308359012312, 5457.312597414427 
3.1599999999999766, 104.44263471086852, 5454.131972673958 
3.1699999999999764, 104.41220230725007, 5450.953995325059 
3.179999999999976, 104.38178636555429, 5447.778662432108 
3.189999999999976, 104.3513868720829, 5444.605971063557 
3.1999999999999758, 104.32100381315279, 5441.435918291919 
3.2099999999999755, 104.29063717509604, 5438.268501193762 
3.2199999999999753, 104.26028694425986, 5435.103716849701 
3.229999999999975, 104.22995310700658, 5431.941562344396 
3.239999999999975, 104.19963564971364, 5428.782034766537 
3.2499999999999747, 104.16933455877356, 5425.625131208847 
