t,x,y
2.924000e1,3.090803e2,2.027612e2
2.928000e1,3.115373e2,1.992637e2
2.932000e1,3.139208e2,1.956630e2
2.936000e1,3.157497e2,1.925042e2
2.940000e1,3.177913e2,1.892940e2
2.944000e1,3.199699e2,1.857827e2
2.948000e1,3.226329e2,1.825632e2
2.952000e1,3.248360e2,1.789982e2
2.956000e1,3.267230e2,1.751084e2
2.960000e1,3.293774e2,1.719298e2
2.964000e1,3.312197e2,1.681644e2
2.968000e1,3.334096e2,1.641227e2
2.972000e1,3.352262e2,1.603618e2
2.976000e1,3.374690e2,1.568233e2
2.980000e1,3.394678e2,1.536214e2
2.984000e1,3.409723e2,1.495176e2
2.988000e1,3.421959e2,1.459311e2
2.992000e1,3.437030e2,1.420887e2
2.996000e1,3.449187e2,1.379824e2
3.000000e1,3.463175e2,1.342387e2
3.004000e1,3.473242e2,1.303231e2
3.008000e1,3.484426e2,1.263105e2
3.012000e1,3.498816e2,1.223195e2
3.016000e1,3.509708e2,1.179810e2
3.020000e1,3.518373e2,1.140669e2
3.024000e1,3.525536e2,1.103540e2
3.028000e1,3.539819e2,1.061632e2
3.032000e1,3.550910e2,1.023705e2
3.036000e1,3.558284e2,9.831244e1
3.040000e1,3.569187e2,9.440564e1
3.044000e1,3.577913e2,9.029275e1
3.048000e1,3.587123e2,8.644367e1
3.052000e1,3.597435e2,8.199898e1
3.056000e1,3.605595e2,7.799808e1
3.060000e1,3.615397e2,7.426924e1
3.064000e1,3.623270e2,7.007948e1
3.068000e1,3.632899e2,6.610571e1
3.072000e1,3.641310e2,6.158247e1
3.076000e1,3.646229e2,5.793153e1
3.080000e1,3.653796e2,5.359338e1
3.084000e1,3.658931e2,4.963865e1
3.088000e1,3.661056e2,4.585502e1
3.092000e1,3.664258e2,4.179831e1
3.096000e1,3.670004e2,3.833189e1
3.100000e1,3.670501e2,3.449498e1
3.104000e1,3.671517e2,3.090518e1
3.108000e1,3.673026e2,2.701073e1
3.112000e1,3.676632e2,2.349345e1
3.116000e1,3.676153e2,1.952267e1
3.120000e1,3.680547e2,1.594241e1
3.124000e1,3.683923e2,1.218356e1
3.128000e1,3.683336e2,8.831069e0
3.132000e1,3.684664e2,4.939523e0
3.136000e1,3.686742e2,1.115070e0
3.140000e1,3.688396e2,-2.031171e0
3.144000e1,3.688592e2,-5.856703e0
3.148000e1,3.688007e2,-9.550419e0
3.152000e1,3.688949e2,-1.293229e1
3.156000e1,3.684680e2,-1.605368e1
3.160000e1,3.687264e2,-1.971667e1
3.164000e1,3.686634e2,-2.345527e1
3.168000e1,3.683470e2,-2.681905e1
3.172000e1,3.679054e2,-3.045141e1
3.176000e1,3.676625e2,-3.364324e1
3.180000e1,3.675587e2,-3.726385e1
3.184000e1,3.669415e2,-4.046239e1
3.188000e1,3.665757e2,-4.379337e1
3.192000e1,3.662047e2,-4.717153e1
3.196000e1,3.658420e2,-5.042141e1
3.200000e1,3.653339e2,-5.328589e1
3.204000e1,3.650014e2,-5.615893e1
3.208000e1,3.644879e2,-5.946142e1
3.212000e1,3.644120e2,-6.158058e1
3.216000e1,3.635318e2,-6.523763e1
3.220000e1,3.629780e2,-6.818006e1
3.224000e1,3.623185e2,-7.126898e1
3.228000e1,3.617246e2,-7.415925e1
3.232000e1,3.611484e2,-7.724570e1
3.236000e1,3.604542e2,-7.978901e1
3.240000e1,3.596933e2,-8.233579e1
3.244000e1,3.595016e2,-8.507119e1
3.248000e1,3.588368e2,-8.764034e1
3.252000e1,3.576244e2,-9.008486e1
3.256000e1,3.571556e2,-9.371743e1
3.260000e1,3.563823e2,-9.586815e1
3.264000e1,3.554218e2,-9.947781e1
3.268000e1,3.549990e2,-1.009583e2
3.272000e1,3.539405e2,-1.033193e2
3.276000e1,3.529580e2,-1.065865e2
3.280000e1,3.520988e2,-1.093720e2
3.284000e1,3.516697e2,-1.110229e2
3.288000e1,3.504480e2,-1.136894e2
3.292000e1,3.500741e2,-1.164960e2
3.296000e1,3.493951e2,-1.192484e2
3.300000e1,3.479585e2,-1.208194e2
3.304000e1,3.467886e2,-1.235131e2
3.308000e1,3.465732e2,-1.264458e2
3.312000e1,3.448209e2,-1.287316e2
3.316000e1,3.443068e2,-1.307323e2
3.320000e1,3.430637e2,-1.323804e2
3.324000e1,3.418129e2,-1.352252e2
3.328000e1,3.414332e2,-1.373608e2
3.332000e1,3.407290e2,-1.401768e2
3.336000e1,3.394972e2,-1.423774e2
3.340000e1,3.385277e2,-1.440507e2
3.344000e1,3.374758e2,-1.462503e2
3.348000e1,3.373069e2,-1.490835e2
3.352000e1,3.345594e2,-1.511383e2
3.356000e1,3.340043e2,-1.527428e2
3.360000e1,3.331409e2,-1.552908e2
3.364000e1,3.316148e2,-1.572807e2
3.368000e1,3.308049e2,-1.596084e2
3.372000e1,3.297548e2,-1.618243e2
3.376000e1,3.286816e2,-1.632588e2
3.380000e1,3.273623e2,-1.658192e2
3.384000e1,3.260227e2,-1.681393e2
3.388000e1,3.254164e2,-1.702834e2
3.392000e1,3.239490e2,-1.720360e2
3.396000e1,3.226176e2,-1.745299e2
3.400000e1,3.211464e2,-1.763772e2
3.404000e1,3.200960e2,-1.783491e2
3.408000e1,3.189518e2,-1.806176e2
3.412000e1,3.175362e2,-1.827598e2
3.416000e1,3.162511e2,-1.849084e2
3.420000e1,3.146203e2,-1.873735e2
3.424000e1,3.137019e2,-1.892819e2
3.428000e1,3.127369e2,-1.910808e2
3.432000e1,3.111349e2,-1.927767e2
3.436000e1,3.095526e2,-1.954495e2
3.440000e1,3.087449e2,-1.969455e2
3.444000e1,3.072293e2,-1.992351e2
3.448000e1,3.058234e2,-2.006192e2
3.452000e1,3.044279e2,-2.030981e2
3.456000e1,3.028173e2,-2.050512e2
3.460000e1,3.015654e2,-2.065020e2
3.464000e1,3.001372e2,-2.088286e2
3.468000e1,2.985005e2,-2.107551e2
3.472000e1,2.969779e2,-2.127858e2
3.476000e1,2.950960e2,-2.151101e2
3.480000e1,2.939531e2,-2.167770e2
3.484000e1,2.922941e2,-2.191709e2
3.488000e1,2.904918e2,-2.204096e2
3.492000e1,2.890767e2,-2.220613e2
3.496000e1,2.876361e2,-2.240333e2
3.500000e1,2.861433e2,-2.260601e2
3.504000e1,2.841908e2,-2.275315e2
3.508000e1,2.823816e2,-2.297184e2
3.512000e1,2.811805e2,-2.315273e2
3.516000e1,2.798570e2,-2.329893e2
3.520000e1,2.779494e2,-2.350843e2
3.524000e1,2.762756e2,-2.367679e2
3.528000e1,2.743907e2,-2.389564e2
3.532000e1,2.727039e2,-2.401948e2
3.536000e1,2.709435e2,-2.422274e2
3.540000e1,2.690051e2,-2.443842e2
3.544000e1,2.677663e2,-2.461487e2
3.548000e1,2.654720e2,-2.482303e2
3.552000e1,2.633818e2,-2.494099e2
3.556000e1,2.614541e2,-2.508314e2
3.560000e1,2.598500e2,-2.521348e2
3.564000e1,2.577404e2,-2.543294e2
3.568000e1,2.557838e2,-2.566906e2
3.572000e1,2.535164e2,-2.582193e2
3.576000e1,2.511862e2,-2.609307e2
3.580000e1,2.495720e2,-2.630102e2
3.584000e1,2.471093e2,-2.639695e2
3.588000e1,2.447112e2,-2.663469e2
3.592000e1,2.423208e2,-2.683554e2
3.596000e1,2.402683e2,-2.697033e2
3.600000e1,2.378038e2,-2.719329e2
3.604000e1,2.358123e2,-2.729330e2
3.608000e1,2.337870e2,-2.768543e2
3.612000e1,2.299158e2,-2.784519e2
3.616000e1,2.275720e2,-2.793709e2
3.620000e1,2.253091e2,-2.818185e2
3.624000e1,2.225919e2,-2.834413e2
3.628000e1,2.196628e2,-2.855154e2
3.632000e1,2.170910e2,-2.871969e2
3.636000e1,2.140679e2,-2.889271e2
3.640000e1,2.112493e2,-2.913074e2
3.644000e1,2.088355e2,-2.926781e2
3.648000e1,2.059523e2,-2.948401e2
3.652000e1,2.027597e2,-2.964468e2
3.656000e1,1.997849e2,-2.979366e2
3.660000e1,1.972517e2,-2.992489e2
3.664000e1,1.942493e2,-3.013433e2
3.668000e1,1.913503e2,-3.030255e2
3.672000e1,1.887838e2,-3.042489e2
3.676000e1,1.853300e2,-3.057886e2
3.680000e1,1.827327e2,-3.072924e2
3.684000e1,1.802361e2,-3.093321e2
3.688000e1,1.765434e2,-3.111735e2
3.692000e1,1.734374e2,-3.120968e2
3.696000e1,1.700580e2,-3.137618e2
3.700000e1,1.666441e2,-3.152544e2
3.704000e1,1.629563e2,-3.169705e2
3.708000e1,1.597178e2,-3.187065e2
3.712000e1,1.563417e2,-3.206822e2
3.716000e1,1.529576e2,-3.210689e2
3.720000e1,1.493276e2,-3.235297e2
3.724000e1,1.459896e2,-3.240639e2
3.728000e1,1.422828e2,-3.258957e2
3.732000e1,1.388485e2,-3.264588e2
3.736000e1,1.352402e2,-3.279777e2
3.740000e1,1.320454e2,-3.292014e2
3.744000e1,1.284738e2,-3.303467e2
3.748000e1,1.252172e2,-3.322673e2
3.752000e1,1.217244e2,-3.329725e2
3.756000e1,1.183120e2,-3.342630e2
3.760000e1,1.145809e2,-3.347079e2
3.764000e1,1.106523e2,-3.352898e2
3.768000e1,1.068115e2,-3.367326e2
3.772000e1,1.037388e2,-3.380427e2
3.776000e1,9.896348e1,-3.384866e2
3.780000e1,9.578889e1,-3.392496e2
3.784000e1,9.248262e1,-3.397856e2
3.788000e1,8.855270e1,-3.404834e2
3.792000e1,8.505480e1,-3.411037e2
3.796000e1,8.134357e1,-3.423615e2
3.800000e1,7.737098e1,-3.429358e2
3.804000e1,7.408714e1,-3.429564e2
3.808000e1,6.981297e1,-3.438584e2
3.812000e1,6.532334e1,-3.443639e2
3.816000e1,6.198500e1,-3.448083e2
3.820000e1,5.692564e1,-3.459007e2
3.824000e1,5.337911e1,-3.464864e2
3.828000e1,5.053437e1,-3.476781e2
3.832000e1,4.597131e1,-3.465381e2
3.836000e1,4.213452e1,-3.470147e2
3.840000e1,3.783044e1,-3.469479e2
3.844000e1,3.400456e1,-3.473119e2
3.848000e1,2.931154e1,-3.474785e2
3.852000e1,2.602135e1,-3.482045e2
3.856000e1,2.123631e1,-3.478106e2
3.860000e1,1.789635e1,-3.474286e2
3.864000e1,1.433537e1,-3.480932e2
3.868000e1,9.199430e0,-3.497618e2
3.872000e1,6.239369e0,-3.475051e2
3.876000e1,2.715747e0,-3.481905e2
3.880000e1,-1.701095e0,-3.482535e2
3.884000e1,-5.572915e0,-3.470564e2
3.888000e1,-9.440591e0,-3.465837e2
3.892000e1,-1.278460e1,-3.464190e2
3.896000e1,-1.660496e1,-3.470200e2
3.900000e1,-2.045011e1,-3.473764e2
3.904000e1,-2.422019e1,-3.454744e2
3.908000e1,-2.839184e1,-3.454682e2
3.912000e1,-3.281397e1,-3.454015e2
3.916000e1,-3.669852e1,-3.441669e2
3.920000e1,-3.958575e1,-3.438944e2
3.924000e1,-4.386308e1,-3.421618e2
3.928000e1,-4.800665e1,-3.422718e2
3.932000e1,-5.210764e1,-3.404803e2
3.936000e1,-5.562496e1,-3.402617e2
3.940000e1,-5.939100e1,-3.396064e2
3.944000e1,-6.333647e1,-3.384256e2
3.948000e1,-6.720264e1,-3.373349e2
3.952000e1,-7.107796e1,-3.363783e2
3.956000e1,-7.454607e1,-3.357367e2
3.960000e1,-7.819145e1,-3.341833e2
3.964000e1,-8.247059e1,-3.334240e2
3.968000e1,-8.613524e1,-3.323080e2
3.972000e1,-8.961672e1,-3.316120e2
3.976000e1,-9.246048e1,-3.303193e2
3.980000e1,-9.652149e1,-3.288129e2
3.984000e1,-1.002435e2,-3.278524e2
3.988000e1,-1.027434e2,-3.266252e2
3.992000e1,-1.066588e2,-3.254823e2
3.996000e1,-1.101047e2,-3.240681e2
4.000000e1,-1.134169e2,-3.231539e2
4.004000e1,-1.166134e2,-3.212880e2
4.008000e1,-1.203729e2,-3.198605e2
4.012000e1,-1.233812e2,-3.178358e2
4.016000e1,-1.270148e2,-3.170535e2
4.020000e1,-1.301418e2,-3.157203e2
4.024000e1,-1.330795e2,-3.144564e2
4.028000e1,-1.364909e2,-3.122703e2
4.032000e1,-1.402273e2,-3.112117e2
4.036000e1,-1.426737e2,-3.091651e2
4.040000e1,-1.463260e2,-3.083274e2
4.044000e1,-1.493537e2,-3.057396e2
4.048000e1,-1.521855e2,-3.034609e2
4.052000e1,-1.548075e2,-3.020815e2
4.056000e1,-1.580882e2,-3.004815e2
4.060000e1,-1.608726e2,-2.981722e2
4.064000e1,-1.639919e2,-2.965473e2
4.068000e1,-1.671540e2,-2.943233e2
4.072000e1,-1.695437e2,-2.933358e2
4.076000e1,-1.725085e2,-2.903033e2
4.080000e1,-1.756595e2,-2.899751e2
4.084000e1,-1.780620e2,-2.869915e2
4.088000e1,-1.800048e2,-2.862162e2
4.092000e1,-1.828398e2,-2.835430e2
4.096000e1,-1.856591e2,-2.812534e2
4.100000e1,-1.878388e2,-2.800352e2
4.104000e1,-1.902755e2,-2.776796e2
4.108000e1,-1.924168e2,-2.761431e2
4.112000e1,-1.950550e2,-2.742957e2
4.116000e1,-1.970559e2,-2.722219e2
4.120000e1,-1.997317e2,-2.702578e2
4.124000e1,-2.022095e2,-2.683106e2
4.128000e1,-2.040875e2,-2.666770e2
4.132000e1,-2.059972e2,-2.653741e2
4.136000e1,-2.087097e2,-2.633590e2
4.140000e1,-2.109086e2,-2.620652e2
4.144000e1,-2.134268e2,-2.602091e2
4.148000e1,-2.151734e2,-2.582298e2
4.152000e1,-2.171736e2,-2.557611e2
4.156000e1,-2.187210e2,-2.544067e2
4.160000e1,-2.214920e2,-2.529147e2
4.164000e1,-2.225878e2,-2.512059e2
4.168000e1,-2.243469e2,-2.493546e2
4.172000e1,-2.268112e2,-2.470566e2
4.176000e1,-2.287057e2,-2.454348e2
4.180000e1,-2.298595e2,-2.430511e2
4.184000e1,-2.320930e2,-2.412268e2
4.188000e1,-2.346916e2,-2.393302e2
4.192000e1,-2.355458e2,-2.376123e2
4.196000e1,-2.376222e2,-2.362963e2
4.200000e1,-2.396092e2,-2.339426e2
4.204000e1,-2.402483e2,-2.317649e2
4.208000e1,-2.415970e2,-2.306161e2
4.212000e1,-2.435142e2,-2.283952e2
4.216000e1,-2.453691e2,-2.265286e2
4.220000e1,-2.464691e2,-2.244255e2
4.224000e1,-2.485195e2,-2.225074e2
4.228000e1,-2.498167e2,-2.204068e2
4.232000e1,-2.511608e2,-2.183447e2
4.236000e1,-2.526461e2,-2.164722e2
4.240000e1,-2.544571e2,-2.143468e2
4.244000e1,-2.554442e2,-2.123382e2
4.248000e1,-2.566090e2,-2.104719e2
4.252000e1,-2.581845e2,-2.084982e2
4.256000e1,-2.593518e2,-2.063741e2
4.260000e1,-2.602683e2,-2.050764e2
4.264000e1,-2.621528e2,-2.038238e2
4.268000e1,-2.630859e2,-2.017569e2
4.272000e1,-2.643535e2,-1.997702e2
4.276000e1,-2.656373e2,-1.984179e2
4.280000e1,-2.668494e2,-1.962839e2
4.284000e1,-2.681468e2,-1.944690e2
4.288000e1,-2.698285e2,-1.924368e2
4.292000e1,-2.709680e2,-1.904418e2
4.296000e1,-2.717698e2,-1.890929e2
4.300000e1,-2.729294e2,-1.872287e2
4.304000e1,-2.742794e2,-1.860735e2
4.308000e1,-2.755112e2,-1.836589e2
4.312000e1,-2.767576e2,-1.821975e2
4.316000e1,-2.776224e2,-1.804376e2
4.320000e1,-2.789681e2,-1.781406e2
4.324000e1,-2.798474e2,-1.761263e2
4.328000e1,-2.807746e2,-1.744866e2
4.332000e1,-2.816433e2,-1.726139e2
4.336000e1,-2.824968e2,-1.703429e2
4.340000e1,-2.840252e2,-1.682981e2
4.344000e1,-2.846733e2,-1.660641e2
4.348000e1,-2.855315e2,-1.640172e2
4.352000e1,-2.861383e2,-1.622774e2
4.356000e1,-2.866749e2,-1.599109e2
4.360000e1,-2.880091e2,-1.587101e2
4.364000e1,-2.886798e2,-1.568086e2
4.368000e1,-2.896676e2,-1.546131e2
4.372000e1,-2.901652e2,-1.531450e2
4.376000e1,-2.912383e2,-1.507420e2
4.380000e1,-2.917014e2,-1.485506e2
4.384000e1,-2.934223e2,-1.476233e2
4.388000e1,-2.931600e2,-1.452347e2
4.392000e1,-2.942403e2,-1.428925e2
4.396000e1,-2.951425e2,-1.407461e2
4.400000e1,-2.959186e2,-1.400916e2
4.404000e1,-2.959246e2,-1.370681e2
4.408000e1,-2.972345e2,-1.349281e2
4.412000e1,-2.981126e2,-1.333263e2
4.416000e1,-2.988883e2,-1.311954e2
4.420000e1,-2.989189e2,-1.283742e2
4.424000e1,-3.002671e2,-1.269094e2
4.428000e1,-3.011801e2,-1.248436e2
4.432000e1,-3.018515e2,-1.221896e2
4.436000e1,-3.031388e2,-1.206741e2
4.440000e1,-3.026003e2,-1.186064e2
4.444000e1,-3.051761e2,-1.168021e2
4.448000e1,-3.049572e2,-1.144827e2
4.452000e1,-3.060855e2,-1.125043e2
4.456000e1,-3.075222e2,-1.092030e2
4.460000e1,-3.083293e2,-1.075142e2
4.464000e1,-3.091367e2,-1.047751e2
4.468000e1,-3.094421e2,-1.029653e2
4.472000e1,-3.101585e2,-1.001184e2
4.476000e1,-3.106848e2,-9.796368e1
4.480000e1,-3.112208e2,-9.492711e1
4.484000e1,-3.116745e2,-9.336876e1
4.488000e1,-3.130980e2,-9.070743e1
4.492000e1,-3.144669e2,-8.855645e1
4.496000e1,-3.146856e2,-8.604770e1
4.500000e1,-3.150848e2,-8.364805e1
4.504000e1,-3.158187e2,-8.180963e1
4.508000e1,-3.166117e2,-7.868262e1
4.512000e1,-3.169199e2,-7.589796e1
4.516000e1,-3.182976e2,-7.396358e1
4.520000e1,-3.189311e2,-7.129796e1
4.524000e1,-3.191752e2,-6.854574e1
4.528000e1,-3.201702e2,-6.575017e1
4.532000e1,-3.205771e2,-6.344951e1
4.536000e1,-3.210974e2,-6.012120e1
4.540000e1,-3.214768e2,-5.735518e1
4.544000e1,-3.226732e2,-5.461583e1
4.548000e1,-3.227349e2,-5.183065e1
4.552000e1,-3.228707e2,-4.889749e1
4.556000e1,-3.238731e2,-4.576539e1
4.560000e1,-3.242433e2,-4.258037e1
4.564000e1,-3.244157e2,-4.046325e1
4.568000e1,-3.252529e2,-3.742558e1
4.572000e1,-3.260176e2,-3.395746e1
4.576000e1,-3.261926e2,-3.092253e1
4.580000e1,-3.274633e2,-2.799314e1
4.584000e1,-3.272018e2,-2.473506e1
4.588000e1,-3.271868e2,-2.111936e1
4.592000e1,-3.269019e2,-1.820209e1
4.596000e1,-3.280471e2,-1.533621e1
4.600000e1,-3.279042e2,-1.194852e1
4.604000e1,-3.286217e2,-8.568616e0
4.608000e1,-3.286959e2,-4.944711e0
4.612000e1,-3.282668e2,-2.169783e0
4.616000e1,-3.290960e2,1.254605e0
4.620000e1,-3.284739e2,4.149740e0
4.624000e1,-3.285209e2,7.575968e0
4.628000e1,-3.283081e2,1.132969e1
4.632000e1,-3.281802e2,1.512435e1
4.636000e1,-3.281209e2,1.826854e1
4.640000e1,-3.276085e2,2.139006e1
4.644000e1,-3.277773e2,2.541091e1
4.648000e1,-3.277998e2,2.873222e1
4.652000e1,-3.271985e2,3.197119e1
4.656000e1,-3.268611e2,3.608643e1
4.660000e1,-3.266492e2,3.954970e1
4.664000e1,-3.263339e2,4.369712e1
4.668000e1,-3.256848e2,4.677558e1
4.672000e1,-3.254407e2,5.032345e1
