Max Height Percentage, Count, Total Collision Count, Time increment tau[s], MaxH, StartH, Count of y_0' < y_max 
69.56%,9,,,,,
69.57%,6,,,,,
69.58%,5,,,,,
69.59%,6,,,,,
69.60%,4,,,,,
69.61%,7,,,,,
69.62%,7,,,,,
69.63%,9,,,,,
69.64%,4,,,,,
69.65%,2,,,,,
69.66%,11,,,,,
69.67%,11,,,,,
69.68%,10,,,,,
69.69%,7,,,,,
69.70%,11,,,,,
69.71%,6,,,,,
69.72%,10,,,,,
69.73%,2,,,,,
69.74%,10,,,,,
69.75%,7,,,,,
69.76%,4,,,,,
69.77%,8,,,,,
69.78%,2,,,,,
69.79%,4,,,,,
69.80%,3,,,,,
69.81%,3,,,,,
69.82%,5,,,,,
69.83%,5,,,,,
69.84%,8,,,,,
69.85%,12,,,,,
69.86%,11,,,,,
69.87%,6,,,,,
69.88%,6,,,,,
69.89%,7,,,,,
69.90%,9,,,,,
69.91%,10,,,,,
69.92%,6,,,,,
69.93%,2,,,,,
69.94%,7,,,,,
69.95%,5,,,,,
69.96%,4,,,,,
69.97%,7,,,,,
69.98%,8,,,,,
69.99%,8,,,,,
70%,7,,,,,
70.01%,11,,,,,
70.02%,6,,,,,
70.03%,8,,,,,
70.04%,8,,,,,
70.05%,2,,,,,
70.06%,5,,,,,
70.07%,8,,,,,
70.08%,9,,,,,
70.09%,4,,,,,
70.10%,4,,,,,
70.11%,6,,,,,
70.12%,11,,,,,
70.13%,6,,,,,
70.14%,10,,,,,
70.15%,6,,,,,
70.16%,7,,,,,
70.17%,8,,,,,
70.18%,6,,,,,
70.19%,2,,,,,
70.20%,6,,,,,
70.21%,9,,,,,
70.22%,3,,,,,
70.23%,4,,,,,
70.24%,4,,,,,
70.25%,8,,,,,
70.26%,10,,,,,
70.27%,6,,,,,
70.28%,4,,,,,
70.29%,6,,,,,
70.30%,6,,,,,
70.31%,2,,,,,
70.32%,8,,,,,
70.33%,12,,,,,
70.34%,6,,,,,
70.35%,6,,,,,
70.36%,3,,,,,
70.37%,9,,,,,
70.38%,5,,,,,
70.39%,5,,,,,
70.40%,5,,,,,
70.41%,12,,,,,
70.42%,6,,,,,
70.43%,3,,,,,
70.44%,3,,,,,
70.45%,7,,,,,
70.46%,5,,,,,
70.47%,6,,,,,
70.48%,8,,,,,
70.49%,10,,,,,
70.50%,4,,,,,
70.51%,6,,,,,
70.52%,5,,,,,
70.53%,11,,,,,
70.54%,4,,,,,
70.55%,11,,,,,
70.56%,2,,,,,
70.57%,9,,,,,
70.58%,11,,,,,
70.59%,6,,,,,
70.60%,6,,,,,
70.61%,7,,,,,
70.62%,7,,,,,
70.63%,9,,,,,
70.64%,4,,,,,
70.65%,5,,,,,
70.66%,3,,,,,
70.67%,7,,,,,
70.68%,4,,,,,
70.69%,5,,,,,
70.70%,5,,,,,
70.71%,1,,,,,
70.72%,5,,,,,
70.73%,7,,,,,
70.74%,2,,,,,
70.75%,9,,,,,
70.76%,5,,,,,
70.77%,5,,,,,
70.78%,4,,,,,
70.79%,4,,,,,
70.80%,8,,,,,
70.81%,5,,,,,
70.82%,5,,,,,
70.83%,6,,,,,
70.84%,5,,,,,
70.85%,10,,,,,
70.86%,5,,,,,
70.87%,9,,,,,
70.88%,3,,,,,
70.89%,6,,,,,
70.90%,4,,,,,
70.91%,8,,,,,
70.92%,7,,,,,
70.93%,10,,,,,
70.94%,9,,,,,
70.95%,2,,,,,
70.96%,6,,,,,
70.97%,7,,,,,
70.98%,6,,,,,
70.99%,9,,,,,
71%,4,,,,,
71.01%,3,,,,,
71.02%,7,,,,,
71.03%,5,,,,,
71.04%,10,,,,,
71.05%,4,,,,,
71.06%,6,,,,,
71.07%,7,,,,,
71.08%,4,,,,,
71.09%,4,,,,,
71.10%,8,,,,,
71.11%,5,,,,,
71.12%,6,,,,,
71.13%,10,,,,,
71.14%,10,,,,,
71.15%,11,,,,,
71.16%,9,,,,,
71.17%,9,,,,,
71.18%,3,,,,,
71.19%,4,,,,,
71.20%,5,,,,,
71.21%,7,,,,,
71.22%,7,,,,,
71.23%,9,,,,,
71.24%,6,,,,,
71.25%,8,,,,,
71.26%,7,,,,,
71.27%,5,,,,,
71.28%,10,,,,,
71.29%,8,,,,,
71.30%,3,,,,,
71.31%,5,,,,,
71.32%,4,,,,,
71.33%,7,,,,,
71.34%,4,,,,,
71.35%,6,,,,,
71.36%,4,,,,,
71.37%,5,,,,,
71.38%,4,,,,,
71.39%,4,,,,,
71.40%,10,,,,,
71.41%,6,,,,,
71.42%,3,,,,,
71.43%,6,,,,,
71.44%,3,,,,,
71.45%,3,,,,,
71.46%,3,,,,,
71.47%,3,,,,,
71.48%,7,,,,,
71.49%,7,,,,,
71.50%,8,,,,,
71.51%,4,,,,,
71.52%,5,,,,,
71.53%,9,,,,,
71.54%,5,,,,,
71.55%,6,,,,,
71.56%,12,,,,,
71.57%,8,,,,,
71.58%,5,,,,,
71.59%,8,,,,,
71.60%,7,,,,,
71.61%,6,,,,,
71.62%,5,,,,,
71.63%,6,,,,,
71.64%,6,,,,,
71.65%,5,,,,,
71.66%,5,,,,,
71.67%,8,,,,,
71.68%,5,,,,,
71.69%,6,,,,,
71.70%,4,,,,,
71.71%,7,,,,,
71.72%,6,,,,,
71.73%,6,,,,,
71.74%,9,,,,,
71.75%,3,,,,,
71.76%,6,,,,,
71.77%,4,,,,,
71.78%,6,,,,,
71.79%,5,,,,,
71.80%,4,,,,,
71.81%,5,,,,,
71.82%,6,,,,,
71.83%,4,,,,,
71.84%,3,,,,,
71.85%,4,,,,,
71.86%,7,,,,,
71.87%,6,,,,,
71.88%,6,,,,,
71.89%,6,,,,,
71.90%,5,,,,,
71.91%,5,,,,,
71.92%,4,,,,,
71.93%,6,,,,,
71.94%,11,,,,,
71.95%,6,,,,,
71.96%,8,,,,,
71.97%,3,,,,,
71.98%,8,,,,,
71.99%,7,,,,,
72%,6,,,,,
72.01%,4,,,,,
72.02%,5,,,,,
72.03%,8,,,,,
72.04%,10,,,,,
72.05%,5,,,,,
72.06%,7,,,,,
72.07%,7,,,,,
72.08%,8,,,,,
72.09%,6,,,,,
72.10%,2,,,,,
72.11%,6,,,,,
72.12%,7,,,,,
72.13%,9,,,,,
72.14%,5,,,,,
72.15%,4,,,,,
72.16%,2,,,,,
72.17%,2,,,,,
72.18%,5,,,,,
72.19%,9,,,,,
72.20%,3,,,,,
72.21%,7,,,,,
72.22%,4,,,,,
72.23%,3,,,,,
72.24%,5,,,,,
72.25%,4,,,,,
72.26%,5,,,,,
72.27%,14,,,,,
72.28%,4,,,,,
72.29%,7,,,,,
72.30%,3,,,,,
72.31%,5,,,,,
72.32%,5,,,,,
72.33%,7,,,,,
72.34%,5,,,,,
72.35%,3,,,,,
72.36%,7,,,,,
72.37%,4,,,,,
72.38%,0,,,,,
72.39%,5,,,,,
72.40%,4,,,,,
72.41%,5,,,,,
72.42%,7,,,,,
72.43%,11,,,,,
72.44%,4,,,,,
72.45%,4,,,,,
72.46%,5,,,,,
72.47%,5,,,,,
72.48%,5,,,,,
72.49%,8,,,,,
72.50%,6,,,,,
72.51%,5,,,,,
72.52%,5,,,,,
72.53%,8,,,,,
72.54%,2,,,,,
72.55%,4,,,,,
72.56%,5,,,,,
72.57%,7,,,,,
72.58%,6,,,,,
72.59%,4,,,,,
72.60%,8,,,,,
72.61%,8,,,,,
72.62%,4,,,,,
72.63%,4,,,,,
72.64%,11,,,,,
72.65%,5,,,,,
72.66%,8,,,,,
72.67%,3,,,,,
72.68%,3,,,,,
72.69%,4,,,,,
72.70%,7,,,,,
72.71%,3,,,,,
72.72%,3,,,,,
72.73%,3,,,,,
72.74%,4,,,,,
72.75%,8,,,,,
72.76%,7,,,,,
72.77%,1,,,,,
72.78%,6,,,,,
72.79%,3,,,,,
72.80%,2,,,,,
72.81%,6,,,,,
72.82%,5,,,,,
72.83%,10,,,,,
72.84%,9,,,,,
72.85%,3,,,,,
72.86%,5,,,,,
72.87%,2,,,,,
72.88%,8,,,,,
72.89%,7,,,,,
72.90%,7,,,,,
72.91%,3,,,,,
72.92%,5,,,,,
72.93%,7,,,,,
72.94%,5,,,,,
72.95%,2,,,,,
72.96%,3,,,,,
72.97%,6,,,,,
72.98%,4,,,,,
72.99%,4,,,,,
73%,4,,,,,
73.01%,4,,,,,
73.02%,4,,,,,
73.03%,6,,,,,
73.04%,3,,,,,
73.05%,9,,,,,
73.06%,4,,,,,
73.07%,8,,,,,
73.08%,6,,,,,
73.09%,4,,,,,
73.10%,4,,,,,
73.11%,5,,,,,
73.12%,3,,,,,
73.13%,3,,,,,
73.14%,3,,,,,
73.15%,3,,,,,
73.16%,3,,,,,
73.17%,4,,,,,
73.18%,4,,,,,
73.19%,1,,,,,
73.20%,5,,,,,
73.21%,4,,,,,
73.22%,4,,,,,
73.23%,7,,,,,
73.24%,5,,,,,
73.25%,2,,,,,
73.26%,2,,,,,
73.27%,4,,,,,
73.28%,6,,,,,
73.29%,4,,,,,
73.30%,4,,,,,
73.31%,6,,,,,
73.32%,4,,,,,
73.33%,5,,,,,
73.34%,3,,,,,
73.35%,5,,,,,
73.36%,6,,,,,
73.37%,3,,,,,
73.38%,3,,,,,
73.39%,2,,,,,
73.40%,5,,,,,
73.41%,3,,,,,
73.42%,3,,,,,
73.43%,6,,,,,
73.44%,4,,,,,
73.45%,5,,,,,
73.46%,7,,,,,
73.47%,9,,,,,
73.48%,3,,,,,
73.49%,7,,,,,
73.50%,4,,,,,
73.51%,7,,,,,
73.52%,4,,,,,
73.53%,4,,,,,
73.54%,8,,,,,
73.55%,7,,,,,
73.56%,3,,,,,
73.57%,7,,,,,
73.58%,2,,,,,
73.59%,4,,,,,
73.60%,2,,,,,
73.61%,8,,,,,
73.62%,7,,,,,
73.63%,5,,,,,
73.64%,5,,,,,
73.65%,5,,,,,
73.66%,6,,,,,
73.67%,3,,,,,
73.68%,2,,,,,
73.69%,3,,,,,
73.70%,7,,,,,
73.71%,2,,,,,
73.72%,4,,,,,
73.73%,2,,,,,
73.74%,5,,,,,
73.75%,8,,,,,
73.76%,5,,,,,
73.77%,2,,,,,
73.78%,6,,,,,
73.79%,3,,,,,
73.80%,8,,,,,
73.81%,7,,,,,
73.82%,3,,,,,
73.83%,4,,,,,
73.84%,5,,,,,
73.85%,7,,,,,
73.86%,5,,,,,
73.87%,3,,,,,
73.88%,5,,,,,
73.89%,4,,,,,
73.90%,6,,,,,
73.91%,4,,,,,
73.92%,3,,,,,
73.93%,3,,,,,
73.94%,3,,,,,
73.95%,2,,,,,
73.96%,4,,,,,
73.97%,2,,,,,
73.98%,4,,,,,
73.99%,6,,,,,
74%,3,,,,,
74.01%,4,,,,,
74.02%,2,,,,,
74.03%,6,,,,,
74.04%,6,,,,,
74.05%,10,,,,,
74.06%,6,,,,,
74.07%,6,,,,,
74.08%,0,,,,,
74.09%,2,,,,,
74.10%,3,,,,,
74.11%,4,,,,,
74.12%,6,,,,,
74.13%,5,,,,,
74.14%,10,,,,,
74.15%,5,,,,,
74.16%,6,,,,,
74.17%,7,,,,,
74.18%,7,,,,,
74.19%,6,,,,,
74.20%,7,,,,,
74.21%,3,,,,,
74.22%,1,,,,,
74.23%,6,,,,,
74.24%,4,,,,,
74.25%,5,,,,,
74.26%,6,,,,,
74.27%,3,,,,,
74.28%,9,,,,,
74.29%,2,,,,,
74.30%,6,,,,,
74.31%,7,,,,,
74.32%,3,,,,,
74.33%,5,,,,,
74.34%,4,,,,,
74.35%,4,,,,,
74.36%,2,,,,,
74.37%,5,,,,,
74.38%,9,,,,,
74.39%,6,,,,,
74.40%,5,,,,,
74.41%,5,,,,,
74.42%,4,,,,,
74.43%,3,,,,,
74.44%,3,,,,,
74.45%,4,,,,,
74.46%,4,,,,,
74.47%,4,,,,,
74.48%,3,,,,,
74.49%,3,,,,,
74.50%,5,,,,,
74.51%,4,,,,,
74.52%,3,,,,,
74.53%,4,,,,,
74.54%,5,,,,,
74.55%,2,,,,,
74.56%,6,,,,,
74.57%,5,,,,,
74.58%,3,,,,,
74.59%,0,,,,,
74.60%,1,,,,,
74.61%,7,,,,,
74.62%,2,,,,,
74.63%,2,,,,,
74.64%,5,,,,,
74.65%,4,,,,,
74.66%,4,,,,,
74.67%,2,,,,,
74.68%,5,,,,,
74.69%,5,,,,,
74.70%,5,,,,,
74.71%,4,,,,,
74.72%,7,,,,,
74.73%,9,,,,,
74.74%,1,,,,,
74.75%,4,,,,,
74.76%,3,,,,,
74.77%,3,,,,,
74.78%,5,,,,,
74.79%,4,,,,,
74.80%,4,,,,,
74.81%,4,,,,,
74.82%,3,,,,,
74.83%,4,,,,,
74.84%,4,,,,,
74.85%,5,,,,,
74.86%,2,,,,,
74.87%,2,,,,,
74.88%,1,,,,,
74.89%,6,,,,,
74.90%,3,,,,,
74.91%,2,,,,,
74.92%,5,,,,,
74.93%,3,,,,,
74.94%,3,,,,,
74.95%,7,,,,,
74.96%,4,,,,,
74.97%,6,,,,,
74.98%,2,,,,,
74.99%,4,,,,,
75%,4,,,,,
75.01%,4,,,,,
75.02%,4,,,,,
75.03%,6,,,,,
75.04%,7,,,,,
75.05%,1,,,,,
75.06%,5,,,,,
75.07%,3,,,,,
75.08%,4,,,,,
75.09%,3,,,,,
75.10%,5,,,,,
75.11%,3,,,,,
75.12%,3,,,,,
75.13%,1,,,,,
75.14%,4,,,,,
75.15%,7,,,,,
75.16%,4,,,,,
75.17%,5,,,,,
75.18%,3,,,,,
75.19%,7,,,,,
75.20%,2,,,,,
75.21%,5,,,,,
75.22%,5,,,,,
75.23%,4,,,,,
75.24%,4,,,,,
75.25%,2,,,,,
75.26%,4,,,,,
75.27%,4,,,,,
75.28%,3,,,,,
75.29%,4,,,,,
75.30%,6,,,,,
75.31%,6,,,,,
75.32%,5,,,,,
75.33%,7,,,,,
75.34%,1,,,,,
75.35%,3,,,,,
75.36%,5,,,,,
75.37%,5,,,,,
75.38%,5,,,,,
75.39%,1,,,,,
75.40%,5,,,,,
75.41%,6,,,,,
75.42%,2,,,,,
75.43%,2,,,,,
75.44%,4,,,,,
75.45%,4,,,,,
75.46%,6,,,,,
75.47%,6,,,,,
75.48%,5,,,,,
75.49%,1,,,,,
75.50%,5,,,,,
75.51%,6,,,,,
75.52%,5,,,,,
75.53%,3,,,,,
75.54%,4,,,,,
75.55%,5,,,,,
75.56%,4,,,,,
75.57%,2,,,,,
75.58%,4,,,,,
75.59%,6,,,,,
75.60%,3,,,,,
75.61%,3,,,,,
75.62%,6,,,,,
75.63%,4,,,,,
75.64%,7,,,,,
75.65%,3,,,,,
75.66%,5,,,,,
75.67%,4,,,,,
75.68%,2,,,,,
75.69%,4,,,,,
75.70%,2,,,,,
75.71%,2,,,,,
75.72%,5,,,,,
75.73%,2,,,,,
75.74%,2,,,,,
75.75%,3,,,,,
75.76%,6,,,,,
75.77%,4,,,,,
75.78%,2,,,,,
75.79%,5,,,,,
75.80%,2,,,,,
75.81%,3,,,,,
75.82%,5,,,,,
75.83%,4,,,,,
75.84%,6,,,,,
75.85%,5,,,,,
75.86%,1,,,,,
75.87%,3,,,,,
75.88%,5,,,,,
75.89%,4,,,,,
75.90%,4,,,,,
75.91%,5,,,,,
75.92%,3,,,,,
75.93%,3,,,,,
75.94%,5,,,,,
75.95%,0,,,,,
75.96%,4,,,,,
75.97%,3,,,,,
75.98%,3,,,,,
75.99%,5,,,,,
76%,2,,,,,
76.01%,4,,,,,
76.02%,4,,,,,
76.03%,2,,,,,
76.04%,2,,,,,
76.05%,3,,,,,
76.06%,0,,,,,
76.07%,3,,,,,
76.08%,4,,,,,
76.09%,3,,,,,
76.10%,5,,,,,
76.11%,3,,,,,
76.12%,6,,,,,
76.13%,6,,,,,
76.14%,2,,,,,
76.15%,3,,,,,
76.16%,3,,,,,
76.17%,4,,,,,
76.18%,0,,,,,
76.19%,2,,,,,
76.20%,1,,,,,
76.21%,2,,,,,
76.22%,2,,,,,
76.23%,2,,,,,
76.24%,3,,,,,
76.25%,9,,,,,
76.26%,2,,,,,
76.27%,4,,,,,
76.28%,2,,,,,
76.29%,2,,,,,
76.30%,2,,,,,
76.31%,2,,,,,
76.32%,2,,,,,
76.33%,3,,,,,
76.34%,2,,,,,
76.35%,1,,,,,
76.36%,2,,,,,
76.37%,4,,,,,
76.38%,3,,,,,
76.39%,2,,,,,
76.40%,2,,,,,
76.41%,4,,,,,
76.42%,0,,,,,
76.43%,3,,,,,
76.44%,4,,,,,
76.45%,8,,,,,
76.46%,3,,,,,
76.47%,2,,,,,
76.48%,0,,,,,
76.49%,2,,,,,
76.50%,0,,,,,
76.51%,3,,,,,
76.52%,2,,,,,
76.53%,2,,,,,
76.54%,5,,,,,
76.55%,1,,,,,
76.56%,2,,,,,
76.57%,1,,,,,
76.58%,1,,,,,
76.59%,3,,,,,
76.60%,6,,,,,
76.61%,1,,,,,
76.62%,2,,,,,
76.63%,2,,,,,
76.64%,2,,,,,
76.65%,1,,,,,
76.66%,5,,,,,
76.67%,2,,,,,
76.68%,2,,,,,
76.69%,1,,,,,
76.70%,5,,,,,
76.71%,2,,,,,
76.72%,8,,,,,
76.73%,1,,,,,
76.74%,3,,,,,
76.75%,0,,,,,
76.76%,3,,,,,
76.77%,4,,,,,
76.78%,1,,,,,
76.79%,3,,,,,
76.80%,0,,,,,
76.81%,5,,,,,
76.82%,0,,,,,
76.83%,2,,,,,
76.84%,3,,,,,
76.85%,2,,,,,
76.86%,5,,,,,
76.87%,7,,,,,
76.88%,5,,,,,
76.89%,2,,,,,
76.90%,5,,,,,
76.91%,5,,,,,
76.92%,1,,,,,
76.93%,4,,,,,
76.94%,2,,,,,
76.95%,1,,,,,
76.96%,4,,,,,
76.97%,1,,,,,
76.98%,6,,,,,
76.99%,0,,,,,
77%,2,,,,,
77.01%,5,,,,,
77.02%,1,,,,,
77.03%,0,,,,,
77.04%,4,,,,,
77.05%,4,,,,,
77.06%,6,,,,,
77.07%,1,,,,,
77.08%,4,,,,,
77.09%,4,,,,,
77.10%,2,,,,,
77.11%,4,,,,,
77.12%,3,,,,,
77.13%,2,,,,,
77.14%,7,,,,,
77.15%,4,,,,,
77.16%,2,,,,,
77.17%,3,,,,,
77.18%,3,,,,,
77.19%,2,,,,,
77.20%,4,,,,,
77.21%,5,,,,,
77.22%,6,,,,,
77.23%,0,,,,,
77.24%,6,,,,,
77.25%,1,,,,,
77.26%,1,,,,,
77.27%,4,,,,,
77.28%,5,,,,,
77.29%,3,,,,,
77.30%,2,,,,,
77.31%,2,,,,,
77.32%,4,,,,,
77.33%,1,,,,,
77.34%,3,,,,,
77.35%,5,,,,,
77.36%,3,,,,,
77.37%,0,,,,,
77.38%,0,,,,,
77.39%,4,,,,,
77.40%,2,,,,,
77.41%,6,,,,,
77.42%,3,,,,,
77.43%,3,,,,,
77.44%,1,,,,,
77.45%,5,,,,,
77.46%,1,,,,,
77.47%,4,,,,,
77.48%,2,,,,,
77.49%,1,,,,,
77.50%,4,,,,,
77.51%,4,,,,,
77.52%,3,,,,,
77.53%,5,,,,,
77.54%,2,,,,,
77.55%,1,,,,,
77.56%,4,,,,,
77.57%,3,,,,,
77.58%,0,,,,,
77.59%,3,,,,,
77.60%,1,,,,,
77.61%,7,,,,,
77.62%,1,,,,,
77.63%,2,,,,,
77.64%,3,,,,,
77.65%,3,,,,,
77.66%,1,,,,,
77.67%,6,,,,,
77.68%,3,,,,,
77.69%,3,,,,,
77.70%,5,,,,,
77.71%,3,,,,,
77.72%,3,,,,,
77.73%,4,,,,,
77.74%,0,,,,,
77.75%,5,,,,,
77.76%,1,,,,,
77.77%,2,,,,,
77.78%,4,,,,,
77.79%,2,,,,,
77.80%,5,,,,,
77.81%,4,,,,,
77.82%,1,,,,,
77.83%,0,,,,,
77.84%,2,,,,,
77.85%,3,,,,,
77.86%,5,,,,,
77.87%,2,,,,,
77.88%,1,,,,,
77.89%,4,,,,,
77.90%,3,,,,,
77.91%,3,,,,,
77.92%,2,,,,,
77.93%,2,,,,,
77.94%,4,,,,,
77.95%,0,,,,,
77.96%,2,,,,,
77.97%,2,,,,,
77.98%,1,,,,,
77.99%,2,,,,,
78%,4,,,,,
78.01%,1,,,,,
78.02%,1,,,,,
78.03%,5,,,,,
78.04%,5,,,,,
78.05%,2,,,,,
78.06%,0,,,,,
78.07%,2,,,,,
78.08%,2,,,,,
78.09%,5,,,,,
78.10%,3,,,,,
78.11%,3,,,,,
78.12%,1,,,,,
78.13%,2,,,,,
78.14%,3,,,,,
78.15%,1,,,,,
78.16%,0,,,,,
78.17%,2,,,,,
78.18%,0,,,,,
78.19%,2,,,,,
78.20%,3,,,,,
78.21%,8,,,,,
78.22%,2,,,,,
78.23%,2,,,,,
78.24%,4,,,,,
78.25%,4,,,,,
78.26%,2,,,,,
78.27%,0,,,,,
78.28%,1,,,,,
78.29%,0,,,,,
78.30%,2,,,,,
78.31%,3,,,,,
78.32%,1,,,,,
78.33%,3,,,,,
78.34%,3,,,,,
78.35%,2,,,,,
78.36%,0,,,,,
78.37%,2,,,,,
78.38%,1,,,,,
78.39%,2,,,,,
78.40%,1,,,,,
78.41%,1,,,,,
78.42%,3,,,,,
78.43%,3,,,,,
78.44%,0,,,,,
78.45%,3,,,,,
78.46%,3,,,,,
78.47%,3,,,,,
78.48%,4,,,,,
78.49%,1,,,,,
78.50%,4,,,,,
78.51%,1,,,,,
78.52%,1,,,,,
78.53%,3,,,,,
78.54%,3,,,,,
78.55%,3,,,,,
78.56%,3,,,,,
78.57%,1,,,,,
78.58%,2,,,,,
78.59%,0,,,,,
78.60%,2,,,,,
78.61%,4,,,,,
78.62%,1,,,,,
78.63%,1,,,,,
78.64%,1,,,,,
78.65%,0,,,,,
78.66%,1,,,,,
78.67%,5,,,,,
78.68%,0,,,,,
78.69%,2,,,,,
78.70%,3,,,,,
78.71%,2,,,,,
78.72%,2,,,,,
78.73%,5,,,,,
78.74%,2,,,,,
78.75%,5,,,,,
78.76%,1,,,,,
78.77%,3,,,,,
78.78%,3,,,,,
78.79%,1,,,,,
78.80%,6,,,,,
78.81%,1,,,,,
78.82%,4,,,,,
78.83%,2,,,,,
78.84%,3,,,,,
78.85%,1,,,,,
78.86%,1,,,,,
78.87%,1,,,,,
78.88%,1,,,,,
78.89%,0,,,,,
78.90%,1,,,,,
78.91%,1,,,,,
78.92%,1,,,,,
78.93%,3,,,,,
78.94%,3,,,,,
78.95%,2,,,,,
78.96%,1,,,,,
78.97%,2,,,,,
78.98%,3,,,,,
78.99%,3,,,,,
79%,4,,,,,
79.01%,3,,,,,
79.02%,3,,,,,
79.03%,2,,,,,
79.04%,3,,,,,
79.05%,1,,,,,
79.06%,1,,,,,
79.07%,0,,,,,
79.08%,2,,,,,
79.09%,3,,,,,
79.10%,0,,,,,
79.11%,2,,,,,
79.12%,1,,,,,
79.13%,3,,,,,
79.14%,1,,,,,
79.15%,3,,,,,
79.16%,1,,,,,
79.17%,1,,,,,
79.18%,0,,,,,
79.19%,0,,,,,
79.20%,2,,,,,
79.21%,1,,,,,
79.22%,1,,,,,
79.23%,2,,,,,
79.24%,2,,,,,
79.25%,1,,,,,
79.26%,2,,,,,
79.27%,1,,,,,
79.28%,0,,,,,
79.29%,4,,,,,
79.30%,3,,,,,
79.31%,1,,,,,
79.32%,7,,,,,
79.33%,2,,,,,
79.34%,1,,,,,
79.35%,0,,,,,
79.36%,2,,,,,
79.37%,0,,,,,
79.38%,1,,,,,
79.39%,1,,,,,
79.40%,5,,,,,
79.41%,2,,,,,
79.42%,2,,,,,
79.43%,1,,,,,
79.44%,2,,,,,
79.45%,2,,,,,
79.46%,3,,,,,
79.47%,3,,,,,
79.48%,0,,,,,
79.49%,1,,,,,
79.50%,3,,,,,
79.51%,1,,,,,
79.52%,0,,,,,
79.53%,3,,,,,
79.54%,2,,,,,
79.55%,1,,,,,
79.56%,0,,,,,
79.57%,0,,,,,
79.58%,0,,,,,
79.59%,5,,,,,
79.60%,1,,,,,
79.61%,1,,,,,
79.62%,1,,,,,
79.63%,0,,,,,
79.64%,4,,,,,
79.65%,1,,,,,
79.66%,0,,,,,
79.67%,1,,,,,
79.68%,1,,,,,
79.69%,2,,,,,
79.70%,4,,,,,
79.71%,3,,,,,
79.72%,1,,,,,
79.73%,1,,,,,
79.74%,1,,,,,
79.75%,1,,,,,
79.76%,2,,,,,
79.77%,1,,,,,
79.78%,2,,,,,
79.79%,2,,,,,
79.80%,1,,,,,
79.81%,1,,,,,
79.82%,0,,,,,
79.83%,1,,,,,
79.84%,1,,,,,
79.85%,3,,,,,
79.86%,2,,,,,
79.87%,2,,,,,
79.88%,3,,,,,
79.89%,2,,,,,
79.90%,2,,,,,
79.91%,4,,,,,
79.92%,2,,,,,
79.93%,3,,,,,
79.94%,3,,,,,
79.95%,1,,,,,
79.96%,1,,,,,
79.97%,2,,,,,
79.98%,2,,,,,
79.99%,2,,,,,
80%,0,,,,,
80.01%,2,,,,,
80.02%,0,,,,,
80.03%,3,,,,,
80.04%,0,,,,,
80.05%,0,,,,,
80.06%,2,,,,,
80.07%,2,,,,,
80.08%,5,,,,,
80.09%,3,,,,,
80.10%,3,,,,,
80.11%,2,,,,,
80.12%,0,,,,,
80.13%,2,,,,,
80.14%,1,,,,,
80.15%,2,,,,,
80.16%,2,,,,,
80.17%,0,,,,,
80.18%,1,,,,,
80.19%,1,,,,,
80.20%,0,,,,,
80.21%,3,,,,,
80.22%,3,,,,,
80.23%,4,,,,,
80.24%,1,,,,,
80.25%,2,,,,,
80.26%,1,,,,,
80.27%,1,,,,,
80.28%,3,,,,,
80.29%,1,,,,,
80.30%,1,,,,,
80.31%,1,,,,,
80.32%,3,,,,,
80.33%,0,,,,,
80.34%,0,,,,,
80.35%,2,,,,,
80.36%,0,,,,,
80.37%,2,,,,,
80.38%,2,,,,,
80.39%,1,,,,,
80.40%,1,,,,,
80.41%,1,,,,,
80.42%,1,,,,,
80.43%,3,,,,,
80.44%,2,,,,,
80.45%,2,,,,,
80.46%,0,,,,,
80.47%,2,,,,,
80.48%,3,,,,,
80.49%,0,,,,,
80.50%,0,,,,,
80.51%,0,,,,,
80.52%,3,,,,,
80.53%,0,,,,,
80.54%,0,,,,,
80.55%,2,,,,,
80.56%,1,,,,,
80.57%,1,,,,,
80.58%,0,,,,,
80.59%,2,,,,,
80.60%,1,,,,,
80.61%,1,,,,,
80.62%,5,,,,,
80.63%,1,,,,,
80.64%,3,,,,,
80.65%,2,,,,,
80.66%,1,,,,,
80.67%,5,,,,,
80.68%,0,,,,,
80.69%,0,,,,,
80.70%,1,,,,,
80.71%,2,,,,,
80.72%,0,,,,,
80.73%,0,,,,,
80.74%,2,,,,,
80.75%,4,,,,,
80.76%,1,,,,,
80.77%,0,,,,,
80.78%,2,,,,,
80.79%,2,,,,,
80.80%,1,,,,,
80.81%,4,,,,,
80.82%,1,,,,,
80.83%,2,,,,,
80.84%,4,,,,,
80.85%,2,,,,,
80.86%,1,,,,,
80.87%,0,,,,,
80.88%,3,,,,,
80.89%,1,,,,,
80.90%,3,,,,,
80.91%,2,,,,,
80.92%,0,,,,,
80.93%,3,,,,,
80.94%,1,,,,,
80.95%,1,,,,,
80.96%,0,,,,,
80.97%,2,,,,,
80.98%,0,,,,,
80.99%,1,,,,,
81%,3,,,,,
81.01%,1,,,,,
81.02%,1,,,,,
81.03%,1,,,,,
81.04%,2,,,,,
81.05%,1,,,,,
81.06%,0,,,,,
81.07%,3,,,,,
81.08%,1,,,,,
81.09%,1,,,,,
81.10%,0,,,,,
81.11%,1,,,,,
81.12%,1,,,,,
81.13%,2,,,,,
81.14%,4,,,,,
81.15%,2,,,,,
81.16%,2,,,,,
81.17%,3,,,,,
81.18%,2,,,,,
81.19%,3,,,,,
