"Poslední měření: čas (s)","Poslední měření: Magnetická indukce (mT)"
2.485,-0.263771287762
2.49,-0.0642263870468
2.495,0.415813195315
2.5,1.27427454993
2.505,2.18981903275
2.51,2.29537361032
2.515,1.40443392414
2.52,0.452474342303
2.525,-0.109007116924
2.53,-0.361452330406
2.535,-0.442648159304
2.54,-0.426408993524
2.545,-0.288130036432
2.55,0.0779893375075
2.555,0.839015697449
2.56,1.89677590482
2.565,2.47055976236
2.57,1.90489548771
2.575,0.86731121358
2.58,0.139009233164
2.585,-0.210870974995
2.59,-0.34496711666
2.595,-0.332910766308
2.6,-0.174209828008
2.605,0.273351422795
2.61,1.09933444585
2.615,2.08795517468
2.62,2.35245673851
2.625,1.59167642653
2.63,0.639470796734
2.635,0.0415742384866
2.64,-0.227110140775
2.645,-0.292066803893
2.65,-0.18626617836
2.655,0.143192048592
2.66,0.818593716242
2.665,1.79097527928
2.67,2.38493507007
2.675,1.90907830314
2.68,0.903972360567
2.685,0.139009233164
2.69,-0.255651704872
2.695,-0.410169827745
2.7,-0.446830974732
2.705,-0.385811079075
2.71,-0.16190742969
2.715,0.354793299659
2.72,1.28657694825
2.725,2.27519767707
2.73,2.3891178855
2.735,1.48981256846
2.74,0.537852986628
2.745,-0.0236284725979
2.75,-0.280010453542
2.755,-0.349149932088
2.76,-0.300432434749
2.765,-0.0521700366953
2.77,0.513494237959
2.775,1.4573342369
2.78,2.30373924117
2.785,2.19793861564
2.79,1.26615496704
2.795,0.403510796998
2.8,-0.0723459699366
2.805,-0.263771287762
2.81,-0.280010453542
2.815,-0.117126699814
2.82,0.289590588574
2.825,1.06267329887
2.83,2.01881569613
2.835,2.36475913683
2.84,1.67287225543
2.845,0.684251526611
2.85,0.016969441851
2.855,-0.308552017639
2.86,-0.430591808952
2.865,-0.446830974732
2.87,-0.357269514978
2.875,-0.0888311836825
2.88,0.505374655069
2.885,1.485875801
2.89,2.3891178855
2.895,2.28725402743
2.9,1.31905527981
2.905,0.423932778205
2.91,-0.0765287853646
2.915,-0.296249619321
2.92,-0.357269514978
2.925,-0.275827638114
2.93,-0.0032064913903
2.935,0.602809649747
2.94,1.56313486244
2.945,2.35663955394
2.95,2.13691871998
2.955,1.18471309018
2.96,0.354793299659
2.965,-0.0927679511442
2.97,-0.271890870652
2.975,-0.271890870652
2.98,-0.109007116924
2.985,0.318132152672
2.99,1.09933444585
2.995,2.04735726023
3,2.34433715562
3.005,1.64851350676
3.01,0.676131943721
3.015,0.016969441851
3.02,-0.304369202211
3.025,-0.430591808952
3.03,-0.442648159304
3.035,-0.357269514978
3.04,-0.105070349462
3.045,0.472650275544
3.05,1.4369122557
3.055,2.36475913683
3.06,2.31997840695
3.065,1.39213152582
3.07,0.480769858434
3.075,-0.0479872212672
3.08,-0.288130036432
3.085,-0.35308669955
3.09,-0.296249619321
3.095,-0.0440504538055
3.1,0.505374655069
3.105,1.42067308992
3.11,2.28331725996
3.115,2.2304169472
3.12,1.33947726102
3.125,0.460593925192
3.13,-0.0440504538055
3.135,-0.255651704872
3.14,-0.283947221003
3.145,-0.153787846801
3.15,0.20814871171
3.155,0.916274758885
3.16,1.86823434072
3.165,2.37681548718
3.17,1.86011475783
3.175,0.87543079647
3.18,0.139009233164
3.185,-0.251468889444
3.19,-0.414352643173
3.195,-0.450767742193
3.2,-0.397867429427
3.205,-0.198568576678
3.21,0.269414655333
3.215,1.12787600995
3.22,2.14503830287
3.225,2.45825736404
3.23,1.70559663496
3.235,0.733215071916
3.24,0.0861089203972
3.245,-0.227110140775
3.25,-0.341030349198
3.255,-0.332910766308
3.26,-0.166090245119
3.265,0.257112257015
3.27,1.05037090055
3.275,2.01881569613
3.28,2.38099830261
3.285,1.72183580074
3.29,0.765693403475
3.295,0.118833299923
3.3,-0.190448993788
3.305,-0.292066803893
3.31,-0.231046908237
3.315,0.00884985896118
3.32,0.550155384946
3.325,1.43297548823
3.33,2.2508389284
3.335,2.22229736431
3.34,1.34759684391
3.345,0.444354759413
3.35,-0.0969507665723
3.355,-0.349149932088
3.36,-0.442648159304
3.365,-0.434528576414
3.37,-0.324791183419
3.375,-0.0236284725979
3.38,0.615112048064
3.385,1.6160351752
3.39,2.42971579995
3.395,2.22623413177
3.4,1.25803538415
3.405,0.407693612426
3.41,-0.0765287853646
3.415,-0.296249619321
3.42,-0.35308669955
3.425,-0.288130036432
3.43,-0.0440504538055
3.435,0.517431005421
3.44,1.42485590534
3.445,2.25895851129
3.45,2.2304169472
3.455,1.36777277715
3.46,0.49725507218
3.465,-0.0113260742801
3.47,-0.243349306555
3.475,-0.283947221003
3.48,-0.17814659547
3.485,0.135072465702
3.49,0.781932569254
3.495,1.71765298531
3.5,2.36869590429
3.505,2.0431744448
3.51,1.08703204754
3.515,0.277534238223
3.52,-0.17814659547
3.525,-0.385811079075
3.53,-0.442648159304
3.535,-0.422472226062
3.54,-0.280010453542
3.545,0.0821721529355
3.55,0.798171735034
3.555,1.81951684338
3.56,2.48679892814
3.565,2.08795517468
3.57,1.09121486296
3.575,0.301892986892
3.58,-0.121309515242
3.585,-0.308552017639
3.59,-0.35308669955
3.595,-0.271890870652
3.6,0.00884985896118
3.605,0.611175280603
3.61,1.54271288123
3.615,2.31579559152
3.62,2.173333819
3.625,1.28239413282
3.63,0.444354759413
3.635,-0.0440504538055
3.64,-0.251468889444
3.645,-0.288130036432
3.65,-0.17002701258
3.655,0.15549444691
3.66,0.806291317924
3.665,1.72995538363
3.67,2.37681548718
3.675,2.04735726023
3.68,1.08703204754
3.685,0.277534238223
3.69,-0.174209828008
3.695,-0.381628263647
3.7,-0.446830974732
3.705,-0.422472226062
3.71,-0.283947221003
3.715,0.0536305888381
3.72,0.741334654806
3.725,1.74619454941
3.73,2.46637694693
3.735,2.15315788576
3.74,1.17265673983
3.745,0.362912882549
3.75,-0.0927679511442
3.755,-0.300432434749
3.76,-0.357269514978
3.765,-0.288130036432
3.77,-0.0398676383775
3.775,0.501191839641
3.78,1.39213152582
3.785,2.25477569587
3.79,2.27101486165
3.795,1.4573342369
3.8,0.570331318188
3.805,0.0250890247407
3.81,-0.227110140775
3.815,-0.288130036432
3.82,-0.210870974995
3.825,0.0578134042662
3.83,0.627414446382
3.835,1.51023454967
3.84,2.29537361032
3.845,2.21417778142
3.85,1.33947726102
3.855,0.456411109764
3.86,-0.0846483682544
3.865,-0.34496711666
3.87,-0.442648159304
3.875,-0.438711391842
3.88,-0.34496711666
3.885,-0.0807116007927
3.89,0.476833090972
3.895,1.40049715668
3.9,2.31997840695
3.905,2.38099830261
3.91,1.53459329834
3.915,0.602809649747
3.92,0.0292718401688
3.925,-0.243349306555
3.93,-0.34496711666
3.935,-0.332910766308
3.94,-0.166090245119
3.945,0.240873091236
3.95,1.00165340321
3.955,1.94967621758
3.96,2.40929381874
3.965,1.86429757326
3.97,0.920211526347
3.975,0.228570692918
3.98,-0.137548681021
3.985,-0.280010453542
3.99,-0.267708055224
3.995,-0.100887534034
4,0.310012569782
4.005,1.06267329887
4.01,1.97009819879
4.015,2.38493507007
4.02,1.84387559205
4.025,0.87543079647
4.03,0.15549444691
4.035,-0.231046908237
4.04,-0.397867429427
4.045,-0.450767742193
4.05,-0.414352643173
4.055,-0.255651704872
4.06,0.114650484495
4.065,0.826713299131
4.07,1.83157319373
4.075,2.49885527849
4.08,2.12855308913
4.085,1.14411517573
4.09,0.342490901341
4.095,-0.0969507665723
4.1,-0.300432434749
4.105,-0.35308669955
4.11,-0.296249619321
4.115,-0.0642263870468
4.12,0.444354759413
4.125,1.30675288149
4.13,2.18145340189
4.135,2.32809798984
4.14,1.57543726076
4.145,0.680314759149
4.15,0.0902917358253
4.155,-0.194631809216
4.16,-0.292066803893
4.165,-0.243349306555
4.17,-0.0236284725979
4.175,0.460593925192
4.18,1.27009173451
4.185,2.13691871998
4.19,2.33621757273
4.195,1.64039392387
4.2,0.70049069239
4.205,0.0578134042662
4.21,-0.275827638114
4.215,-0.418289410634
4.22,-0.446830974732
4.225,-0.397867429427
4.23,-0.218990557885
4.235,0.196092361359
4.24,0.961055488762
4.245,1.97821778168
4.25,2.51509444427
4.255,2.0146328807
4.26,1.03413173477
4.265,0.285653821113
4.27,-0.121309515242
4.275,-0.304369202211
4.28,-0.357269514978
4.285,-0.288130036432
4.29,-0.0440504538055
4.295,0.49725507218
4.3,1.3557164268
4.305,2.20999496599
4.31,2.30767600863
4.315,1.55083246412
4.32,0.664075593369
4.325,0.0902917358253
4.33,-0.198568576678
4.335,-0.288130036432
4.34,-0.243349306555
4.345,-0.027811288026
4.35,0.444354759413
4.355,1.24573298584
4.36,2.12855308913
4.365,2.36869590429
4.37,1.69747705207
4.375,0.757573820585
4.38,0.0902917358253
4.385,-0.255651704872
4.39,-0.410169827745
4.395,-0.450767742193
4.4,-0.410169827745
4.405,-0.255651704872
4.41,0.126952882812
4.415,0.842952464911
4.42,1.84387559205
4.425,2.49885527849
4.43,2.14503830287
4.435,1.18471309018
4.44,0.379152048328
4.445,-0.0723459699366
4.45,-0.288130036432
4.455,-0.35308669955
4.46,-0.312488785101
4.465,-0.109007116924
4.47,0.350610484231
4.475,1.14805194319
4.48,2.06359642601
4.485,2.38493507007
4.49,1.77867288097
4.495,0.863374446119
4.5,0.20002912882
4.505,-0.145668263911
4.51,-0.283947221003
4.515,-0.271890870652
4.52,-0.113189932352
4.525,0.273351422795
4.53,0.964992256224
4.535,1.87635392361
4.54,2.39305465296
4.545,1.99027413203
4.55,1.05455371598
4.555,0.285653821113
4.56,-0.16190742969
4.565,-0.373508680757
4.57,-0.446830974732
4.575,-0.430591808952
4.58,-0.32872795088
4.585,-0.0602896195851
4.59,0.513494237959
4.595,1.42879267281
4.6,2.31579559152
4.605,2.40535705128
4.61,1.60373277689
4.615,0.692371109501
4.62,0.0902917358253
4.625,-0.218990557885
4.63,-0.341030349198
4.635,-0.34496711666
4.64,-0.231046908237
4.645,0.0902917358253
4.65,0.71672985817
4.655,1.62415475809
4.66,2.34015434019
4.665,2.19375580021
4.67,1.34759684391
4.675,0.517431005421
4.68,0.00884985896118
4.685,-0.227110140775
4.69,-0.292066803893
4.695,-0.218990557885
4.7,0.021152257279
4.705,0.525550588311
4.71,1.33947726102
4.715,2.16521423611
4.72,2.3320347573
4.725,1.64039392387
4.73,0.71672985817
4.735,0.0740525700458
4.74,-0.259588472334
4.745,-0.410169827745
4.75,-0.450767742193
4.755,-0.405987012316
4.76,-0.259588472334
4.765,0.094228503287
4.77,0.777995801793
4.775,1.74619454941
4.78,2.45407454862
4.785,2.22229736431
4.79,1.31905527981
4.795,0.488889441323
4.8,-0.0113260742801
4.805,-0.263771287762
4.81,-0.35308669955
4.815,-0.32872795088
4.82,-0.17814659547
4.825,0.20002912882
4.83,0.900035593106
4.835,1.81951684338
4.84,2.3891178855
4.845,2.06753319347
4.85,1.17659350729
4.855,0.403510796998
4.86,-0.0479872212672
4.865,-0.243349306555
4.87,-0.288130036432
4.875,-0.198568576678
4.88,0.0698697546177
4.885,0.615112048064
4.89,1.44921465401
4.895,2.2304169472
4.9,2.27913444454
4.905,1.53877611377
4.91,0.647590379624
4.915,0.0415742384866
4.92,-0.275827638114
4.925,-0.414352643173
4.93,-0.446830974732
4.935,-0.402050244855
4.94,-0.255651704872
4.945,0.106530901605
4.95,0.794234967572
4.955,1.7543141323
4.96,2.44201819826
4.965,2.2304169472
4.97,1.34341402848
4.975,0.509311422531
4.98,-0.0032064913903
4.985,-0.255651704872
4.99,-0.349149932088
4.995,-0.33684753377
5,-0.198568576678
5.005,0.159431214372
5.01,0.826713299131
5.015,1.73807496652
5.02,2.37287871972
5.025,2.14085548744
5.03,1.28657694825
5.035,0.484952673862
5.04,-0.0032064913903
5.045,-0.231046908237
5.05,-0.288130036432
5.055,-0.222927325347
5.06,0.00491309149947
5.065,0.488889441323
5.07,1.27009173451
5.075,2.10419434046
5.08,2.34433715562
5.085,1.73389215109
5.09,0.826713299131
5.095,0.151311631482
5.1,-0.227110140775
5.105,-0.393930661965
5.11,-0.446830974732
5.115,-0.426408993524
5.12,-0.312488785101
5.125,-0.0236284725979
5.13,0.550155384946
5.135,1.44921465401
5.14,2.29955642574
5.145,2.39723746839
5.15,1.65663308965
5.155,0.753391005157
5.16,0.139009233164
5.165,-0.190448993788
5.17,-0.332910766308
5.175,-0.349149932088
5.18,-0.267708055224
5.185,-0.00738930681837
5.19,0.517431005421
5.195,1.34759684391
5.2,2.17751663443
5.205,2.34433715562
5.21,1.68123788629
5.215,0.806291317924
5.22,0.179853195579
5.225,-0.153787846801
5.23,-0.280010453542
5.235,-0.271890870652
5.24,-0.133611913559
5.245,0.216514342566
5.25,0.847135280339
5.255,1.71371621785
5.26,2.34015434019
5.265,2.14897507033
5.27,1.31487246438
5.275,0.484952673862
5.28,-0.0479872212672
5.285,-0.316671600529
5.29,-0.426408993524
5.295,-0.446830974732
5.3,-0.393930661965
5.305,-0.222927325347
5.31,0.159431214372
5.315,0.86731121358
5.32,1.81533402795
5.325,2.45013778115
5.33,2.19793861564
5.335,1.3271748627
5.34,0.505374655069
5.345,0.00491309149947
5.35,-0.243349306555
5.355,-0.349149932088
5.36,-0.341030349198
5.365,-0.214807742457
5.37,0.106530901605
5.375,0.720912673598
5.38,1.595613194
5.385,2.31185882406
5.39,2.23853653009
5.395,1.46151705233
5.4,0.623231630954
5.405,0.0821721529355
5.41,-0.194631809216
5.415,-0.288130036432
5.42,-0.255651704872
5.425,-0.0846483682544
5.43,0.310012569782
5.435,0.993533820321
5.44,1.85199517494
5.445,2.36475913683
5.45,2.03505486191
5.455,1.17265673983
5.46,0.387271631218
5.465,-0.0927679511442
5.47,-0.33684753377
5.475,-0.430591808952
5.48,-0.442648159304
5.485,-0.385811079075
5.49,-0.198568576678
5.495,0.212331527138
5.5,0.936450692127
5.505,1.8844735065
5.51,2.47449652982
5.515,2.173333819
5.52,1.28239413282
5.525,0.484952673862
5.53,-0.00738930681837
5.535,-0.251468889444
5.54,-0.349149932088
5.545,-0.341030349198
5.55,-0.214807742457
5.555,0.106530901605
5.56,0.704673507818
5.565,1.57543726076
5.57,2.30373924117
5.575,2.27101486165
5.58,1.50211496678
5.585,0.668012360831
5.59,0.110713717033
5.595,-0.17814659547
5.6,-0.288130036432
5.605,-0.263771287762
5.61,-0.105070349462
5.615,0.257112257015
5.62,0.900035593106
5.625,1.74619454941
5.63,2.33621757273
5.635,2.13691871998
5.64,1.30675288149
5.645,0.488889441323
5.65,-0.0359308709158
5.655,-0.304369202211
5.66,-0.422472226062
5.665,-0.450767742193
5.67,-0.397867429427
5.675,-0.251468889444
5.68,0.0902917358253
5.685,0.745271422267
5.69,1.66081590508
5.695,2.39305465296
5.7,2.31997840695
5.705,1.52647371545
5.71,0.672195176259
5.715,0.0984113187151
5.72,-0.206688159567
5.725,-0.32872795088
5.73,-0.357269514978
5.735,-0.267708055224
5.74,-0.0236284725979
5.745,0.480769858434
5.75,1.27427454993
5.755,2.12461632166
5.76,2.39723746839
5.765,1.81951684338
5.77,0.948753090444
5.775,0.281471005685
5.78,-0.0927679511442
5.785,-0.259588472334
5.79,-0.288130036432
5.795,-0.18626617836
5.8,0.0740525700458
5.805,0.594690066857
5.81,1.38401194293
5.815,2.15709465322
5.82,2.32809798984
5.825,1.71371621785
5.83,0.834832882021
5.835,0.175670380151
5.84,-0.202751392106
5.845,-0.381628263647
5.85,-0.442648159304
5.855,-0.434528576414
5.86,-0.349149932088
5.865,-0.117126699814
5.87,0.362912882549
5.875,1.15617152608
5.88,2.06753319347
5.885,2.48261611271
5.89,2.01881569613
5.895,1.12787600995
5.9,0.383334863756
5.905,-0.0521700366953
