t,x,y
5.132000e1,-2.591346e2,2.578823e2
5.136000e1,-2.477815e2,2.690950e2
5.140000e1,-2.369037e2,2.788742e2
5.144000e1,-2.242667e2,2.894972e2
5.148000e1,-2.123407e2,2.975480e2
5.152000e1,-1.995829e2,3.062552e2
5.156000e1,-1.872019e2,3.150960e2
5.160000e1,-1.755370e2,3.231496e2
5.164000e1,-1.617968e2,3.302615e2
5.168000e1,-1.489116e2,3.357872e2
5.172000e1,-1.346152e2,3.423524e2
5.176000e1,-1.206541e2,3.476958e2
5.180000e1,-1.069826e2,3.527897e2
5.184000e1,-9.252957e1,3.565569e2
5.188000e1,-7.691967e1,3.590744e2
5.192000e1,-6.284506e1,3.654635e2
5.196000e1,-4.778401e1,3.665511e2
5.200000e1,-3.278511e1,3.693637e2
5.204000e1,-1.825936e1,3.691460e2
5.208000e1,-2.698420e0,3.696253e2
5.212000e1,1.137404e1,3.703529e2
5.216000e1,2.631950e1,3.696167e2
5.220000e1,4.107129e1,3.685041e2
5.224000e1,5.668842e1,3.663250e2
5.228000e1,7.197443e1,3.660959e2
5.232000e1,8.632186e1,3.637592e2
5.236000e1,1.008523e2,3.603888e2
5.240000e1,1.146390e2,3.554688e2
5.244000e1,1.301600e2,3.513145e2
5.248000e1,1.445618e2,3.459624e2
5.252000e1,1.586024e2,3.411078e2
5.256000e1,1.721946e2,3.358188e2
5.260000e1,1.863048e2,3.278264e2
5.264000e1,1.988475e2,3.207897e2
5.268000e1,2.112707e2,3.109617e2
5.272000e1,2.234319e2,3.034579e2
5.276000e1,2.363014e2,2.947590e2
5.280000e1,2.475871e2,2.706070e2
5.284000e1,2.587696e2,2.587544e2
5.288000e1,2.693463e2,2.464690e2
5.292000e1,2.795920e2,2.339854e2
5.296000e1,2.896863e2,2.207943e2
5.300000e1,2.989449e2,2.079612e2
5.304000e1,3.070132e2,1.955495e2
5.308000e1,3.152233e2,1.826647e2
5.312000e1,3.229908e2,1.691605e2
5.316000e1,3.295229e2,1.559571e2
5.320000e1,3.350936e2,1.418556e2
5.324000e1,3.401528e2,1.273788e2
5.328000e1,3.441861e2,1.126908e2
5.332000e1,3.481449e2,9.766791e1
5.336000e1,3.519321e2,8.212895e1
5.340000e1,3.549814e2,6.626265e1
5.344000e1,3.569768e2,5.087322e1
5.348000e1,3.579999e2,3.558234e1
5.352000e1,3.585940e2,2.018067e1
5.356000e1,3.588312e2,4.889466e0
5.360000e1,3.586615e2,-1.002776e1
5.364000e1,3.578393e2,-2.479067e1
5.368000e1,3.558693e2,-4.036060e1
5.372000e1,3.534018e2,-5.546909e1
5.376000e1,3.504856e2,-7.028347e1
5.380000e1,3.468513e2,-8.435850e1
5.384000e1,3.427800e2,-9.783354e1
5.388000e1,3.376996e2,-1.132349e2
5.392000e1,3.322886e2,-1.266833e2
5.396000e1,3.254638e2,-1.423800e2
5.400000e1,3.189699e2,-1.559750e2
5.404000e1,3.113258e2,-1.685489e2
5.408000e1,3.038014e2,-1.809373e2
5.412000e1,2.948133e2,-1.939988e2
5.416000e1,2.855966e2,-2.061167e2
5.420000e1,2.760149e2,-2.180869e2
5.424000e1,2.659316e2,-2.289555e2
5.428000e1,2.558492e2,-2.385969e2
5.432000e1,2.449312e2,-2.492019e2
5.436000e1,2.336766e2,-2.582588e2
5.440000e1,2.224658e2,-2.669754e2
5.444000e1,2.095199e2,-2.768174e2
5.448000e1,1.963818e2,-2.852682e2
5.452000e1,1.836090e2,-2.937505e2
5.456000e1,1.700696e2,-3.009819e2
5.460000e1,1.571030e2,-3.063415e2
5.464000e1,1.437730e2,-3.126200e2
5.468000e1,1.286913e2,-3.186731e2
5.472000e1,1.142817e2,-3.241029e2
5.476000e1,1.027187e2,-3.324223e2
5.480000e1,8.625837e1,-3.324073e2
5.484000e1,7.252406e1,-3.352735e2
5.488000e1,5.811361e1,-3.370549e2
5.492000e1,4.244928e1,-3.396246e2
5.496000e1,2.768517e1,-3.421314e2
5.500000e1,1.243423e1,-3.444772e2
5.504000e1,-1.791064e0,-3.428454e2
5.508000e1,-1.818111e1,-3.431422e2
5.512000e1,-3.352363e1,-3.412054e2
5.516000e1,-4.655966e1,-3.406286e2
5.520000e1,-6.102637e1,-3.355836e2
5.524000e1,-7.642942e1,-3.346041e2
5.528000e1,-9.106258e1,-3.290361e2
5.532000e1,-1.051559e2,-3.241011e2
5.536000e1,-1.206594e2,-3.209563e2
5.540000e1,-1.344464e2,-3.145983e2
5.544000e1,-1.472437e2,-3.077557e2
5.548000e1,-1.601841e2,-3.010270e2
5.552000e1,-1.742044e2,-2.949275e2
5.556000e1,-1.862186e2,-2.859358e2
5.560000e1,-1.983135e2,-2.778497e2
5.564000e1,-2.076833e2,-2.669932e2
5.568000e1,-2.208643e2,-2.595211e2
5.572000e1,-2.303680e2,-2.482363e2
5.576000e1,-2.428891e2,-2.386348e2
5.580000e1,-2.538113e2,-2.294750e2
5.584000e1,-2.597022e2,-2.154465e2
5.588000e1,-2.730318e2,-2.069313e2
5.592000e1,-2.813873e2,-1.949705e2
5.596000e1,-2.904472e2,-1.830942e2
5.600000e1,-2.974439e2,-1.696049e2
5.604000e1,-3.066833e2,-1.592886e2
5.608000e1,-3.135672e2,-1.446070e2
5.612000e1,-3.192272e2,-1.310852e2
5.616000e1,-3.242091e2,-1.163861e2
5.620000e1,-3.306851e2,-1.044052e2
5.624000e1,-3.357749e2,-9.029178e1
5.628000e1,-3.388660e2,-7.577871e1
5.632000e1,-3.405199e2,-6.111055e1
5.636000e1,-3.442314e2,-4.563429e1
5.640000e1,-3.471859e2,-3.167318e1
5.644000e1,-3.494988e2,-1.754181e1
5.648000e1,-3.505915e2,-1.410392e0
5.652000e1,-3.508829e2,1.256126e1
5.656000e1,-3.499175e2,2.887200e1
5.660000e1,-3.476852e2,4.290608e1
5.664000e1,-3.475223e2,5.824902e1
5.668000e1,-3.459181e2,7.236438e1
5.672000e1,-3.424300e2,8.821061e1
5.676000e1,-3.406120e2,1.030902e2
5.680000e1,-3.371886e2,1.172054e2
5.684000e1,-3.324500e2,1.324659e2
5.688000e1,-3.239109e2,1.505941e2
5.692000e1,-3.177709e2,1.645136e2
5.696000e1,-3.121551e2,1.793581e2
5.700000e1,-3.041651e2,1.932673e2
5.704000e1,-2.957947e2,2.051953e2
5.708000e1,-2.894508e2,2.181746e2
5.712000e1,-2.795255e2,2.315047e2
5.716000e1,-2.693533e2,2.413355e2
5.720000e1,-2.592982e2,2.525049e2
5.724000e1,-2.497485e2,2.648676e2
5.728000e1,-2.391141e2,2.745766e2
5.732000e1,-2.292671e2,2.850229e2
5.736000e1,-2.183536e2,2.929712e2
5.740000e1,-2.046996e2,3.007481e2
5.744000e1,-1.932084e2,3.105126e2
5.748000e1,-1.808896e2,3.186294e2
5.752000e1,-1.701911e2,3.255638e2
5.756000e1,-1.577273e2,3.325035e2
5.760000e1,-1.437651e2,3.370010e2
5.764000e1,-1.312104e2,3.441962e2
5.768000e1,-1.170561e2,3.495662e2
5.772000e1,-1.036130e2,3.532882e2
5.776000e1,-8.888206e1,3.576308e2
5.780000e1,-7.424131e1,3.617847e2
5.784000e1,-6.040100e1,3.649547e2
5.788000e1,-4.658194e1,3.675668e2
5.792000e1,-3.076122e1,3.699368e2
5.796000e1,-1.623680e1,3.710602e2
5.800000e1,-2.297723e0,3.708908e2
5.804000e1,1.172564e1,3.705628e2
5.808000e1,2.578591e1,3.707379e2
5.812000e1,4.178051e1,3.689718e2
5.816000e1,5.668320e1,3.673576e2
5.820000e1,7.125464e1,3.649547e2
5.824000e1,8.535057e1,3.619193e2
5.828000e1,9.910659e1,3.587977e2
5.832000e1,1.139322e2,3.545462e2
5.836000e1,1.284276e2,3.494034e2
5.840000e1,1.427523e2,3.436674e2
5.844000e1,1.569437e2,3.390657e2
5.848000e1,1.706452e2,3.320939e2
5.852000e1,1.838200e2,3.250581e2
5.856000e1,1.962794e2,3.156522e2
5.860000e1,2.095714e2,3.075950e2
5.864000e1,2.202693e2,2.992596e2
5.868000e1,2.327199e2,2.888706e2
5.872000e1,2.448021e2,2.772941e2
5.876000e1,2.559249e2,2.650162e2
5.880000e1,2.660077e2,2.527175e2
5.884000e1,2.765111e2,2.402953e2
5.888000e1,2.861853e2,2.269956e2
5.892000e1,2.957265e2,2.140899e2
5.896000e1,3.035396e2,2.016880e2
5.900000e1,3.116861e2,1.893022e2
5.904000e1,3.191449e2,1.755367e2
5.908000e1,3.257511e2,1.626132e2
5.912000e1,3.313164e2,1.486820e2
5.916000e1,3.361582e2,1.340223e2
5.920000e1,3.402463e2,1.198273e2
5.924000e1,3.438914e2,1.048092e2
5.928000e1,3.479128e2,8.948564e1
5.932000e1,3.510201e2,7.393635e1
5.936000e1,3.529742e2,5.761941e1
5.940000e1,3.541119e2,4.276743e1
5.944000e1,3.547924e2,2.715283e1
5.948000e1,3.550013e2,1.244860e1
5.952000e1,3.550810e2,-2.544970e0
5.956000e1,3.544021e2,-1.752375e1
5.960000e1,3.528842e2,-3.259736e1
5.964000e1,3.510208e2,-4.708921e1
5.968000e1,3.486447e2,-6.111913e1
5.972000e1,3.445956e2,-7.525011e1
5.976000e1,3.410318e2,-9.025695e1
5.980000e1,3.363564e2,-1.040456e2
5.984000e1,3.304135e2,-1.181695e2
5.988000e1,3.236385e2,-1.325368e2
5.992000e1,3.167883e2,-1.458882e2
5.996000e1,3.094465e2,-1.587736e2
6.000000e1,3.014270e2,-1.719399e2
6.004000e1,2.927011e2,-1.848328e2
6.008000e1,2.833967e2,-1.968989e2
6.012000e1,2.734570e2,-2.093190e2
6.016000e1,2.644473e2,-2.199096e2
6.020000e1,2.541913e2,-2.299109e2
6.024000e1,2.437083e2,-2.392563e2
6.028000e1,2.325742e2,-2.488692e2
6.032000e1,2.206804e2,-2.578532e2
6.036000e1,2.084045e2,-2.668668e2
6.040000e1,1.957239e2,-2.770292e2
6.044000e1,1.829889e2,-2.846176e2
6.048000e1,1.699617e2,-2.910280e2
6.052000e1,1.565469e2,-2.974193e2
6.056000e1,1.431177e2,-3.038678e2
6.060000e1,1.289409e2,-3.092827e2
6.064000e1,1.145839e2,-3.145611e2
6.068000e1,1.005062e2,-3.187575e2
6.072000e1,8.620175e1,-3.217579e2
6.076000e1,7.174725e1,-3.245648e2
6.080000e1,5.779678e1,-3.269510e2
6.084000e1,4.323600e1,-3.288923e2
6.088000e1,2.856617e1,-3.305705e2
6.092000e1,1.422647e1,-3.305833e2
6.096000e1,-1.231686e0,-3.302046e2
6.100000e1,-1.606264e1,-3.299381e2
6.104000e1,-3.109450e1,-3.293445e2
6.108000e1,-4.441160e1,-3.275164e2
6.112000e1,-5.949084e1,-3.254241e2
6.116000e1,-7.407763e1,-3.228965e2
6.120000e1,-8.783354e1,-3.197244e2
6.124000e1,-1.025320e2,-3.155353e2
6.128000e1,-1.167504e2,-3.111914e2
6.132000e1,-1.299638e2,-3.048223e2
6.136000e1,-1.425073e2,-2.996787e2
6.140000e1,-1.563395e2,-2.919033e2
6.144000e1,-1.695206e2,-2.836142e2
6.148000e1,-1.819910e2,-2.771807e2
6.152000e1,-1.939920e2,-2.687550e2
6.156000e1,-2.058030e2,-2.611210e2
6.160000e1,-2.176391e2,-2.524543e2
6.164000e1,-2.287640e2,-2.431802e2
6.168000e1,-2.393390e2,-2.337577e2
6.172000e1,-2.488641e2,-2.219934e2
6.176000e1,-2.589115e2,-2.113461e2
6.180000e1,-2.681931e2,-2.010828e2
6.184000e1,-2.763491e2,-1.897487e2
6.188000e1,-2.843573e2,-1.775627e2
6.192000e1,-2.955000e2,-1.710000e2
6.196000e1,-3.042609e2,-1.586930e2
6.200000e1,-3.107831e2,-1.464125e2
6.204000e1,-3.173067e2,-1.334223e2
6.208000e1,-3.232228e2,-1.193216e2
6.212000e1,-3.266221e2,-1.041934e2
6.216000e1,-3.312177e2,-9.062933e1
6.220000e1,-3.366746e2,-7.868128e1
6.224000e1,-3.400854e2,-6.386151e1
6.228000e1,-3.435323e2,-4.917382e1
6.232000e1,-3.469363e2,-3.533806e1
6.236000e1,-3.483093e2,-1.823239e1
6.240000e1,-3.508418e2,-6.286295e0
6.244000e1,-3.491588e2,9.821721e0
6.248000e1,-3.512396e2,2.722284e1
6.252000e1,-3.507652e2,3.982090e1
6.256000e1,-3.495190e2,5.438780e1
6.260000e1,-3.463153e2,6.885908e1
6.264000e1,-3.447516e2,8.482476e1
6.268000e1,-3.408269e2,9.829526e1
6.272000e1,-3.383054e2,1.111978e2
6.276000e1,-3.341408e2,1.285062e2
6.280000e1,-3.275999e2,1.466918e2
6.284000e1,-3.226576e2,1.604945e2
6.288000e1,-3.157180e2,1.745895e2
6.292000e1,-3.105128e2,1.851687e2
6.296000e1,-3.028945e2,2.001767e2
6.300000e1,-2.916935e2,2.144440e2
6.304000e1,-2.828445e2,2.294639e2
6.308000e1,-2.756641e2,2.392819e2
6.312000e1,-2.637305e2,2.526781e2
6.316000e1,-2.531756e2,2.635006e2
6.320000e1,-2.432635e2,2.727353e2
6.324000e1,-2.334303e2,2.802120e2
6.328000e1,-2.214383e2,2.919366e2
6.332000e1,-2.084621e2,3.007233e2
6.336000e1,-1.969172e2,3.089516e2
6.340000e1,-1.864734e2,3.157347e2
6.344000e1,-1.745895e2,3.226837e2
6.348000e1,-1.633787e2,3.294243e2
6.352000e1,-1.508945e2,3.360113e2
6.356000e1,-1.367918e2,3.419571e2
6.360000e1,-1.236545e2,3.477420e2
6.364000e1,-1.095108e2,3.523799e2
6.368000e1,-9.639148e1,3.565801e2
6.372000e1,-8.194493e1,3.615472e2
6.376000e1,-6.683059e1,3.651899e2
6.380000e1,-5.198521e1,3.687896e2
6.384000e1,-3.736821e1,3.694708e2
6.388000e1,-2.381012e1,3.701062e2
6.392000e1,-8.718723e0,3.733941e2
6.396000e1,5.254099e0,3.718020e2
6.400000e1,2.058404e1,3.726750e2
6.404000e1,3.557393e1,3.728011e2
6.408000e1,4.940318e1,3.724429e2
6.412000e1,6.505853e1,3.696105e2
6.416000e1,7.974829e1,3.697970e2
6.420000e1,9.341045e1,3.651215e2
6.424000e1,1.083941e2,3.608402e2
6.428000e1,1.225054e2,3.581329e2
6.432000e1,1.374030e2,3.524346e2
6.436000e1,1.513681e2,3.474478e2
6.440000e1,1.642388e2,3.414048e2
6.444000e1,1.788709e2,3.357569e2
6.448000e1,1.916552e2,3.295186e2
6.452000e1,2.044956e2,3.226423e2
6.456000e1,2.167689e2,3.130251e2
6.460000e1,2.274074e2,3.053640e2
6.464000e1,2.402141e2,2.957349e2
6.468000e1,2.510691e2,2.700767e2
6.472000e1,2.608631e2,2.589953e2
6.476000e1,2.711353e2,2.466205e2
6.480000e1,2.813773e2,2.346886e2
6.484000e1,2.917754e2,2.212344e2
6.488000e1,3.006563e2,2.085843e2
6.492000e1,3.085062e2,1.965561e2
6.496000e1,3.165718e2,1.832125e2
6.500000e1,3.235396e2,1.704622e2
6.504000e1,3.299766e2,1.572728e2
6.508000e1,3.350766e2,1.431045e2
6.512000e1,3.399921e2,1.290770e2
6.516000e1,3.442793e2,1.143983e2
6.520000e1,3.479815e2,9.943816e1
6.524000e1,3.514623e2,8.391354e1
6.528000e1,3.545218e2,6.869522e1
6.532000e1,3.563413e2,5.367182e1
6.536000e1,3.575852e2,3.814723e1
6.540000e1,3.582272e2,2.282116e1
6.544000e1,3.582452e2,7.825082e0
6.548000e1,3.585818e2,-6.622387e0
6.552000e1,3.577575e2,-2.148455e1
6.556000e1,3.556620e2,-3.645135e1
6.560000e1,3.536535e2,-5.008147e1
6.564000e1,3.497061e2,-6.718431e1
6.568000e1,3.457749e2,-8.271080e1
6.572000e1,3.425396e2,-9.335866e1
6.576000e1,3.374112e2,-1.076651e2
6.580000e1,3.316441e2,-1.225520e2
6.584000e1,3.258918e2,-1.367426e2
6.588000e1,3.197337e2,-1.504815e2
6.592000e1,3.115483e2,-1.628772e2
6.596000e1,3.032510e2,-1.756604e2
6.600000e1,2.937730e2,-1.910071e2
6.604000e1,2.863346e2,-2.008733e2
6.608000e1,2.772097e2,-2.122444e2
6.612000e1,2.673803e2,-2.234036e2
6.616000e1,2.572735e2,-2.332720e2
6.620000e1,2.466557e2,-2.432671e2
6.624000e1,2.349583e2,-2.532051e2
6.628000e1,2.244790e2,-2.613802e2
6.632000e1,2.124491e2,-2.714030e2
6.636000e1,1.993629e2,-2.794952e2
6.640000e1,1.868778e2,-2.872219e2
6.644000e1,1.735923e2,-2.941902e2
6.648000e1,1.608966e2,-3.005166e2
6.652000e1,1.473175e2,-3.064278e2
6.656000e1,1.329812e2,-3.138654e2
6.660000e1,1.185828e2,-3.172178e2
6.664000e1,1.047938e2,-3.214002e2
6.668000e1,8.986770e1,-3.256326e2
6.672000e1,7.583708e1,-3.286956e2
6.676000e1,6.206970e1,-3.302866e2
6.680000e1,4.744891e1,-3.331573e2
6.684000e1,3.224286e1,-3.334291e2
6.688000e1,1.833385e1,-3.360712e2
6.692000e1,2.829578e0,-3.352967e2
6.696000e1,-1.162545e1,-3.347769e2
6.700000e1,-2.646307e1,-3.333370e2
6.704000e1,-4.093371e1,-3.326135e2
6.708000e1,-5.570659e1,-3.349637e2
6.712000e1,-6.920901e1,-3.287674e2
6.716000e1,-8.478355e1,-3.286974e2
6.720000e1,-9.940496e1,-3.240750e2
6.724000e1,-1.132114e2,-3.192552e2
6.728000e1,-1.265846e2,-3.102762e2
6.732000e1,-1.387200e2,-3.060797e2
6.736000e1,-1.541467e2,-2.993766e2
6.740000e1,-1.656007e2,-2.920243e2
6.744000e1,-1.783724e2,-2.847447e2
6.748000e1,-1.924505e2,-2.779531e2
6.752000e1,-2.027716e2,-2.676942e2
6.756000e1,-2.144097e2,-2.590001e2
6.760000e1,-2.264836e2,-2.530236e2
6.764000e1,-2.376169e2,-2.425632e2
6.768000e1,-2.466505e2,-2.297941e2
6.772000e1,-2.564506e2,-2.199426e2
6.776000e1,-2.642889e2,-2.073140e2
6.780000e1,-2.724291e2,-1.954037e2
6.784000e1,-2.835233e2,-1.850877e2
6.788000e1,-2.892257e2,-1.724213e2
6.792000e1,-2.981497e2,-1.604201e2
6.796000e1,-3.071431e2,-1.482726e2
6.800000e1,-3.114794e2,-1.340781e2
6.804000e1,-3.161888e2,-1.204550e2
6.808000e1,-3.270117e2,-1.097743e2
6.812000e1,-3.308234e2,-9.560388e1
6.816000e1,-3.343445e2,-8.031954e1
6.820000e1,-3.397880e2,-6.795356e1
6.824000e1,-3.426016e2,-5.258781e1
6.828000e1,-3.446277e2,-3.873335e1
6.832000e1,-3.472619e2,-2.492345e1
6.836000e1,-3.494746e2,-1.082762e1
6.840000e1,-3.505912e2,4.958554e0
6.844000e1,-3.500425e2,2.237038e1
6.848000e1,-3.498926e2,3.439460e1
6.852000e1,-3.487626e2,4.966615e1
6.856000e1,-3.476847e2,6.246347e1
6.860000e1,-3.456579e2,7.734031e1
6.864000e1,-3.437411e2,9.583795e1
6.868000e1,-3.399581e2,1.075996e2
6.872000e1,-3.362030e2,1.214106e2
6.876000e1,-3.319555e2,1.348656e2
6.880000e1,-3.263795e2,1.500299e2
6.884000e1,-3.216083e2,1.637364e2
6.888000e1,-3.128808e2,1.814008e2
6.892000e1,-3.068195e2,1.929496e2
6.896000e1,-2.985539e2,2.072974e2
6.900000e1,-2.908767e2,2.179823e2
6.904000e1,-2.808712e2,2.320620e2
6.908000e1,-2.727806e2,2.430625e2
6.912000e1,-2.627490e2,2.542502e2
6.916000e1,-2.504688e2,2.648830e2
6.920000e1,-2.405728e2,2.760889e2
6.924000e1,-2.304185e2,2.857712e2
6.928000e1,-2.156341e2,2.970511e2
6.932000e1,-2.053143e2,3.050599e2
6.936000e1,-1.933810e2,3.123223e2
6.940000e1,-1.808280e2,3.181299e2
6.944000e1,-1.695591e2,3.262543e2
6.948000e1,-1.577204e2,3.319133e2
6.952000e1,-1.448494e2,3.387372e2
6.956000e1,-1.308054e2,3.445067e2
6.960000e1,-1.175021e2,3.498473e2
6.964000e1,-1.040438e2,3.552495e2
6.968000e1,-9.038722e1,3.591780e2
6.972000e1,-7.523705e1,3.633944e2
6.976000e1,-6.159359e1,3.654943e2
6.980000e1,-4.676909e1,3.686435e2
6.984000e1,-3.209131e1,3.702017e2
6.988000e1,-1.861059e1,3.706360e2
6.992000e1,-3.962222e0,3.718996e2
6.996000e1,1.099980e1,3.729354e2
7.000000e1,2.415108e1,3.734212e2
7.004000e1,4.007892e1,3.731334e2
7.008000e1,5.408981e1,3.694767e2
7.012000e1,6.990515e1,3.680075e2
7.016000e1,8.431867e1,3.671285e2
7.020000e1,9.751022e1,3.638173e2
7.024000e1,1.124206e2,3.601152e2
7.028000e1,1.282305e2,3.586280e2
7.032000e1,1.416494e2,3.527475e2
7.036000e1,1.554720e2,3.459903e2
7.040000e1,1.701182e2,3.410836e2
7.044000e1,1.833843e2,3.346150e2
7.048000e1,1.960486e2,3.277922e2
7.052000e1,2.078697e2,3.197006e2
7.056000e1,2.200903e2,3.117136e2
7.060000e1,2.299597e2,3.053650e2
7.064000e1,2.417938e2,2.939156e2
7.068000e1,2.534498e2,2.679656e2
7.072000e1,2.631097e2,2.567066e2
7.076000e1,2.740731e2,2.438293e2
7.080000e1,2.846371e2,2.310833e2
7.084000e1,2.938037e2,2.186819e2
7.088000e1,3.024481e2,2.059448e2
7.092000e1,3.103415e2,1.935752e2
7.096000e1,3.185365e2,1.805233e2
7.100000e1,3.256697e2,1.677488e2
7.104000e1,3.312930e2,1.542915e2
7.108000e1,3.361580e2,1.411124e2
7.112000e1,3.412370e2,1.262648e2
7.116000e1,3.451985e2,1.119599e2
7.120000e1,3.488955e2,9.689435e1
7.124000e1,3.526206e2,8.147333e1
7.128000e1,3.551636e2,6.591029e1
7.132000e1,3.569149e2,5.095292e1
7.136000e1,3.580162e2,3.552679e1
7.140000e1,3.586137e2,2.036588e1
7.144000e1,3.587597e2,5.805475e0
7.148000e1,3.586000e2,-8.317188e0
7.152000e1,3.572399e2,-2.270864e1
7.156000e1,3.556226e2,-3.786584e1
7.160000e1,3.532647e2,-5.381841e1
7.164000e1,3.498919e2,-6.840259e1
7.168000e1,3.466706e2,-8.142492e1
7.172000e1,3.422312e2,-9.587451e1
7.176000e1,3.374750e2,-1.097131e2
7.180000e1,3.316459e2,-1.235793e2
7.184000e1,3.256942e2,-1.364601e2
7.188000e1,3.193293e2,-1.495511e2
7.192000e1,3.113380e2,-1.639209e2
7.196000e1,3.038580e2,-1.762984e2
7.200000e1,2.946315e2,-1.889210e2
7.204000e1,2.864505e2,-2.003075e2
7.208000e1,2.767075e2,-2.115661e2
7.212000e1,2.677121e2,-2.223207e2
7.216000e1,2.569534e2,-2.341361e2
7.220000e1,2.465844e2,-2.429800e2
7.224000e1,2.355574e2,-2.516597e2
7.228000e1,2.243523e2,-2.616106e2
7.232000e1,2.124962e2,-2.701196e2
7.236000e1,1.999142e2,-2.777095e2
7.240000e1,1.867532e2,-2.861161e2
7.244000e1,1.738668e2,-2.937031e2
7.248000e1,1.612432e2,-2.991885e2
7.252000e1,1.475508e2,-3.054243e2
7.256000e1,1.335988e2,-3.113140e2
7.260000e1,1.206541e2,-3.186336e2
7.264000e1,1.063489e2,-3.234299e2
7.268000e1,9.232027e1,-3.277532e2
7.272000e1,7.715135e1,-3.281403e2
7.276000e1,6.382501e1,-3.326347e2
7.280000e1,5.010350e1,-3.372369e2
7.284000e1,3.446889e1,-3.353476e2
7.288000e1,2.018411e1,-3.386342e2
7.292000e1,5.528229e0,-3.386605e2
7.296000e1,-1.006150e1,-3.352239e2
7.300000e1,-2.469412e1,-3.375662e2
7.304000e1,-3.903596e1,-3.351841e2
7.308000e1,-5.508550e1,-3.341997e2
7.312000e1,-6.937622e1,-3.302680e2
7.316000e1,-8.332316e1,-3.286158e2
7.320000e1,-9.643167e1,-3.231362e2
7.324000e1,-1.107697e2,-3.188117e2
7.328000e1,-1.238216e2,-3.121698e2
7.332000e1,-1.391521e2,-3.091610e2
7.336000e1,-1.494531e2,-2.993154e2
7.340000e1,-1.635499e2,-2.919541e2
7.344000e1,-1.765367e2,-2.857514e2
7.348000e1,-1.888985e2,-2.796031e2
7.352000e1,-1.995113e2,-2.689305e2
7.356000e1,-2.117915e2,-2.596749e2
7.360000e1,-2.231046e2,-2.541012e2
7.364000e1,-2.326407e2,-2.401598e2
7.368000e1,-2.436617e2,-2.306390e2
7.372000e1,-2.556965e2,-2.225811e2
7.376000e1,-2.675051e2,-2.126850e2
7.380000e1,-2.746171e2,-2.003571e2
7.384000e1,-2.827092e2,-1.897310e2
7.388000e1,-2.911909e2,-1.764994e2
7.392000e1,-2.979773e2,-1.654234e2
7.396000e1,-3.035728e2,-1.502227e2
7.400000e1,-3.113858e2,-1.399901e2
7.404000e1,-3.176746e2,-1.259536e2
7.408000e1,-3.193190e2,-1.090515e2
7.412000e1,-3.281964e2,-9.931856e1
7.416000e1,-3.337978e2,-8.470452e1
7.420000e1,-3.373587e2,-7.124642e1
7.424000e1,-3.379168e2,-5.699775e1
7.428000e1,-3.422255e2,-4.174407e1
7.432000e1,-3.434290e2,-2.638535e1
7.436000e1,-3.444748e2,-1.248693e1
7.440000e1,-3.447405e2,1.072156e0
7.444000e1,-3.447401e2,1.571250e1
7.448000e1,-3.447448e2,3.134257e1
7.452000e1,-3.453032e2,4.482197e1
7.456000e1,-3.415500e2,5.916765e1
7.460000e1,-3.402309e2,7.400282e1
7.464000e1,-3.374221e2,8.841330e1
7.468000e1,-3.338725e2,1.021430e2
7.472000e1,-3.293348e2,1.164382e2
7.476000e1,-3.262660e2,1.310839e2
7.480000e1,-3.209433e2,1.446955e2
7.484000e1,-3.147978e2,1.590742e2
7.488000e1,-3.079019e2,1.726905e2
7.492000e1,-3.009129e2,1.847347e2
7.496000e1,-2.951641e2,2.014211e2
7.500000e1,-2.870548e2,2.132034e2
7.504000e1,-2.775644e2,2.234330e2
7.508000e1,-2.696791e2,2.365230e2
7.512000e1,-2.594763e2,2.473554e2
7.516000e1,-2.498244e2,2.563706e2
7.520000e1,-2.406727e2,2.688980e2
7.524000e1,-2.303239e2,2.779974e2
7.528000e1,-2.195086e2,2.872380e2
7.532000e1,-2.083673e2,2.967571e2
7.536000e1,-1.967113e2,3.067528e2
7.540000e1,-1.875043e2,3.146405e2
7.544000e1,-1.738678e2,3.195900e2
7.548000e1,-1.618121e2,3.267631e2
7.552000e1,-1.496833e2,3.341801e2
7.556000e1,-1.356890e2,3.393064e2
7.560000e1,-1.221880e2,3.443687e2
7.564000e1,-1.097483e2,3.501965e2
7.568000e1,-9.571870e1,3.544451e2
7.572000e1,-8.158841e1,3.578561e2
7.576000e1,-6.690080e1,3.621936e2
7.580000e1,-5.339719e1,3.663897e2
7.584000e1,-3.814412e1,3.676266e2
7.588000e1,-2.392491e1,3.681794e2
7.592000e1,-9.586044e0,3.708667e2
7.596000e1,3.864158e0,3.692971e2
7.600000e1,1.808358e1,3.710376e2
7.604000e1,3.213641e1,3.723474e2
7.608000e1,4.702272e1,3.702068e2
7.612000e1,6.174072e1,3.681697e2
7.616000e1,7.627395e1,3.659721e2
7.620000e1,9.004483e1,3.644350e2
7.624000e1,1.047617e2,3.607269e2
7.628000e1,1.184317e2,3.572175e2
7.632000e1,1.332544e2,3.523132e2
7.636000e1,1.474544e2,3.465069e2
7.640000e1,1.602109e2,3.424190e2
7.644000e1,1.741309e2,3.363587e2
7.648000e1,1.873702e2,3.301381e2
7.652000e1,2.002233e2,3.215827e2
7.656000e1,2.124644e2,3.141011e2
7.660000e1,2.243716e2,3.043344e2
7.664000e1,2.355584e2,2.922053e2
7.668000e1,2.458526e2,2.770580e2
7.672000e1,2.564533e2,2.662868e2
7.676000e1,2.668176e2,2.551086e2
