Unit:(mV)
                     CH1         CH2
Frequency              ?           ?
02490            -124.00     -280.00
02491            -128.00     -280.00
02492            -128.00     -280.00
02493            -128.00     -280.00
02494            -132.00     -320.00
02495            -124.00     -280.00
02496            -116.00     -280.00
02497            -100.00     -280.00
02498             -92.00     -560.00
02499             -84.00     -840.00
02500             -64.00    -1120.00
02501             -48.00    -1400.00
02502             -36.00    -1560.00
02503             -32.00    -1680.00
02504             -32.00    -1720.00
02505             -32.00    -1720.00
02506             -32.00    -1720.00
02507             -32.00    -1720.00
02508             -32.00    -1760.00
02509             -28.00    -1760.00
02510             -28.00    -1800.00
02511             -28.00    -1760.00
02512             -28.00    -1760.00
02513             -32.00    -1800.00
02514             -32.00    -1840.00
02515             -32.00    -1800.00
02516             -32.00    -1840.00
02517             -32.00    -1840.00
02518             -36.00    -1800.00
02519             -32.00    -1760.00
02520             -28.00    -1680.00
02521             -32.00    -1480.00
02522             -28.00    -1200.00
02523             -40.00     -880.00
02524             -60.00     -520.00
02525             -72.00     -360.00
02526             -84.00     -320.00
02527             -96.00     -320.00
02528            -116.00     -320.00
02529            -124.00     -320.00
02530            -132.00     -280.00
02531            -140.00     -280.00
02532            -140.00     -280.00
02533            -140.00     -280.00
02534            -140.00     -280.00
02535            -140.00     -280.00
02536            -140.00     -280.00
02537            -136.00     -240.00
02538            -136.00     -240.00
02539            -136.00     -240.00
02540            -136.00     -200.00
02541            -136.00     -400.00
02542            -136.00     -720.00
02543            -136.00    -1080.00
02544            -140.00    -1360.00
02545            -136.00    -1560.00
02546            -136.00    -1680.00
02547            -136.00    -1680.00
02548            -136.00    -1680.00
02549            -136.00    -1720.00
02550            -132.00    -1680.00
02551            -132.00    -1680.00
02552            -132.00    -1720.00
02553            -132.00    -1720.00
02554            -132.00    -1680.00
02555            -128.00    -1680.00
02556            -120.00    -1680.00
02557            -108.00    -1720.00
02558            -100.00    -1720.00
02559             -92.00    -1720.00
02560             -76.00    -1720.00
02561             -64.00    -1720.00
02562             -52.00    -1720.00
02563             -40.00    -1680.00
02564             -32.00    -1480.00
02565             -28.00    -1240.00
02566             -28.00     -920.00
02567             -32.00     -560.00
02568             -32.00     -320.00
02569             -32.00     -320.00
02570             -28.00     -280.00
02571             -32.00     -280.00
02572             -32.00     -280.00
02573             -32.00     -280.00
02574             -32.00     -280.00
02575             -32.00     -280.00
02576             -32.00     -280.00
02577             -32.00     -280.00
02578             -32.00     -280.00
02579             -36.00     -280.00
02580             -28.00     -240.00
02581             -32.00     -240.00
02582             -32.00     -240.00
02583             -36.00     -240.00
02584             -36.00     -240.00
02585             -36.00     -520.00
02586             -36.00     -920.00
02587             -40.00    -1200.00
02588             -48.00    -1520.00
02589             -64.00    -1720.00
02590             -68.00    -1760.00
02591             -72.00    -1760.00
02592             -80.00    -1760.00
02593             -88.00    -1840.00
02594             -96.00    -1760.00
02595             -96.00    -1800.00
02596             -92.00    -1800.00
02597             -92.00    -1800.00
02598             -92.00    -1800.00
02599             -92.00    -1840.00
02600             -88.00    -1840.00
02601             -88.00    -1840.00
02602             -88.00    -1840.00
02603             -92.00    -1840.00
02604             -88.00    -1880.00
02605             -92.00    -1880.00
02606             -88.00    -1880.00
02607             -88.00    -1840.00
02608             -88.00    -1680.00
02609             -84.00    -1480.00
02610             -84.00    -1120.00
02611             -84.00     -760.00
02612             -88.00     -400.00
02613             -92.00     -400.00
02614             -88.00     -400.00
02615             -88.00     -400.00
02616             -84.00     -360.00
02617             -84.00     -360.00
02618             -84.00     -400.00
02619             -84.00     -400.00
02620             -80.00     -320.00
02621             -84.00     -320.00
02622             -80.00     -400.00
02623             -80.00     -360.00
02624             -72.00     -320.00
02625             -64.00     -320.00
02626             -60.00     -280.00
02627             -48.00     -280.00
02628             -44.00     -320.00
02629             -44.00     -360.00
02630             -32.00     -680.00
02631             -32.00    -1040.00
02632             -32.00    -1400.00
02633             -32.00    -1680.00
02634             -32.00    -1840.00
02635             -28.00    -1880.00
02636             -24.00    -1880.00
02637             -32.00    -1880.00
02638             -32.00    -1920.00
02639             -36.00    -1920.00
02640             -32.00    -1920.00
02641             -28.00    -1920.00
02642             -28.00    -1920.00
02643             -32.00    -1920.00
02644             -32.00    -1960.00
02645             -32.00    -1960.00
02646             -28.00    -2000.00
02647             -32.00    -1960.00
02648             -32.00    -2000.00
02649             -32.00    -1960.00
02650             -28.00    -1960.00
02651             -28.00    -1960.00
02652             -32.00    -2000.00
02653             -36.00    -1880.00
02654             -36.00    -1720.00
02655             -36.00    -1400.00
02656             -40.00     -960.00
02657             -56.00     -440.00
02658             -72.00     -360.00
02659             -84.00     -320.00
02660             -88.00     -280.00
02661            -100.00     -280.00
02662            -112.00     -320.00
02663            -116.00     -320.00
02664            -124.00     -320.00
02665            -128.00     -280.00
02666            -128.00     -280.00
02667            -128.00     -280.00
02668            -124.00     -280.00
02669            -128.00     -280.00
02670            -128.00     -240.00
02671            -128.00     -200.00
02672            -124.00     -240.00
02673            -128.00     -280.00
02674            -132.00     -280.00
02675            -128.00     -280.00
02676            -128.00     -520.00
02677            -128.00     -880.00
02678            -132.00    -1240.00
02679            -128.00    -1480.00
02680            -124.00    -1680.00
02681            -120.00    -1720.00
02682            -124.00    -1720.00
02683            -128.00    -1720.00
02684            -128.00    -1720.00
02685            -128.00    -1720.00
02686            -124.00    -1720.00
02687            -128.00    -1720.00
02688            -124.00    -1720.00
02689            -128.00    -1720.00
02690            -120.00    -1720.00
02691            -112.00    -1720.00
02692            -104.00    -1720.00
02693            -100.00    -1720.00
02694             -88.00    -1720.00
02695             -80.00    -1720.00
02696             -64.00    -1720.00
02697             -52.00    -1760.00
02698             -44.00    -1760.00
02699             -36.00    -1760.00
02700             -28.00    -1680.00
02701             -28.00    -1440.00
02702             -28.00    -1200.00
02703             -32.00     -880.00
02704             -32.00     -560.00
02705             -36.00     -400.00
02706             -32.00     -320.00
02707             -32.00     -400.00
02708             -36.00     -400.00
02709             -32.00     -400.00
02710             -28.00     -360.00
02711             -28.00     -360.00
02712             -36.00     -320.00
02713             -40.00     -400.00
02714             -32.00     -360.00
02715             -32.00     -320.00
02716             -28.00     -280.00
02717             -32.00     -320.00
02718             -36.00     -320.00
02719             -32.00     -320.00
02720             -32.00     -280.00
02721             -28.00     -280.00
02722             -32.00     -280.00
02723             -48.00     -520.00
02724             -52.00     -800.00
02725             -64.00    -1080.00
02726             -76.00    -1360.00
02727             -88.00    -1560.00
02728            -100.00    -1720.00
02729            -112.00    -1720.00
02730            -116.00    -1720.00
02731            -128.00    -1720.00
02732            -128.00    -1760.00
02733            -132.00    -1760.00
02734            -132.00    -1760.00
02735            -132.00    -1760.00
02736            -132.00    -1720.00
02737            -132.00    -1760.00
02738            -136.00    -1760.00
02739            -132.00    -1800.00
02740            -132.00    -1760.00
02741            -136.00    -1760.00
02742            -136.00    -1800.00
02743            -140.00    -1800.00
02744            -136.00    -1800.00
02745            -136.00    -1800.00
02746            -132.00    -1800.00
02747            -132.00    -1680.00
02748            -132.00    -1520.00
02749            -136.00    -1240.00
02750            -132.00     -880.00
02751            -136.00     -520.00
02752            -136.00     -400.00
02753            -136.00     -400.00
02754            -136.00     -400.00
02755            -136.00     -360.00
02756            -132.00     -400.00
02757            -128.00     -400.00
02758            -116.00     -360.00
02759            -100.00     -400.00
02760             -84.00     -280.00
02761             -72.00     -280.00
02762             -60.00     -320.00
02763             -48.00     -360.00
02764             -36.00     -320.00
02765             -32.00     -280.00
02766             -32.00     -280.00
02767             -36.00     -280.00
02768             -36.00     -280.00
02769             -36.00     -360.00
02770             -32.00     -440.00
02771             -36.00     -640.00
02772             -36.00     -840.00
02773             -36.00    -1000.00
02774             -36.00    -1080.00
02775             -32.00    -1080.00
02776             -36.00    -1120.00
02777             -36.00    -1080.00
02778             -32.00    -1120.00
02779             -36.00    -1080.00
02780             -32.00    -1080.00
02781             -32.00    -1080.00
02782             -32.00    -1080.00
02783             -36.00    -1120.00
02784             -48.00    -1120.00
02785             -68.00    -1160.00
02786             -80.00    -1120.00
02787            -100.00    -1120.00
02788            -116.00    -1120.00
02789            -124.00    -1120.00
02790            -132.00    -1120.00
02791            -136.00    -1120.00
02792            -132.00    -1080.00
02793            -132.00    -1040.00
02794            -136.00     -880.00
02795            -132.00     -720.00
02796            -132.00     -480.00
02797            -128.00     -320.00
02798            -132.00     -280.00
02799            -132.00     -280.00
02800            -124.00     -280.00
02801            -132.00     -280.00
02802            -128.00     -320.00
02803            -132.00     -320.00
02804            -128.00     -320.00
02805            -132.00     -320.00
02806            -124.00     -320.00
02807            -124.00     -320.00
02808            -128.00     -320.00
02809            -120.00     -280.00
02810            -108.00     -280.00
02811             -96.00     -280.00
02812             -76.00     -320.00
02813             -64.00     -320.00
02814             -48.00     -440.00
02815             -32.00     -800.00
02816             -32.00    -1240.00
02817             -32.00    -1520.00
02818             -32.00    -1720.00
02819             -32.00    -1880.00
02820             -32.00    -1920.00
02821             -32.00    -1880.00
02822             -32.00    -1920.00
02823             -32.00    -1920.00
02824             -32.00    -1920.00
02825             -32.00    -1960.00
02826             -28.00    -1960.00
02827             -32.00    -1960.00
02828             -32.00    -2000.00
02829             -32.00    -1960.00
02830             -32.00    -1960.00
02831             -32.00    -2000.00
02832             -44.00    -2000.00
02833             -68.00    -2000.00
02834             -84.00    -2040.00
02835            -100.00    -2000.00
02836            -112.00    -2000.00
02837            -124.00    -1840.00
02838            -132.00    -1600.00
02839            -132.00    -1280.00
02840            -128.00     -880.00
02841            -132.00     -400.00
02842            -132.00     -400.00
02843            -136.00     -400.00
02844            -136.00     -400.00
02845            -132.00     -320.00
02846            -128.00     -320.00
02847            -132.00     -320.00
02848            -132.00     -360.00
02849            -132.00     -360.00
02850            -128.00     -280.00
02851            -132.00     -280.00
02852            -132.00     -280.00
02853            -132.00     -280.00
02854            -136.00     -280.00
02855            -132.00     -280.00
02856            -116.00     -280.00
02857            -108.00     -280.00
02858             -92.00     -560.00
02859             -72.00     -840.00
02860             -56.00    -1120.00
02861             -40.00    -1400.00
02862             -36.00    -1600.00
02863             -36.00    -1720.00
02864             -32.00    -1680.00
02865             -32.00    -1720.00
02866             -32.00    -1720.00
02867             -32.00    -1720.00
02868             -36.00    -1760.00
02869             -36.00    -1760.00
02870             -32.00    -1760.00
02871             -32.00    -1760.00
02872             -36.00    -1760.00
02873             -40.00    -1800.00
02874             -36.00    -1840.00
02875             -32.00    -1800.00
02876             -36.00    -1840.00
02877             -32.00    -1840.00
02878             -52.00    -1840.00
02879             -72.00    -1840.00
02880             -88.00    -1680.00
02881            -104.00    -1480.00
02882            -120.00    -1200.00
02883            -132.00     -880.00
02884            -140.00     -520.00
02885            -140.00     -360.00
02886            -132.00     -320.00
02887            -136.00     -360.00
02888            -140.00     -400.00
02889            -136.00     -280.00
02890            -136.00     -280.00
02891            -136.00     -280.00
02892            -136.00     -280.00
02893            -136.00     -280.00
02894            -136.00     -280.00
02895            -136.00     -280.00
02896            -132.00     -240.00
02897            -132.00     -240.00
02898            -136.00     -240.00
02899            -132.00     -240.00
02900            -120.00     -200.00
02901            -108.00     -440.00
02902             -92.00     -760.00
02903             -72.00    -1080.00
02904             -52.00    -1400.00
02905             -36.00    -1560.00
02906             -28.00    -1680.00
02907             -32.00    -1680.00
02908             -32.00    -1680.00
02909             -32.00    -1680.00
02910             -32.00    -1680.00
02911             -28.00    -1680.00
02912             -32.00    -1680.00
02913             -36.00    -1720.00
02914             -32.00    -1680.00
02915             -32.00    -1680.00
02916             -28.00    -1720.00
02917             -32.00    -1720.00
02918             -36.00    -1720.00
02919             -52.00    -1720.00
02920             -72.00    -1720.00
02921             -88.00    -1720.00
02922            -112.00    -1720.00
02923            -124.00    -1640.00
02924            -128.00    -1400.00
02925            -132.00    -1200.00
02926            -128.00     -840.00
02927            -132.00     -480.00
02928            -132.00     -280.00
02929            -132.00     -320.00
02930            -128.00     -280.00
02931            -124.00     -320.00
02932            -132.00     -320.00
02933            -132.00     -280.00
02934            -128.00     -320.00
02935            -124.00     -280.00
02936            -128.00     -280.00
02937            -128.00     -280.00
02938            -116.00     -280.00
02939             -96.00     -280.00
02940             -76.00     -240.00
02941             -60.00     -240.00
02942             -36.00     -280.00
02943             -32.00     -240.00
02944             -32.00     -320.00
02945             -32.00     -640.00
02946             -32.00     -960.00
02947             -28.00    -1280.00
02948             -32.00    -1560.00
02949             -32.00    -1760.00
02950             -24.00    -1760.00
02951             -28.00    -1800.00
02952             -28.00    -1760.00
02953             -36.00    -1760.00
02954             -32.00    -1760.00
02955             -40.00    -1760.00
02956             -68.00    -1840.00
02957             -88.00    -1800.00
02958            -116.00    -1840.00
02959            -128.00    -1840.00
02960            -140.00    -1840.00
02961            -140.00    -1840.00
02962            -144.00    -1840.00
02963            -136.00    -1880.00
02964            -140.00    -1880.00
02965            -136.00    -1880.00
02966            -132.00    -1840.00
02967            -136.00    -1840.00
02968            -132.00    -1680.00
02969            -132.00    -1440.00
02970            -132.00    -1120.00
02971            -140.00     -760.00
02972            -132.00     -400.00
02973            -132.00     -400.00
02974            -116.00     -400.00
02975            -100.00     -400.00
02976             -76.00     -320.00
02977             -56.00     -400.00
02978             -32.00     -400.00
02979             -32.00     -360.00
02980             -24.00     -320.00
02981             -24.00     -320.00
02982             -32.00     -320.00
02983             -32.00     -400.00
02984             -32.00     -320.00
02985             -36.00     -360.00
02986             -32.00     -280.00
02987             -32.00     -320.00
02988             -36.00     -320.00
02989             -36.00     -360.00
02990             -32.00     -640.00
02991             -52.00    -1040.00
02992             -68.00    -1360.00
02993             -80.00    -1680.00
02994             -92.00    -1840.00
02995             -96.00    -1880.00
02996             -92.00    -1880.00
02997             -92.00    -1880.00
02998             -96.00    -1880.00
02999             -88.00    -1960.00
03000             -88.00    -1920.00
03001             -88.00    -1920.00
03002             -88.00    -1920.00
03003             -92.00    -1920.00
03004             -88.00    -1920.00
03005             -84.00    -1920.00
03006             -84.00    -1960.00
03007             -84.00    -2000.00
03008             -80.00    -2000.00
03009             -76.00    -2000.00
03010             -64.00    -1960.00
03011             -48.00    -2000.00
03012             -36.00    -2040.00
03013             -32.00    -1920.00
03014             -28.00    -1760.00
03015             -32.00    -1440.00
03016             -28.00    -1080.00
03017             -32.00     -560.00
03018             -32.00     -360.00
03019             -28.00     -320.00
03020             -28.00     -280.00
03021             -36.00     -280.00
03022             -32.00     -320.00
03023             -36.00     -320.00
03024             -32.00     -280.00
03025             -44.00     -280.00
03026             -64.00     -280.00
03027             -92.00     -280.00
03028            -112.00     -280.00
03029            -120.00     -240.00
03030            -124.00     -240.00
03031            -128.00     -240.00
03032            -128.00     -240.00
03033            -128.00     -240.00
03034            -128.00     -240.00
03035            -128.00     -280.00
03036            -120.00     -520.00
03037            -124.00     -880.00
03038            -128.00    -1200.00
03039            -128.00    -1440.00
03040            -128.00    -1680.00
03041            -128.00    -1720.00
03042            -120.00    -1720.00
03043            -100.00    -1720.00
03044             -88.00    -1720.00
03045             -68.00    -1720.00
03046             -40.00    -1720.00
03047             -28.00    -1720.00
03048             -32.00    -1720.00
03049             -32.00    -1720.00
03050             -28.00    -1720.00
03051             -28.00    -1720.00
03052             -32.00    -1760.00
03053             -32.00    -1760.00
03054             -36.00    -1760.00
03055             -36.00    -1760.00
03056             -32.00    -1760.00
03057             -32.00    -1760.00
03058             -32.00    -1760.00
03059             -48.00    -1760.00
03060             -68.00    -1600.00
03061             -96.00    -1400.00
03062            -116.00    -1200.00
03063            -132.00     -800.00
03064            -132.00     -480.00
03065            -132.00     -360.00
03066            -132.00     -360.00
03067            -132.00     -400.00
03068            -136.00     -400.00
03069            -136.00     -400.00
03070            -136.00     -280.00
03071            -136.00     -320.00
03072            -140.00     -320.00
03073            -136.00     -360.00
03074            -136.00     -400.00
03075            -140.00     -320.00
03076            -132.00     -280.00
03077            -116.00     -320.00
03078             -92.00     -320.00
03079             -68.00     -280.00
03080             -36.00     -280.00
03081             -36.00     -280.00
03082             -32.00     -320.00
03083             -36.00     -600.00
03084             -40.00     -920.00
03085             -32.00    -1200.00
03086             -32.00    -1440.00
03087             -32.00    -1680.00
03088             -32.00    -1720.00
03089             -36.00    -1760.00
03090             -32.00    -1720.00
03091             -36.00    -1760.00
03092             -36.00    -1720.00
03093             -64.00    -1760.00
03094             -92.00    -1840.00
03095            -112.00    -1760.00
03096            -128.00    -1720.00
03097            -136.00    -1760.00
03098            -136.00    -1760.00
03099            -132.00    -1760.00
03100            -132.00    -1760.00
03101            -128.00    -1760.00
03102            -132.00    -1760.00
03103            -128.00    -1800.00
03104            -128.00    -1840.00
03105            -128.00    -1840.00
03106            -128.00    -1760.00
03107            -128.00    -1600.00
03108            -128.00    -1440.00
03109            -128.00    -1080.00
03110            -112.00     -760.00
03111            -100.00     -400.00
03112             -76.00     -400.00
03113             -56.00     -400.00
03114             -36.00     -400.00
03115             -32.00     -400.00
03116             -32.00     -360.00
03117             -32.00     -360.00
03118             -32.00     -360.00
03119             -28.00     -360.00
03120             -24.00     -320.00
03121             -32.00     -320.00
03122             -28.00     -320.00
03123             -36.00     -360.00
03124             -36.00     -320.00
03125             -36.00     -320.00
03126             -32.00     -280.00
03127             -64.00     -280.00
03128             -84.00     -280.00
03129            -104.00     -360.00
03130            -120.00     -520.00
03131            -128.00     -720.00
03132            -132.00     -880.00
03133            -132.00    -1040.00
03134            -132.00    -1080.00
03135            -132.00    -1080.00
03136            -132.00    -1080.00
03137            -128.00    -1120.00
03138            -132.00    -1120.00
03139            -128.00    -1120.00
03140            -132.00    -1080.00
03141            -132.00    -1080.00
03142            -132.00    -1120.00
03143            -132.00    -1120.00
03144            -120.00    -1120.00
03145            -100.00    -1120.00
03146             -80.00    -1120.00
03147             -56.00    -1160.00
03148             -36.00    -1120.00
03149             -32.00    -1120.00
03150             -32.00    -1120.00
03151             -32.00    -1120.00
03152             -36.00    -1080.00
03153             -32.00     -960.00
03154             -36.00     -800.00
03155             -32.00     -640.00
03156             -28.00     -480.00
03157             -32.00     -320.00
03158             -32.00     -320.00
03159             -36.00     -280.00
03160             -32.00     -280.00
03161             -60.00     -280.00
03162             -84.00     -280.00
03163            -108.00     -280.00
03164            -128.00     -280.00
03165            -132.00     -280.00
03166            -132.00     -280.00
03167            -136.00     -280.00
03168            -132.00     -280.00
03169            -132.00     -280.00
03170            -136.00     -320.00
03171            -136.00     -280.00
03172            -140.00     -320.00
03173            -132.00     -320.00
03174            -132.00     -600.00
03175            -132.00    -1000.00
03176            -132.00    -1320.00
03177            -132.00    -1640.00
03178            -132.00    -1840.00
03179            -116.00    -1920.00
03180             -96.00    -1920.00
03181             -72.00    -1920.00
03182             -52.00    -1920.00
03183             -32.00    -1960.00
03184             -32.00    -1960.00
03185             -28.00    -2000.00
03186             -32.00    -1960.00
03187             -32.00    -1920.00
03188             -32.00    -2000.00
03189             -32.00    -2000.00
03190             -28.00    -2000.00
03191             -32.00    -2000.00
03192             -32.00    -2000.00
03193             -36.00    -2040.00
03194             -32.00    -2000.00
03195             -32.00    -2040.00
03196             -48.00    -1920.00
03197             -72.00    -1760.00
03198             -92.00    -1440.00
03199            -108.00    -1080.00
03200            -124.00     -640.00
03201            -132.00     -320.00
03202            -132.00     -400.00
03203            -132.00     -400.00
03204            -132.00     -360.00
03205            -132.00     -320.00
03206            -128.00     -360.00
03207            -132.00     -360.00
03208            -132.00     -360.00
03209            -124.00     -280.00
03210            -124.00     -280.00
03211            -124.00     -280.00
03212            -128.00     -280.00
03213            -128.00     -280.00
03214            -124.00     -280.00
03215            -112.00     -280.00
03216             -88.00     -280.00
03217             -68.00     -400.00
03218             -48.00     -720.00
03219             -28.00    -1040.00
03220             -28.00    -1280.00
03221             -28.00    -1560.00
03222             -32.00    -1680.00
03223             -32.00    -1720.00
03224             -32.00    -1720.00
03225             -32.00    -1720.00
03226             -28.00    -1720.00
03227             -32.00    -1720.00
03228             -32.00    -1760.00
03229             -32.00    -1800.00
03230             -32.00    -1760.00
03231             -32.00    -1760.00
03232             -60.00    -1800.00
03233             -80.00    -1840.00
03234            -100.00    -1840.00
03235            -120.00    -1840.00
03236            -132.00    -1840.00
03237            -140.00    -1800.00
03238            -140.00    -1760.00
03239            -140.00    -1760.00
03240            -140.00    -1560.00
03241            -136.00    -1280.00
03242            -136.00    -1000.00
03243            -136.00     -640.00
03244            -136.00     -400.00
03245            -136.00     -360.00
03246            -140.00     -320.00
03247            -136.00     -320.00
03248            -132.00     -320.00
03249            -132.00     -280.00
03250            -128.00     -280.00
03251            -120.00     -280.00
03252            -104.00     -280.00
03253             -92.00     -280.00
03254             -72.00     -280.00
03255             -52.00     -240.00
03256             -32.00     -240.00
03257             -28.00     -240.00
03258             -32.00     -240.00
03259             -32.00     -240.00
03260             -28.00     -280.00
03261             -32.00     -600.00
03262             -36.00     -960.00
03263             -32.00    -1240.00
03264             -32.00    -1520.00
03265             -36.00    -1680.00
03266             -32.00    -1680.00
03267             -36.00    -1680.00
03268             -32.00    -1680.00
03269             -36.00    -1720.00
03270             -36.00    -1680.00
03271             -44.00    -1680.00
03272             -56.00    -1680.00
03273             -68.00    -1680.00
03274             -76.00    -1680.00
03275             -84.00    -1680.00
03276             -92.00    -1720.00
03277             -96.00    -1720.00
03278             -96.00    -1720.00
03279             -88.00    -1720.00
03280             -88.00    -1720.00
03281             -84.00    -1720.00
03282             -84.00    -1680.00
03283             -92.00    -1560.00
03284             -88.00    -1320.00
03285             -88.00    -1040.00
03286             -84.00     -680.00
03287             -84.00     -360.00
03288             -84.00     -280.00
03289             -88.00     -280.00
03290             -84.00     -280.00
03291             -84.00     -280.00
03292             -84.00     -320.00
03293             -88.00     -320.00
03294             -84.00     -280.00
03295             -80.00     -280.00
03296             -76.00     -280.00
03297             -68.00     -280.00
03298             -60.00     -280.00
03299             -56.00     -280.00
03300             -44.00     -240.00
03301             -32.00     -240.00
03302             -32.00     -280.00
03303             -32.00     -280.00
03304             -28.00     -440.00
03305             -28.00     -760.00
03306             -28.00    -1080.00
03307             -32.00    -1440.00
03308             -28.00    -1680.00
03309             -28.00    -1760.00
03310             -24.00    -1800.00
03311             -32.00    -1760.00
03312             -32.00    -1760.00
03313             -32.00    -1760.00
03314             -32.00    -1800.00
03315             -32.00    -1760.00
03316             -32.00    -1840.00
03317             -32.00    -1840.00
03318             -32.00    -1840.00
03319             -36.00    -1840.00
03320             -56.00    -1840.00
03321             -72.00    -1840.00
03322             -84.00    -1840.00
03323            -100.00    -1880.00
03324            -112.00    -1880.00
03325            -120.00    -1880.00
03326            -124.00    -1840.00
03327            -128.00    -1760.00
03328            -128.00    -1560.00
03329            -124.00    -1280.00
03330            -120.00     -920.00
03331            -128.00     -520.00
03332            -128.00     -400.00
03333            -128.00     -400.00
03334            -132.00     -400.00
03335            -128.00     -360.00
03336            -124.00     -360.00
03337            -128.00     -400.00
03338            -128.00     -400.00
03339            -124.00     -360.00
03340            -124.00     -320.00
03341            -120.00     -280.00
03342            -124.00     -320.00
03343            -124.00     -320.00
03344            -124.00     -320.00
03345            -112.00     -360.00
03346             -96.00     -280.00
03347             -88.00     -320.00
03348             -72.00     -320.00
03349             -60.00     -600.00
03350             -44.00    -1000.00
03351             -24.00    -1360.00
03352             -32.00    -1640.00
03353             -32.00    -1840.00
03354             -32.00    -1880.00
03355             -32.00    -1880.00
03356             -28.00    -1880.00
03357             -32.00    -1880.00
03358             -32.00    -1920.00
03359             -32.00    -1920.00
03360             -32.00    -1920.00
03361             -28.00    -1920.00
03362             -32.00    -1960.00
03363             -32.00    -1960.00
03364             -32.00    -1960.00
03365             -32.00    -1960.00
03366             -28.00    -1960.00
03367             -32.00    -2000.00
03368             -32.00    -2000.00
03369             -32.00    -1960.00
03370             -36.00    -2000.00
03371             -60.00    -2000.00
03372             -76.00    -1960.00
03373             -88.00    -1720.00
03374            -100.00    -1440.00
03375            -108.00    -1000.00
03376            -116.00     -480.00
03377            -132.00     -360.00
03378            -132.00     -360.00
03379            -132.00     -320.00
03380            -132.00     -280.00
03381            -136.00     -320.00
03382            -136.00     -280.00
03383            -136.00     -280.00
03384            -136.00     -320.00
03385            -132.00     -280.00
03386            -132.00     -280.00
03387            -136.00     -280.00
03388            -136.00     -280.00
03389            -132.00     -240.00
03390            -132.00     -240.00
03391            -136.00     -240.00
03392            -136.00     -240.00
03393            -136.00     -240.00
03394            -140.00     -280.00
03395            -136.00     -560.00
03396            -136.00     -880.00
03397            -136.00    -1240.00
03398            -136.00    -1480.00
03399            -136.00    -1680.00
03400            -128.00    -1720.00
03401            -120.00    -1720.00
03402            -116.00    -1720.00
03403            -100.00    -1720.00
03404             -92.00    -1720.00
03405             -80.00    -1720.00
03406             -64.00    -1680.00
03407             -52.00    -1720.00
03408             -40.00    -1720.00
03409             -28.00    -1720.00
03410             -28.00    -1720.00
03411             -32.00    -1720.00
03412             -36.00    -1720.00
03413             -36.00    -1720.00
03414             -32.00    -1760.00
03415             -36.00    -1720.00
03416             -32.00    -1760.00
03417             -32.00    -1760.00
03418             -36.00    -1760.00
03419             -32.00    -1640.00
03420             -32.00    -1400.00
03421             -32.00    -1120.00
03422             -36.00     -800.00
03423             -36.00     -440.00
03424             -36.00     -400.00
03425             -36.00     -360.00
03426             -32.00     -360.00
03427             -32.00     -400.00
03428             -32.00     -400.00
03429             -32.00     -360.00
03430             -32.00     -320.00
03431             -36.00     -280.00
03432             -52.00     -360.00
03433             -68.00     -320.00
03434             -80.00     -320.00
03435             -92.00     -280.00
03436             -96.00     -280.00
03437            -112.00     -320.00
03438            -124.00     -360.00
03439            -132.00     -280.00
03440            -136.00     -280.00
03441            -136.00     -320.00
03442            -132.00     -600.00
03443            -132.00     -920.00
03444            -132.00    -1200.00
03445            -132.00    -1440.00
03446            -132.00    -1640.00
03447            -132.00    -1720.00
03448            -132.00    -1720.00
03449            -132.00    -1720.00
03450            -128.00    -1720.00
03451            -128.00    -1720.00
03452            -128.00    -1760.00
03453            -128.00    -1760.00
03454            -128.00    -1760.00
03455            -128.00    -1720.00
03456            -128.00    -1720.00
03457            -128.00    -1760.00
03458            -132.00    -1800.00
03459            -128.00    -1800.00
03460            -128.00    -1760.00
03461            -124.00    -1760.00
03462            -128.00    -1800.00
03463            -128.00    -1840.00
03464            -132.00    -1800.00
03465            -128.00    -1760.00
03466            -120.00    -1680.00
03467            -112.00    -1400.00
03468            -104.00    -1120.00
03469             -92.00     -760.00
03470             -80.00     -440.00
03471             -72.00     -360.00
03472             -64.00     -400.00
03473             -52.00     -400.00
03474             -40.00     -400.00
03475             -32.00     -360.00
03476             -28.00     -320.00
03477             -28.00     -400.00
03478             -32.00     -360.00
03479             -32.00     -280.00
03480             -28.00     -320.00
03481             -32.00     -280.00
03482             -32.00     -320.00
03483             -36.00     -320.00
03484             -36.00     -360.00
03485             -32.00     -320.00
03486             -32.00     -280.00
03487             -32.00     -280.00
03488             -32.00     -440.00
03489             -32.00     -560.00
03490             -32.00     -720.00
03491             -28.00     -880.00
03492             -32.00    -1040.00
03493             -32.00    -1120.00
03494             -36.00    -1080.00
03495             -32.00    -1080.00
03496             -32.00    -1080.00
03497             -32.00    -1120.00
03498             -36.00    -1080.00
03499             -36.00    -1080.00
03500             -48.00    -1120.00
03501             -60.00    -1080.00
03502             -76.00    -1120.00
03503             -92.00    -1160.00
03504             -96.00    -1120.00
03505            -108.00    -1120.00
03506            -116.00    -1080.00
03507            -124.00    -1160.00
03508            -132.00    -1160.00
03509            -132.00    -1120.00
03510            -132.00    -1120.00
03511            -128.00    -1000.00
03512            -132.00     -960.00
03513            -132.00     -800.00
03514            -132.00     -600.00
03515            -132.00     -440.00
03516            -128.00     -280.00
03517            -132.00     -280.00
03518            -132.00     -280.00
03519            -132.00     -240.00
03520            -132.00     -280.00
03521            -132.00     -280.00
