"Latest: Time (s)","Latest: Magnetic Field (mT)"
3.85,-0.646129827481
3.855,-0.739628054696
3.86,-0.82918951445
3.865,-0.914568158776
3.87,-0.98789045275
3.875,-1.04891034841
3.88,-1.09787389371
3.885,-1.13035222527
3.89,-1.14659139105
3.895,-1.15471097394
3.9,-1.13847180816
3.905,-1.10993024406
3.91,-1.07326909708
3.915,-1.01643201685
3.92,-0.947292538302
3.925,-0.865850661437
3.93,-0.780472017112
3.935,-0.68672774193
3.94,-0.597412330142
3.945,-0.499731287498
3.95,-0.410169827745
3.955,-0.332910766308
3.96,-0.259588472334
3.965,-0.194631809216
3.97,-0.137548681021
3.975,-0.0846483682544
3.98,-0.0440504538055
3.985,-0.0196917051362
3.99,0.00491309149947
3.995,0.0250890247407
4,0.0373914230586
4.005,0.0373914230586
4.01,0.0292718401688
4.015,0.021152257279
4.02,0.000730276071408
4.025,-0.027811288026
4.03,-0.056106804157
4.035,-0.105070349462
4.04,-0.157970662229
4.045,-0.210870974995
4.05,-0.283947221003
4.055,-0.361452330406
4.06,-0.446830974732
4.065,-0.532209619058
4.07,-0.629890661701
4.075,-0.723388888917
4.08,-0.804830765781
4.085,-0.890209410107
4.09,-0.963531704081
4.095,-1.02455159974
4.1,-1.06933232961
4.105,-1.10181066117
4.11,-1.12223264238
4.115,-1.12223264238
4.12,-1.11411305949
4.125,-1.08557149539
4.13,-1.04497358095
4.135,-0.99601003564
4.14,-0.926870557094
4.145,-0.85354826312
4.15,-0.772352434222
4.155,-0.67860815904
4.16,-0.589292747252
4.165,-0.50366805496
4.17,-0.418289410634
4.175,-0.33684753377
4.18,-0.263771287762
4.185,-0.202751392106
4.19,-0.145668263911
4.195,-0.0969507665723
4.2,-0.0602896195851
4.205,-0.027811288026
4.21,-0.00738930681837
4.215,0.00491309149947
4.22,0.016969441851
4.225,0.021152257279
4.23,0.0130326743893
4.235,0.000730276071408
4.24,-0.0236284725979
4.245,-0.0521700366953
4.25,-0.0888311836825
4.255,-0.133611913559
4.26,-0.18626617836
4.265,-0.243349306555
4.27,-0.308552017639
4.275,-0.389747846537
4.28,-0.471189723401
4.285,-0.560751183155
4.29,-0.654249410371
4.295,-0.743810870124
4.3,-0.833372329878
4.305,-0.918750974204
4.31,-0.99601003564
4.315,-1.0570299313
4.32,-1.1059934766
4.325,-1.14240857562
4.33,-1.16283055683
4.335,-1.16283055683
4.34,-1.15889378937
4.345,-1.13035222527
4.35,-1.09369107828
4.355,-1.04497358095
4.36,-0.971651286971
4.365,-0.894392225535
4.37,-0.809013581209
4.375,-0.711332538565
4.38,-0.613651495922
4.385,-0.51990722074
4.39,-0.426408993524
4.395,-0.33684753377
4.4,-0.259588472334
4.405,-0.190448993788
4.41,-0.129429098131
4.415,-0.0765287853646
4.42,-0.0317480554877
4.425,0.00491309149947
4.43,0.0292718401688
4.435,0.0455110059484
4.44,0.0578134042662
4.445,0.065932987156
4.45,0.0617501717279
4.455,0.0496938213764
4.46,0.0373914230586
4.465,0.016969441851
4.47,-0.0196917051362
4.475,-0.0602896195851
4.48,-0.105070349462
4.485,-0.16190742969
4.49,-0.227110140775
4.495,-0.300432434749
4.5,-0.381628263647
