Unit:(mV)
                     CH1         CH2
Frequency      13.682 Hz   11.901 Hz
02510             -28.00    -1560.00
02511             -24.00    -1320.00
02512             -28.00     -840.00
02513             -28.00     -320.00
02514             -36.00     -280.00
02515             -72.00     -280.00
02516             -88.00     -280.00
02517             -80.00     -240.00
02518             -80.00     -240.00
02519             -76.00     -240.00
02520             -76.00     -240.00
02521             -76.00     -320.00
02522             -76.00     -960.00
02523             -72.00    -1520.00
02524             -44.00    -1640.00
02525             -24.00    -1680.00
02526             -24.00    -1640.00
02527             -28.00    -1680.00
02528             -28.00    -1680.00
02529             -28.00    -1680.00
02530             -32.00    -1720.00
02531             -28.00    -1760.00
02532             -76.00    -1760.00
02533            -120.00    -1400.00
02534            -116.00     -800.00
02535            -120.00     -360.00
02536            -120.00     -280.00
02537            -120.00     -360.00
02538            -116.00     -320.00
02539            -120.00     -280.00
02540            -108.00     -280.00
02541             -72.00     -280.00
02542             -28.00     -280.00
02543             -32.00     -280.00
02544             -28.00     -880.00
02545             -32.00    -1520.00
02546             -24.00    -1760.00
02547             -32.00    -1760.00
02548             -32.00    -1840.00
02549             -76.00    -1800.00
02550            -116.00    -1840.00
02551            -124.00    -1880.00
02552            -124.00    -1880.00
02553            -124.00    -1880.00
02554            -124.00    -1880.00
02555            -124.00    -1840.00
02556            -124.00    -1240.00
02557            -116.00     -400.00
02558             -68.00     -280.00
02559             -32.00     -280.00
02560             -32.00     -280.00
02561             -28.00     -240.00
02562             -28.00     -240.00
02563             -32.00     -240.00
02564             -28.00     -240.00
02565             -44.00     -200.00
02566            -100.00     -360.00
02567            -124.00     -920.00
02568            -120.00    -1440.00
02569            -120.00    -1560.00
02570            -112.00    -1560.00
02571            -120.00    -1560.00
02572            -120.00    -1560.00
02573            -116.00    -1560.00
02574             -88.00    -1560.00
02575             -44.00    -1600.00
02576             -24.00    -1600.00
02577             -32.00    -1640.00
02578             -32.00    -1560.00
02579             -28.00    -1040.00
02580             -32.00     -440.00
02581             -24.00     -280.00
02582             -48.00     -320.00
02583             -96.00     -280.00
02584            -120.00     -280.00
02585            -124.00     -280.00
02586            -120.00     -280.00
02587            -120.00     -280.00
02588            -124.00     -240.00
02589            -120.00     -280.00
02590            -128.00     -880.00
02591            -112.00    -1360.00
02592             -72.00    -1600.00
02593             -32.00    -1560.00
02594             -28.00    -1600.00
02595             -28.00    -1680.00
02596             -24.00    -1640.00
02597             -36.00    -1640.00
02598             -32.00    -1600.00
02599             -28.00    -1680.00
02600             -56.00    -1720.00
02601            -100.00    -1520.00
02602            -128.00    -1160.00
02603            -128.00     -480.00
02604            -120.00     -320.00
02605            -128.00     -360.00
02606            -128.00     -320.00
02607            -124.00     -320.00
02608            -128.00     -280.00
02609            -112.00     -280.00
02610             -68.00     -280.00
02611             -28.00     -240.00
02612             -28.00     -320.00
02613             -32.00     -640.00
02614             -24.00     -920.00
02615             -28.00     -960.00
02616             -28.00     -960.00
02617             -28.00     -960.00
02618             -48.00     -960.00
02619             -84.00     -960.00
02620            -116.00    -1040.00
02621            -116.00    -1040.00
02622            -120.00    -1040.00
02623            -120.00    -1040.00
02624            -116.00     -840.00
02625            -120.00     -560.00
02626            -116.00     -240.00
02627            -120.00     -240.00
02628            -120.00     -280.00
02629            -100.00     -240.00
02630             -60.00     -280.00
02631             -32.00     -240.00
02632             -32.00     -280.00
02633             -32.00     -280.00
02634             -28.00     -400.00
02635             -28.00    -1080.00
02636             -24.00    -1640.00
02637             -32.00    -1840.00
02638             -32.00    -1840.00
02639             -28.00    -1840.00
02640             -32.00    -1840.00
02641             -48.00    -1840.00
02642             -84.00    -1840.00
02643            -112.00    -1880.00
02644            -128.00    -1840.00
02645            -128.00    -1840.00
02646            -120.00    -1400.00
02647            -124.00     -720.00
02648            -124.00     -360.00
02649            -120.00     -280.00
02650            -124.00     -280.00
02651            -124.00     -280.00
02652            -120.00     -280.00
02653            -120.00     -280.00
02654            -120.00     -240.00
02655            -116.00     -240.00
02656             -92.00     -600.00
02657             -64.00    -1160.00
02658             -36.00    -1520.00
02659             -20.00    -1520.00
02660             -32.00    -1480.00
02661             -24.00    -1520.00
02662             -32.00    -1520.00
02663             -28.00    -1520.00
02664             -28.00    -1560.00
02665             -32.00    -1560.00
02666             -24.00    -1520.00
02667             -32.00    -1200.00
02668             -32.00     -680.00
02669             -40.00     -280.00
02670             -64.00     -320.00
02671             -76.00     -280.00
02672             -88.00     -240.00
02673             -80.00     -240.00
02674             -84.00     -200.00
02675             -84.00     -240.00
02676             -76.00     -200.00
02677             -76.00     -560.00
02678             -80.00    -1120.00
02679             -80.00    -1480.00
02680             -84.00    -1480.00
02681             -80.00    -1520.00
02682             -76.00    -1560.00
02683             -76.00    -1520.00
02684             -68.00    -1560.00
02685             -64.00    -1560.00
02686             -36.00    -1600.00
02687             -32.00    -1600.00
02688             -28.00    -1320.00
02689             -28.00     -760.00
02690             -24.00     -280.00
02691             -24.00     -280.00
02692             -28.00     -280.00
02693             -32.00     -280.00
02694             -24.00     -240.00
02695             -28.00     -240.00
02696             -28.00     -240.00
02697             -32.00     -240.00
02698             -28.00     -400.00
02699             -28.00    -1040.00
02700             -52.00    -1560.00
02701             -76.00    -1640.00
02702            -104.00    -1680.00
02703            -116.00    -1680.00
02704            -116.00    -1680.00
02705            -120.00    -1720.00
02706            -116.00    -1720.00
02707            -120.00    -1720.00
02708            -116.00    -1760.00
02709            -120.00    -1720.00
02710            -120.00    -1360.00
02711            -116.00     -640.00
02712            -116.00     -360.00
02713            -116.00     -400.00
02714            -112.00     -320.00
02715            -120.00     -320.00
02716            -112.00     -320.00
02717            -100.00     -280.00
02718             -80.00     -280.00
02719             -48.00     -240.00
02720             -32.00     -440.00
02721             -28.00    -1080.00
02722             -32.00    -1680.00
02723             -36.00    -1800.00
02724             -28.00    -1800.00
02725             -32.00    -1840.00
02726             -28.00    -1840.00
02727             -32.00    -1840.00
02728             -32.00    -1840.00
02729             -24.00    -1880.00
02730             -32.00    -1880.00
02731             -32.00    -1880.00
02732             -52.00    -1600.00
02733             -88.00     -920.00
02734            -108.00     -320.00
02735            -124.00     -320.00
02736            -120.00     -280.00
02737            -124.00     -280.00
02738            -124.00     -240.00
02739            -124.00     -240.00
02740            -120.00     -200.00
02741            -128.00     -200.00
02742            -128.00     -240.00
02743            -124.00     -720.00
02744            -124.00    -1280.00
02745            -116.00    -1560.00
02746             -84.00    -1560.00
02747             -48.00    -1560.00
02748             -32.00    -1560.00
02749             -32.00    -1560.00
02750             -28.00    -1560.00
02751             -24.00    -1560.00
02752             -28.00    -1600.00
02753             -32.00    -1680.00
02754             -28.00    -1600.00
02755             -24.00    -1240.00
02756             -36.00     -640.00
02757             -80.00     -360.00
02758            -116.00     -360.00
02759            -120.00     -280.00
02760            -120.00     -280.00
02761            -120.00     -280.00
02762            -120.00     -280.00
02763            -116.00     -240.00
02764            -116.00     -240.00
02765            -120.00     -240.00
02766            -116.00     -640.00
02767            -120.00    -1240.00
02768            -100.00    -1560.00
02769             -68.00    -1600.00
02770             -32.00    -1640.00
02771             -24.00    -1600.00
02772             -32.00    -1600.00
02773             -28.00    -1680.00
02774             -24.00    -1640.00
02775             -32.00    -1680.00
02776             -24.00    -1680.00
02777             -32.00    -1640.00
02778             -32.00    -1280.00
02779             -48.00     -720.00
02780             -92.00     -320.00
02781            -116.00     -320.00
02782            -124.00     -320.00
02783            -128.00     -320.00
02784            -120.00     -280.00
02785            -124.00     -280.00
02786            -124.00     -240.00
02787            -128.00     -280.00
02788            -124.00     -280.00
02789            -120.00     -560.00
02790            -112.00     -880.00
02791             -68.00    -1000.00
02792             -32.00     -960.00
02793             -28.00     -960.00
02794             -24.00    -1000.00
02795             -32.00    -1000.00
02796             -28.00    -1040.00
02797             -28.00    -1040.00
02798             -28.00    -1080.00
02799             -32.00    -1080.00
02800             -72.00     -880.00
02801            -112.00     -560.00
02802            -128.00     -280.00
02803            -128.00     -280.00
02804            -128.00     -280.00
02805            -128.00     -280.00
02806            -128.00     -280.00
02807            -128.00     -280.00
02808            -128.00     -280.00
02809            -116.00     -240.00
02810             -80.00     -360.00
02811             -32.00    -1000.00
02812             -24.00    -1600.00
02813             -28.00    -1800.00
02814             -24.00    -1800.00
02815             -32.00    -1840.00
02816             -28.00    -1840.00
02817             -32.00    -1840.00
02818             -36.00    -1840.00
02819             -76.00    -1840.00
02820            -112.00    -1880.00
02821            -120.00    -1840.00
02822            -120.00    -1400.00
02823            -120.00     -720.00
02824            -112.00     -320.00
02825            -120.00     -280.00
02826            -112.00     -280.00
02827            -116.00     -280.00
02828            -100.00     -280.00
02829             -60.00     -240.00
02830             -28.00     -240.00
02831             -28.00     -200.00
02832             -28.00     -600.00
02833             -24.00    -1120.00
02834             -24.00    -1440.00
02835             -32.00    -1520.00
02836             -24.00    -1440.00
02837             -52.00    -1520.00
02838            -104.00    -1560.00
02839            -128.00    -1560.00
02840            -128.00    -1560.00
02841            -124.00    -1560.00
02842            -124.00    -1600.00
02843            -124.00    -1280.00
02844            -124.00     -760.00
02845            -124.00     -280.00
02846            -112.00     -280.00
02847             -64.00     -280.00
02848             -24.00     -280.00
02849             -24.00     -280.00
02850             -32.00     -240.00
02851             -24.00     -200.00
02852             -28.00     -200.00
02853             -28.00     -400.00
02854             -32.00     -960.00
02855             -68.00    -1400.00
02856             -88.00    -1520.00
02857             -84.00    -1520.00
02858             -80.00    -1520.00
02859             -72.00    -1520.00
02860             -80.00    -1520.00
02861             -80.00    -1520.00
02862             -80.00    -1560.00
02863             -72.00    -1560.00
02864             -52.00    -1400.00
02865             -28.00     -920.00
02866             -20.00     -320.00
02867             -28.00     -280.00
02868             -28.00     -280.00
02869             -24.00     -240.00
02870             -32.00     -240.00
02871             -28.00     -240.00
02872             -52.00     -240.00
02873             -96.00     -240.00
02874            -116.00     -280.00
02875            -124.00     -920.00
02876            -120.00    -1440.00
02877            -116.00    -1680.00
02878            -120.00    -1680.00
02879            -124.00    -1680.00
02880            -120.00    -1680.00
02881            -104.00    -1720.00
02882             -72.00    -1760.00
02883             -32.00    -1760.00
02884             -24.00    -1760.00
02885             -28.00    -1720.00
02886             -28.00    -1400.00
02887             -24.00     -800.00
02888             -28.00     -320.00
02889             -28.00     -280.00
02890             -36.00     -320.00
02891             -76.00     -320.00
02892            -120.00     -320.00
02893            -128.00     -280.00
02894            -124.00     -280.00
02895            -120.00     -240.00
02896            -124.00     -320.00
02897            -128.00    -1000.00
02898            -128.00    -1560.00
02899            -124.00    -1760.00
02900            -108.00    -1760.00
02901             -56.00    -1800.00
02902             -28.00    -1840.00
02903             -28.00    -1840.00
02904             -24.00    -1840.00
02905             -28.00    -1880.00
02906             -28.00    -1880.00
02907             -32.00    -1880.00
02908             -32.00    -1720.00
02909             -52.00    -1120.00
02910            -100.00     -280.00
02911            -120.00     -280.00
02912            -116.00     -280.00
02913            -116.00     -280.00
02914            -116.00     -280.00
02915            -120.00     -240.00
02916            -116.00     -200.00
02917            -120.00     -240.00
02918            -116.00     -200.00
02919            -108.00     -440.00
02920             -76.00    -1080.00
02921             -32.00    -1520.00
02922             -28.00    -1560.00
02923             -24.00    -1560.00
02924             -32.00    -1560.00
02925             -24.00    -1560.00
02926             -28.00    -1560.00
02927             -24.00    -1560.00
02928             -32.00    -1600.00
02929             -28.00    -1640.00
02930             -44.00    -1680.00
02931             -76.00    -1400.00
02932            -108.00     -920.00
02933            -124.00     -360.00
02934            -120.00     -320.00
02935            -128.00     -360.00
02936            -124.00     -280.00
02937            -124.00     -280.00
02938            -124.00     -320.00
02939            -120.00     -280.00
02940            -120.00     -280.00
02941            -116.00     -240.00
02942            -120.00     -440.00
02943            -116.00    -1040.00
02944             -92.00    -1480.00
02945             -64.00    -1560.00
02946             -28.00    -1560.00
02947             -28.00    -1600.00
02948             -28.00    -1600.00
02949             -24.00    -1640.00
02950             -32.00    -1640.00
02951             -28.00    -1640.00
02952             -32.00    -1680.00
02953             -32.00    -1720.00
02954             -28.00    -1440.00
02955             -28.00     -880.00
02956             -44.00     -320.00
02957             -88.00     -360.00
02958            -116.00     -320.00
02959            -124.00     -280.00
02960            -128.00     -280.00
02961            -120.00     -280.00
02962            -128.00     -280.00
02963            -128.00     -280.00
02964            -124.00     -240.00
02965            -124.00     -480.00
02966            -124.00     -760.00
02967            -124.00     -960.00
02968            -128.00    -1040.00
02969            -124.00    -1000.00
02970             -92.00    -1000.00
02971             -52.00    -1000.00
02972             -32.00    -1040.00
02973             -32.00    -1040.00
02974             -28.00    -1040.00
02975             -28.00    -1040.00
02976             -24.00     -920.00
02977             -28.00     -640.00
02978             -28.00     -360.00
02979             -32.00     -280.00
02980             -32.00     -280.00
02981             -20.00     -280.00
02982             -36.00     -280.00
02983             -68.00     -240.00
02984             -92.00     -240.00
02985            -112.00     -280.00
02986            -116.00     -240.00
02987            -120.00     -760.00
02988            -120.00    -1440.00
02989            -116.00    -1800.00
02990            -116.00    -1840.00
02991            -116.00    -1840.00
02992            -120.00    -1840.00
02993            -116.00    -1840.00
02994            -116.00    -1840.00
02995            -116.00    -1880.00
02996            -116.00    -1880.00
02997            -112.00    -1880.00
02998             -92.00    -1560.00
02999             -68.00     -960.00
03000             -40.00     -360.00
03001             -28.00     -280.00
03002             -28.00     -280.00
03003             -32.00     -280.00
03004             -28.00     -240.00
03005             -32.00     -240.00
03006             -24.00     -240.00
03007             -28.00     -240.00
03008             -28.00     -440.00
03009             -24.00    -1000.00
03010             -32.00    -1440.00
03011             -28.00    -1480.00
03012             -48.00    -1480.00
03013             -84.00    -1480.00
03014            -112.00    -1520.00
03015            -132.00    -1560.00
03016            -132.00    -1560.00
03017            -124.00    -1560.00
03018            -128.00    -1560.00
03019            -124.00    -1320.00
03020            -124.00     -800.00
03021            -124.00     -280.00
03022            -124.00     -320.00
03023            -120.00     -280.00
03024            -116.00     -240.00
03025            -120.00     -280.00
03026            -112.00     -240.00
03027             -88.00     -200.00
03028             -56.00     -200.00
03029             -24.00     -400.00
03030             -24.00     -960.00
03031             -20.00    -1400.00
03032             -24.00    -1520.00
03033             -28.00    -1520.00
03034             -24.00    -1520.00
03035             -28.00    -1520.00
03036             -32.00    -1520.00
03037             -28.00    -1560.00
03038             -36.00    -1560.00
03039             -68.00    -1560.00
03040             -84.00    -1400.00
03041             -84.00     -880.00
03042             -80.00     -320.00
03043             -84.00     -320.00
03044             -80.00     -280.00
03045             -80.00     -280.00
03046             -84.00     -240.00
03047             -80.00     -240.00
03048             -80.00     -240.00
03049             -72.00     -200.00
03050             -76.00     -280.00
03051             -56.00     -880.00
03052             -32.00    -1440.00
03053             -28.00    -1680.00
03054             -28.00    -1680.00
03055             -28.00    -1680.00
03056             -28.00    -1680.00
03057             -28.00    -1720.00
03058             -32.00    -1720.00
03059             -28.00    -1720.00
03060             -28.00    -1760.00
03061             -28.00    -1760.00
03062             -64.00    -1440.00
03063            -100.00     -800.00
03064            -120.00     -360.00
03065            -120.00     -320.00
03066            -116.00     -320.00
03067            -120.00     -320.00
03068            -120.00     -280.00
03069            -116.00     -280.00
03070            -120.00     -280.00
03071            -120.00     -240.00
03072            -116.00     -320.00
03073            -120.00    -1000.00
03074             -96.00    -1560.00
03075             -60.00    -1800.00
03076             -24.00    -1800.00
03077             -28.00    -1800.00
03078             -32.00    -1800.00
03079             -28.00    -1840.00
03080             -32.00    -1880.00
03081             -24.00    -1880.00
03082             -24.00    -1880.00
03083             -28.00    -1920.00
03084             -36.00    -1640.00
03085             -80.00     -960.00
03086            -116.00     -280.00
03087            -124.00     -280.00
03088            -128.00     -280.00
03089            -124.00     -280.00
03090            -128.00     -280.00
03091            -124.00     -200.00
03092            -124.00     -240.00
03093            -128.00     -240.00
03094            -120.00     -200.00
03095             -88.00     -640.00
03096             -36.00    -1240.00
03097             -28.00    -1560.00
03098             -28.00    -1560.00
03099             -28.00    -1560.00
03100             -32.00    -1560.00
03101             -28.00    -1560.00
03102             -32.00    -1560.00
03103             -36.00    -1600.00
03104             -76.00    -1640.00
03105            -116.00    -1640.00
03106            -124.00    -1560.00
03107            -116.00    -1240.00
03108            -124.00     -600.00
03109            -116.00     -280.00
03110            -116.00     -360.00
03111            -116.00     -280.00
03112            -116.00     -320.00
03113            -100.00     -280.00
03114             -56.00     -240.00
03115             -28.00     -280.00
03116             -20.00     -240.00
03117             -28.00     -240.00
03118             -28.00     -720.00
03119             -32.00    -1240.00
03120             -28.00    -1560.00
03121             -28.00    -1560.00
03122             -52.00    -1600.00
03123            -100.00    -1600.00
03124            -120.00    -1640.00
03125            -124.00    -1680.00
03126            -120.00    -1640.00
03127            -120.00    -1640.00
03128            -124.00    -1680.00
03129            -124.00    -1600.00
03130            -120.00    -1240.00
03131            -116.00     -600.00
03132             -80.00     -360.00
03133             -36.00     -320.00
03134             -24.00     -320.00
03135             -32.00     -320.00
03136             -28.00     -280.00
03137             -32.00     -280.00
03138             -36.00     -280.00
03139             -32.00     -240.00
03140             -44.00     -320.00
03141             -92.00     -600.00
03142            -124.00     -920.00
03143            -128.00    -1040.00
03144            -128.00     -960.00
03145            -124.00    -1000.00
03146            -124.00     -960.00
03147            -124.00    -1040.00
03148            -128.00    -1040.00
03149            -120.00    -1080.00
03150             -84.00    -1040.00
03151             -36.00    -1040.00
03152             -28.00     -800.00
03153             -28.00     -520.00
03154             -24.00     -240.00
03155             -32.00     -280.00
03156             -28.00     -240.00
03157             -28.00     -280.00
03158             -36.00     -280.00
03159             -80.00     -280.00
03160            -112.00     -280.00
03161            -116.00     -280.00
03162            -120.00     -480.00
03163            -120.00    -1240.00
03164            -116.00    -1720.00
03165            -116.00    -1840.00
03166            -116.00    -1840.00
03167            -116.00    -1840.00
03168            -100.00    -1840.00
03169             -64.00    -1840.00
03170             -28.00    -1880.00
03171             -20.00    -1880.00
03172             -32.00    -1880.00
03173             -32.00    -1720.00
03174             -20.00    -1200.00
03175             -28.00     -400.00
03176             -24.00     -280.00
03177             -44.00     -280.00
03178             -88.00     -280.00
03179            -124.00     -280.00
03180            -128.00     -280.00
03181            -124.00     -240.00
03182            -124.00     -200.00
03183            -124.00     -280.00
03184            -124.00     -760.00
03185            -124.00    -1240.00
03186            -120.00    -1480.00
03187            -108.00    -1480.00
03188             -72.00    -1480.00
03189             -28.00    -1520.00
03190             -32.00    -1520.00
03191             -28.00    -1560.00
03192             -24.00    -1560.00
03193             -28.00    -1560.00
03194             -24.00    -1480.00
03195             -32.00    -1120.00
03196             -32.00     -520.00
03197             -64.00     -320.00
03198             -84.00     -320.00
03199             -84.00     -280.00
03200             -84.00     -280.00
03201             -80.00     -240.00
03202             -76.00     -240.00
03203             -80.00     -200.00
03204             -80.00     -160.00
03205             -80.00     -640.00
03206             -72.00    -1200.00
03207             -64.00    -1520.00
03208             -44.00    -1520.00
03209             -24.00    -1520.00
03210             -24.00    -1520.00
03211             -28.00    -1520.00
03212             -28.00    -1560.00
03213             -28.00    -1600.00
03214             -24.00    -1560.00
03215             -32.00    -1560.00
03216             -24.00    -1200.00
03217             -44.00     -600.00
03218             -92.00     -280.00
03219            -120.00     -240.00
03220            -120.00     -280.00
03221            -116.00     -240.00
03222            -120.00     -240.00
03223            -124.00     -240.00
03224            -120.00     -240.00
03225            -120.00     -240.00
03226            -116.00     -560.00
03227            -116.00    -1240.00
03228            -120.00    -1680.00
03229             -96.00    -1680.00
03230             -68.00    -1680.00
03231             -32.00    -1680.00
03232             -28.00    -1680.00
03233             -32.00    -1720.00
03234             -28.00    -1720.00
03235             -28.00    -1720.00
03236             -28.00    -1760.00
03237             -24.00    -1560.00
03238             -32.00    -1080.00
03239             -36.00     -400.00
03240             -32.00     -360.00
03241             -52.00     -280.00
03242             -84.00     -320.00
03243            -116.00     -320.00
03244            -124.00     -320.00
03245            -124.00     -320.00
03246            -124.00     -240.00
03247            -128.00     -240.00
03248            -128.00     -800.00
03249            -124.00    -1440.00
03250            -128.00    -1800.00
03251            -124.00    -1760.00
03252            -124.00    -1800.00
03253            -128.00    -1840.00
03254            -104.00    -1840.00
03255             -68.00    -1880.00
03256             -32.00    -1880.00
03257             -36.00    -1880.00
03258             -32.00    -1880.00
03259             -28.00    -1800.00
03260             -28.00    -1280.00
03261             -28.00     -400.00
03262             -28.00     -280.00
03263             -32.00     -320.00
03264             -28.00     -280.00
03265             -32.00     -240.00
03266             -56.00     -240.00
03267             -92.00     -240.00
03268            -116.00     -240.00
03269            -124.00     -200.00
03270            -120.00     -440.00
03271            -120.00    -1040.00
03272            -120.00    -1520.00
03273            -120.00    -1560.00
03274            -116.00    -1560.00
03275            -120.00    -1560.00
03276            -112.00    -1560.00
03277            -120.00    -1560.00
03278            -124.00    -1600.00
03279            -120.00    -1560.00
03280             -96.00    -1680.00
03281             -64.00    -1640.00
03282             -32.00    -1400.00
03283             -28.00     -920.00
03284             -28.00     -280.00
03285             -32.00     -320.00
03286             -24.00     -320.00
03287             -20.00     -320.00
03288             -32.00     -320.00
03289             -28.00     -280.00
03290             -32.00     -280.00
03291             -28.00     -240.00
03292             -28.00     -240.00
03293             -36.00     -560.00
03294             -56.00    -1160.00
03295             -92.00    -1560.00
03296            -112.00    -1560.00
03297            -124.00    -1600.00
03298            -124.00    -1640.00
03299            -120.00    -1640.00
03300            -124.00    -1640.00
03301            -124.00    -1680.00
03302            -124.00    -1640.00
03303            -120.00    -1680.00
03304            -120.00    -1680.00
03305            -120.00    -1320.00
03306            -124.00     -720.00
03307            -120.00     -320.00
03308            -120.00     -320.00
03309            -100.00     -320.00
03310             -72.00     -320.00
03311             -36.00     -280.00
03312             -28.00     -280.00
03313             -32.00     -280.00
03314             -32.00     -240.00
03315             -32.00     -320.00
03316             -24.00     -600.00
03317             -28.00     -880.00
03318             -36.00    -1040.00
03319             -32.00     -960.00
03320             -32.00     -960.00
03321             -32.00     -960.00
03322             -48.00    -1000.00
03323             -76.00    -1080.00
03324            -112.00    -1040.00
03325            -132.00    -1040.00
03326            -124.00    -1040.00
03327            -128.00     -880.00
03328            -128.00     -520.00
03329            -132.00     -240.00
03330            -124.00     -280.00
03331            -124.00     -280.00
03332            -120.00     -280.00
03333            -128.00     -280.00
03334            -128.00     -280.00
03335            -124.00     -280.00
03336            -100.00     -240.00
03337             -68.00     -480.00
03338             -36.00    -1200.00
03339             -32.00    -1720.00
03340             -32.00    -1840.00
03341             -24.00    -1840.00
03342             -28.00    -1840.00
03343             -28.00    -1840.00
03344             -32.00    -1880.00
03345             -32.00    -1880.00
03346             -24.00    -1880.00
03347             -28.00    -1880.00
03348             -48.00    -1760.00
03349             -80.00    -1240.00
03350            -104.00     -480.00
03351            -112.00     -280.00
03352            -116.00     -280.00
03353            -120.00     -280.00
03354            -116.00     -280.00
03355            -112.00     -240.00
03356            -116.00     -200.00
03357            -112.00     -240.00
03358            -120.00     -280.00
03359            -116.00     -800.00
03360            -116.00    -1240.00
03361            -108.00    -1440.00
03362             -84.00    -1480.00
03363             -60.00    -1480.00
03364             -32.00    -1520.00
03365             -32.00    -1520.00
03366             -24.00    -1520.00
03367             -28.00    -1560.00
03368             -28.00    -1560.00
03369             -24.00    -1440.00
03370             -28.00    -1040.00
03371             -24.00     -400.00
03372             -32.00     -280.00
03373             -48.00     -320.00
03374             -84.00     -280.00
03375            -124.00     -280.00
03376            -128.00     -240.00
03377            -128.00     -200.00
03378            -124.00     -240.00
03379            -124.00     -240.00
03380            -132.00     -800.00
03381            -120.00    -1320.00
03382            -120.00    -1520.00
03383            -120.00    -1520.00
03384             -92.00    -1520.00
03385             -40.00    -1520.00
03386             -28.00    -1520.00
03387             -32.00    -1560.00
03388             -28.00    -1600.00
03389             -28.00    -1560.00
03390             -32.00    -1440.00
03391             -28.00    -1040.00
03392             -36.00     -400.00
03393             -76.00     -280.00
03394             -92.00     -280.00
03395             -80.00     -280.00
03396             -80.00     -240.00
03397             -76.00     -240.00
03398             -80.00     -240.00
03399             -76.00     -240.00
03400             -72.00     -240.00
03401             -64.00     -840.00
03402             -36.00    -1440.00
03403             -32.00    -1680.00
03404             -28.00    -1680.00
03405             -32.00    -1680.00
03406             -28.00    -1680.00
03407             -28.00    -1720.00
03408             -32.00    -1720.00
03409             -48.00    -1760.00
03410             -92.00    -1760.00
03411            -116.00    -1720.00
03412            -120.00    -1440.00
03413            -124.00     -800.00
03414            -120.00     -280.00
03415            -116.00     -320.00
03416            -120.00     -280.00
03417            -116.00     -280.00
03418             -96.00     -320.00
03419             -48.00     -280.00
03420             -28.00     -280.00
03421             -20.00     -240.00
03422             -28.00     -400.00
03423             -32.00    -1080.00
03424             -24.00    -1640.00
03425             -28.00    -1760.00
03426             -44.00    -1800.00
03427             -96.00    -1840.00
03428            -124.00    -1800.00
03429            -124.00    -1880.00
03430            -120.00    -1880.00
03431            -128.00    -1880.00
03432            -124.00    -1880.00
03433            -132.00    -1960.00
03434            -132.00    -1640.00
03435             -92.00     -880.00
03436             -36.00     -280.00
03437             -20.00     -280.00
03438             -32.00     -320.00
03439             -32.00     -280.00
03440             -32.00     -280.00
03441             -24.00     -240.00
03442             -24.00     -200.00
03443             -76.00     -200.00
03444            -120.00     -240.00
03445            -120.00     -800.00
03446            -112.00    -1320.00
03447            -116.00    -1560.00
03448            -120.00    -1560.00
03449            -116.00    -1560.00
03450            -120.00    -1560.00
03451            -112.00    -1560.00
03452             -68.00    -1600.00
03453             -32.00    -1640.00
03454             -28.00    -1640.00
03455             -32.00    -1640.00
03456             -28.00    -1520.00
03457             -24.00    -1080.00
03458             -32.00     -440.00
03459             -32.00     -320.00
03460             -68.00     -360.00
03461            -112.00     -320.00
03462            -116.00     -280.00
03463            -124.00     -280.00
03464            -128.00     -280.00
03465            -124.00     -280.00
03466            -124.00     -240.00
03467            -120.00     -400.00
03468            -128.00     -960.00
03469            -108.00    -1480.00
03470             -64.00    -1560.00
03471             -28.00    -1560.00
03472             -24.00    -1640.00
03473             -32.00    -1640.00
03474             -36.00    -1640.00
03475             -32.00    -1640.00
03476             -28.00    -1640.00
03477             -28.00    -1680.00
03478             -68.00    -1680.00
03479            -112.00    -1440.00
03480            -128.00     -920.00
03481            -124.00     -320.00
03482            -128.00     -320.00
03483            -128.00     -360.00
03484            -128.00     -280.00
03485            -128.00     -280.00
03486            -128.00     -280.00
03487            -112.00     -280.00
03488             -68.00     -280.00
03489             -28.00     -240.00
03490             -32.00     -520.00
03491             -28.00     -800.00
03492             -28.00     -960.00
03493             -32.00    -1040.00
03494             -32.00     -960.00
03495             -32.00    -1000.00
03496             -52.00     -960.00
03497             -88.00    -1000.00
03498            -116.00    -1080.00
03499            -124.00    -1040.00
03500            -116.00    -1080.00
03501            -120.00     -880.00
03502            -116.00     -600.00
03503            -120.00     -280.00
03504            -116.00     -280.00
03505            -116.00     -280.00
03506            -112.00     -280.00
03507             -96.00     -280.00
03508             -68.00     -280.00
03509             -32.00     -280.00
03510             -32.00     -280.00
03511             -28.00     -400.00
03512             -28.00    -1080.00
03513             -28.00    -1680.00
03514             -28.00    -1760.00
03515             -28.00    -1840.00
03516             -28.00    -1840.00
03517             -24.00    -1800.00
03518             -32.00    -1840.00
03519             -52.00    -1840.00
03520             -84.00    -1880.00
03521            -112.00    -1880.00
03522            -124.00    -1760.00
03523            -124.00    -1320.00
03524            -128.00     -480.00
03525            -128.00     -360.00
03526            -120.00     -280.00
03527            -124.00     -280.00
03528            -116.00     -280.00
03529            -124.00     -240.00
03530            -128.00     -240.00
03531            -120.00     -200.00
03532            -116.00     -320.00
03533            -108.00     -800.00
03534             -80.00    -1280.00
03535             -44.00    -1440.00
03536             -20.00    -1480.00
03537             -24.00    -1520.00
03538             -24.00    -1520.00
03539             -20.00    -1520.00
03540             -28.00    -1560.00
03541             -24.00    -1560.00
03542             -24.00    -1560.00
03543             -36.00    -1520.00
