"Latest: Time (s)","Latest: Magnetic Field (mT)"
3.845,-1.06514951419
3.85,-1.02455159974
3.855,-0.967468471543
3.86,-0.910631391314
3.865,-0.84542868023
3.87,-0.776289201684
3.875,-0.707149723137
3.88,-0.629890661701
3.885,-0.560751183155
3.89,-0.483492121719
3.895,-0.418289410634
3.9,-0.35308669955
3.905,-0.288130036432
3.91,-0.235229723665
3.915,-0.182329410898
3.92,-0.133611913559
3.925,-0.0927679511442
3.93,-0.056106804157
3.935,-0.0236284725979
3.94,0.000730276071408
3.945,0.021152257279
3.95,0.0373914230586
3.955,0.0536305888381
3.96,0.0617501717279
3.965,0.0698697546177
3.97,0.065932987156
3.975,0.0617501717279
3.98,0.0536305888381
3.985,0.0415742384866
3.99,0.0292718401688
3.995,0.00884985896118
4,-0.0155088897081
4.005,-0.0440504538055
4.01,-0.0765287853646
4.015,-0.113189932352
4.02,-0.157970662229
4.025,-0.206688159567
4.03,-0.255651704872
4.035,-0.316671600529
4.04,-0.377691496185
4.045,-0.438711391842
4.05,-0.51178763785
4.055,-0.580927116396
4.06,-0.650312642909
4.065,-0.723388888917
4.07,-0.792528367463
4.075,-0.857731078548
4.08,-0.914568158776
4.085,-0.975588054433
4.09,-1.02455159974
4.095,-1.06933232961
4.1,-1.09787389371
4.105,-1.12616940984
4.11,-1.13847180816
4.115,-1.15077420648
4.12,-1.15077420648
4.125,-1.14240857562
4.13,-1.12616940984
4.135,-1.09369107828
4.14,-1.06121274672
4.145,-1.02036878431
4.15,-0.967468471543
4.155,-0.910631391314
4.16,-0.85354826312
4.165,-0.784408784573
4.17,-0.719452121455
4.175,-0.638010244591
4.18,-0.568870766045
4.185,-0.499731287498
4.19,-0.434528576414
4.195,-0.373508680757
4.2,-0.316671600529
4.205,-0.255651704872
4.21,-0.206688159567
4.215,-0.16190742969
4.22,-0.121309515242
4.225,-0.0846483682544
4.23,-0.056106804157
4.235,-0.027811288026
4.24,-0.00738930681837
4.245,0.0130326743893
4.25,0.0250890247407
4.255,0.0292718401688
4.26,0.0373914230586
4.265,0.0415742384866
4.27,0.0373914230586
4.275,0.0332086076305
4.28,0.016969441851
4.285,0.000730276071408
4.29,-0.0196917051362
4.295,-0.0440504538055
4.3,-0.0723459699366
4.305,-0.105070349462
4.31,-0.145668263911
4.315,-0.194631809216
4.32,-0.243349306555
4.325,-0.296249619321
4.33,-0.357269514978
4.335,-0.414352643173
4.34,-0.483492121719
4.345,-0.552631600265
4.35,-0.621771078811
4.355,-0.694847324819
4.36,-0.760050035904
4.365,-0.825252746989
4.37,-0.886272642645
4.375,-0.943109722873
4.38,-0.992073268179
4.385,-1.03685399806
4.39,-1.07326909708
4.395,-1.09369107828
4.4,-1.11411305949
4.405,-1.12223264238
4.41,-1.12223264238
4.415,-1.11411305949
4.42,-1.09369107828
4.425,-1.06933232961
4.43,-1.03685399806
4.435,-1.00019285107
4.44,-0.951229305763
4.445,-0.898328992997
4.45,-0.833372329878
4.455,-0.776289201684
4.46,-0.703212955676
4.465,-0.638010244591
4.47,-0.568870766045
4.475,-0.50366805496
4.48,-0.434528576414
4.485,-0.369571913296
4.49,-0.312488785101
4.495,-0.255651704872
4.5,-0.210870974995
4.505,-0.166090245119
4.51,-0.129429098131
4.515,-0.0888311836825
4.52,-0.0642263870468
4.525,-0.0359308709158
4.53,-0.0155088897081
4.535,-0.0032064913903
4.54,0.00884985896118
4.545,0.016969441851
4.55,0.021152257279
4.555,0.021152257279
4.56,0.0130326743893
4.565,0.00491309149947
4.57,-0.0113260742801
4.575,-0.027811288026
4.58,-0.0479872212672
4.585,-0.0723459699366
4.59,-0.100887534034
4.595,-0.145668263911
4.6,-0.18626617836
4.605,-0.231046908237
4.61,-0.283947221003
4.615,-0.33684753377
4.62,-0.397867429427
4.625,-0.458887325083
4.63,-0.528272851596
4.635,-0.597412330142
4.64,-0.67048857615
4.645,-0.739628054696
4.65,-0.812950348671
4.655,-0.878153059755
4.66,-0.939172955412
4.665,-0.99601003564
4.67,-1.04497358095
4.675,-1.08557149539
4.68,-1.11804982695
4.685,-1.14240857562
4.69,-1.15889378937
4.695,-1.16701337226
4.7,-1.16701337226
4.705,-1.15889378937
4.71,-1.13428899273
4.715,-1.10993024406
4.72,-1.07326909708
4.725,-1.02455159974
4.73,-0.971651286971
4.735,-0.910631391314
4.74,-0.849611495658
4.745,-0.776289201684
4.75,-0.707149723137
4.755,-0.633827429163
4.76,-0.560751183155
