"Latest: Time (s)","Latest: Magnetic Field (mT)"
1.31,-0.544512017375
1.315,-0.280010453542
1.32,-0.0927679511442
1.325,0.00491309149947
1.33,0.0250890247407
1.335,-0.0398676383775
1.34,-0.17814659547
1.345,-0.418289410634
1.35,-0.707149723137
1.355,-0.979770869861
1.36,-1.13428899273
1.365,-1.13035222527
1.37,-0.975588054433
1.375,-0.699030140247
1.38,-0.393930661965
1.385,-0.145668263911
1.39,0.000730276071408
1.395,0.0698697546177
1.4,0.0536305888381
1.405,-0.0317480554877
1.41,-0.210870974995
1.415,-0.471189723401
1.42,-0.764232851332
1.425,-1.01643201685
1.43,-1.13035222527
1.435,-1.08557149539
1.44,-0.894392225535
1.445,-0.605531913032
1.45,-0.312488785101
1.455,-0.113189932352
1.46,0.00884985896118
1.465,0.0455110059484
1.47,0.00491309149947
1.475,-0.113189932352
1.48,-0.324791183419
1.485,-0.609468680494
1.49,-0.890209410107
1.495,-1.0774519125
1.5,-1.10181066117
1.505,-0.979770869861
1.51,-0.731508471807
1.515,-0.434528576414
1.52,-0.198568576678
1.525,-0.0479872212672
1.53,0.016969441851
1.535,0.00884985896118
1.54,-0.0807116007927
1.545,-0.251468889444
1.55,-0.515970453278
1.555,-0.809013581209
1.56,-1.04891034841
1.565,-1.15077420648
1.57,-1.09369107828
1.575,-0.886272642645
1.58,-0.589292747252
1.585,-0.292066803893
1.59,-0.0807116007927
1.595,0.0373914230586
1.6,0.0740525700458
1.605,0.0292718401688
1.61,-0.0888311836825
1.615,-0.300432434749
1.62,-0.572807533506
1.625,-0.865850661437
1.63,-1.07326909708
1.635,-1.13847180816
1.64,-1.03685399806
1.645,-0.796711182891
1.65,-0.49554847207
1.655,-0.231046908237
1.66,-0.056106804157
1.665,0.0292718401688
1.67,0.0415742384866
1.675,-0.0359308709158
1.68,-0.190448993788
1.685,-0.426408993524
1.69,-0.727571704345
1.695,-0.983953685289
1.7,-1.1059934766
1.705,-1.0774519125
1.71,-0.902511808425
1.715,-0.625707846273
1.72,-0.34496711666
1.725,-0.129429098131
1.73,-0.0113260742801
1.735,0.0250890247407
1.74,-0.0155088897081
1.745,-0.133611913559
1.75,-0.349149932088
1.755,-0.629890661701
1.76,-0.914568158776
1.765,-1.09787389371
1.77,-1.14659139105
1.775,-1.02455159974
1.78,-0.780472017112
1.785,-0.475372538829
1.79,-0.202751392106
1.795,-0.027811288026
1.8,0.0578134042662
1.805,0.065932987156
1.81,0.000730276071408
1.815,-0.149851079339
1.82,-0.397867429427
1.825,-0.68672774193
1.83,-0.963531704081
1.835,-1.11804982695
1.84,-1.12223264238
1.845,-0.955412121191
1.85,-0.68672774193
1.855,-0.389747846537
1.86,-0.157970662229
1.865,-0.0113260742801
1.87,0.0415742384866
1.875,0.0250890247407
1.88,-0.0765287853646
1.885,-0.267708055224
1.89,-0.532209619058
1.895,-0.825252746989
1.9,-1.04079076552
1.905,-1.10993024406
1.91,-1.02455159974
1.915,-0.804830765781
1.92,-0.51178763785
1.925,-0.255651704872
1.93,-0.0807116007927
1.935,0.0130326743893
1.94,0.0250890247407
1.945,-0.0479872212672
1.95,-0.198568576678
1.955,-0.438711391842
1.96,-0.727571704345
1.965,-0.992073268179
1.97,-1.13428899273
1.975,-1.12223264238
1.98,-0.951229305763
1.985,-0.67048857615
1.99,-0.361452330406
1.995,-0.129429098131
2,0.0130326743893
2.005,0.0698697546177
2.01,0.0496938213764
2.015,-0.0479872212672
2.02,-0.235229723665
2.025,-0.499731287498
2.03,-0.796711182891
2.035,-1.03267118263
2.04,-1.13428899273
2.045,-1.08557149539
2.05,-0.878153059755
2.055,-0.576990348934
2.06,-0.300432434749
2.065,-0.0969507665723
2.07,0.0130326743893
2.075,0.0415742384866
2.08,-0.00738930681837
2.085,-0.133611913559
2.09,-0.357269514978
2.095,-0.638010244591
2.1,-0.914568158776
2.105,-1.08950826286
2.11,-1.09369107828
2.115,-0.959348888653
2.12,-0.711332538565
2.125,-0.422472226062
2.13,-0.18626617836
2.135,-0.0398676383775
2.14,0.0250890247407
2.145,0.00491309149947
2.15,-0.0888311836825
2.155,-0.275827638114
2.16,-0.540329201947
2.165,-0.833372329878
2.17,-1.06121274672
2.175,-1.15471097394
2.18,-1.08138867997
2.185,-0.870033476866
2.19,-0.564687950617
2.195,-0.275827638114
2.2,-0.0723459699366
2.205,0.0415742384866
2.21,0.0698697546177
2.215,0.0250890247407
2.22,-0.0927679511442
2.225,-0.316671600529
2.23,-0.597412330142
2.235,-0.890209410107
2.24,-1.08557149539
2.245,-1.13035222527
2.25,-1.02036878431
2.255,-0.772352434222
2.26,-0.475372538829
2.265,-0.214807742457
2.27,-0.0521700366953
2.275,0.0292718401688
2.28,0.0415742384866
2.285,-0.0359308709158
2.29,-0.198568576678
2.295,-0.446830974732
2.3,-0.735691287235
2.305,-0.98789045275
2.31,-1.1059934766
2.315,-1.06933232961
2.32,-0.882089827217
2.325,-0.597412330142
2.33,-0.324791183419
2.335,-0.121309515242
2.34,-0.0113260742801
2.345,0.021152257279
2.35,-0.0155088897081
2.355,-0.145668263911
2.36,-0.35308669955
2.365,-0.638010244591
2.37,-0.926870557094
2.375,-1.11411305949
2.38,-1.14659139105
2.385,-1.02036878431
2.39,-0.764232851332
2.395,-0.450767742193
2.4,-0.18626617836
2.405,-0.0196917051362
2.41,0.0617501717279
2.415,0.065932987156
2.42,-0.0113260742801
2.425,-0.17002701258
2.43,-0.410169827745
2.435,-0.707149723137
2.44,-0.975588054433
2.445,-1.11411305949
2.45,-1.10993024406
2.455,-0.947292538302
2.46,-0.67048857615
2.465,-0.369571913296
2.47,-0.149851079339
2.475,-0.0155088897081
2.48,0.0415742384866
2.485,0.016969441851
2.49,-0.0846483682544
2.495,-0.275827638114
2.5,-0.544512017375
2.505,-0.83730909734
2.51,-1.04497358095
2.515,-1.11411305949
2.52,-1.02455159974
2.525,-0.800647950353
2.53,-0.515970453278
2.535,-0.255651704872
2.54,-0.0765287853646
2.545,0.0130326743893
2.55,0.021152257279
2.555,-0.0479872212672
2.56,-0.202751392106
2.565,-0.442648159304
2.57,-0.735691287235
2.575,-1.00019285107
2.58,-1.13847180816
2.585,-1.12616940984
2.59,-0.955412121191
2.595,-0.674671391578
2.6,-0.369571913296
2.605,-0.129429098131
2.61,0.0130326743893
2.615,0.0698697546177
2.62,0.0578134042662
2.625,-0.0398676383775
2.63,-0.227110140775
2.635,-0.49554847207
2.64,-0.792528367463
2.645,-1.03267118263
2.65,-1.13428899273
2.655,-1.08138867997
2.66,-0.873970244327
2.665,-0.576990348934
2.67,-0.300432434749
2.675,-0.100887534034
2.68,0.016969441851
2.685,0.0415742384866
2.69,0.000730276071408
2.695,-0.129429098131
2.7,-0.34496711666
2.705,-0.629890661701
2.71,-0.914568158776
2.715,-1.08557149539
2.72,-1.10181066117
2.725,-0.967468471543
2.73,-0.707149723137
2.735,-0.422472226062
2.74,-0.18626617836
2.745,-0.0398676383775
2.75,0.021152257279
2.755,0.00491309149947
2.76,-0.0888311836825
2.765,-0.271890870652
2.77,-0.532209619058
2.775,-0.825252746989
2.78,-1.06121274672
2.785,-1.15077420648
2.79,-1.08138867997
2.795,-0.865850661437
2.8,-0.568870766045
2.805,-0.271890870652
2.81,-0.0723459699366
2.815,0.0415742384866
2.82,0.0698697546177
2.825,0.0250890247407
2.83,-0.0927679511442
2.835,-0.308552017639
2.84,-0.593229514714
2.845,-0.886272642645
2.85,-1.08557149539
2.855,-1.13428899273
2.86,-1.02455159974
2.865,-0.784408784573
2.87,-0.475372538829
2.875,-0.222927325347
2.88,-0.0521700366953
2.885,0.0332086076305
2.89,0.0373914230586
2.895,-0.0359308709158
2.9,-0.194631809216
2.905,-0.446830974732
2.91,-0.739628054696
2.915,-0.98789045275
2.92,-1.10181066117
2.925,-1.06514951419
2.93,-0.886272642645
2.935,-0.613651495922
2.94,-0.32872795088
2.945,-0.125246282703
2.95,-0.00738930681837
2.955,0.0250890247407
2.96,-0.0155088897081
2.965,-0.141731496449
2.97,-0.349149932088
2.975,-0.638010244591
2.98,-0.922933789632
2.985,-1.1059934766
2.99,-1.14659139105
2.995,-1.02455159974
3,-0.772352434222
3.005,-0.463070140511
3.01,-0.190448993788
3.015,-0.0236284725979
3.02,0.0578134042662
3.025,0.0698697546177
3.03,-0.0032064913903
3.035,-0.16190742969
3.04,-0.410169827745
3.045,-0.707149723137
3.05,-0.971651286971
3.055,-1.12223264238
3.06,-1.11804982695
3.065,-0.951229305763
3.07,-0.666551808688
3.075,-0.373508680757
3.08,-0.149851079339
3.085,-0.0113260742801
3.09,0.0415742384866
3.095,0.0250890247407
3.1,-0.0807116007927
3.105,-0.275827638114
3.11,-0.544512017375
3.115,-0.83730909734
3.12,-1.04497358095
3.125,-1.1059934766
3.13,-1.01224920142
3.135,-0.788591600001
3.14,-0.499731287498
3.145,-0.243349306555
3.15,-0.0723459699366
3.155,0.016969441851
3.16,0.016969441851
3.165,-0.0479872212672
3.17,-0.206688159567
3.175,-0.450767742193
3.18,-0.743810870124
3.185,-1.00412961853
3.19,-1.14240857562
3.195,-1.12223264238
3.2,-0.939172955412
3.205,-0.650312642909
3.21,-0.349149932088
3.215,-0.121309515242
3.22,0.016969441851
3.225,0.0698697546177
3.23,0.0455110059484
3.235,-0.056106804157
3.24,-0.243349306555
3.245,-0.515970453278
3.25,-0.812950348671
3.255,-1.03685399806
3.26,-1.13428899273
3.265,-1.06933232961
3.27,-0.85354826312
3.275,-0.556568367727
3.28,-0.280010453542
3.285,-0.0846483682544
3.29,0.021152257279
3.295,0.0415742384866
3.3,-0.0155088897081
3.305,-0.149851079339
3.31,-0.377691496185
3.315,-0.666551808688
3.32,-0.934990139984
3.325,-1.09369107828
3.33,-1.09369107828
3.335,-0.943109722873
3.34,-0.682790974468
3.345,-0.393930661965
3.35,-0.166090245119
3.355,-0.027811288026
3.36,0.0250890247407
3.365,0.000730276071408
3.37,-0.105070349462
3.375,-0.300432434749
3.38,-0.572807533506
3.385,-0.865850661437
3.39,-1.08557149539
3.395,-1.15471097394
3.4,-1.06514951419
3.405,-0.833372329878
3.41,-0.524090036168
3.415,-0.243349306555
3.42,-0.0479872212672
3.425,0.0496938213764
3.43,0.0698697546177
3.435,0.021152257279
3.44,-0.121309515242
3.445,-0.349149932088
3.45,-0.638010244591
3.455,-0.922933789632
3.46,-1.09787389371
3.465,-1.12616940984
3.47,-0.992073268179
3.475,-0.739628054696
3.48,-0.438711391842
3.485,-0.190448993788
3.49,-0.0317480554877
3.495,0.0373914230586
3.5,0.0332086076305
3.505,-0.0479872212672
3.51,-0.227110140775
3.515,-0.483492121719
3.52,-0.780472017112
3.525,-1.01643201685
3.53,-1.10993024406
3.535,-1.05309316384
3.54,-0.849611495658
3.545,-0.560751183155
3.55,-0.296249619321
3.555,-0.100887534034
3.56,0.000730276071408
3.565,0.0250890247407
3.57,-0.0317480554877
3.575,-0.166090245119
3.58,-0.389747846537
3.585,-0.67860815904
3.59,-0.951229305763
3.595,-1.11804982695
3.6,-1.13428899273
3.605,-0.98789045275
3.61,-0.727571704345
3.615,-0.414352643173
3.62,-0.157970662229
3.625,-0.0032064913903
3.63,0.065932987156
3.635,0.0578134042662
3.64,-0.0196917051362
3.645,-0.190448993788
3.65,-0.446830974732
3.655,-0.743810870124
3.66,-1.00019285107
3.665,-1.13035222527
3.67,-1.09787389371
3.675,-0.918750974204
3.68,-0.629890661701
3.685,-0.341030349198
3.69,-0.125246282703
3.695,-0.0032064913903
3.7,0.0415742384866
3.705,0.00884985896118
3.71,-0.105070349462
3.715,-0.312488785101
3.72,-0.589292747252
3.725,-0.878153059755
3.73,-1.06514951419
3.735,-1.1059934766
3.74,-0.99601003564
3.745,-0.756113268442
3.75,-0.463070140511
3.755,-0.218990557885
3.76,-0.056106804157
3.765,0.021152257279
3.77,0.0130326743893
3.775,-0.0642263870468
3.78,-0.239166491127
3.785,-0.49554847207
3.79,-0.788591600001
3.795,-1.03267118263
3.8,-1.14240857562
3.805,-1.10181066117
3.81,-0.906448575886
3.815,-0.617588263383
3.82,-0.324791183419
3.825,-0.100887534034
3.83,0.0250890247407
3.835,0.0740525700458
3.84,0.0496938213764
3.845,-0.0602896195851
3.85,-0.255651704872
3.855,-0.524090036168
3.86,-0.817133164099
3.865,-1.04497358095
3.87,-1.13847180816
3.875,-1.07326909708
3.88,-0.861667846009
3.885,-0.568870766045
3.89,-0.292066803893
3.895,-0.100887534034
3.9,0.016969441851
3.905,0.0455110059484
3.91,0.000730276071408
3.915,-0.121309515242
3.92,-0.332910766308
3.925,-0.609468680494
3.93,-0.890209410107
3.935,-1.06933232961
3.94,-1.1059934766
3.945,-0.98789045275
3.95,-0.747747637586
3.955,-0.463070140511
3.96,-0.222927325347
3.965,-0.0602896195851
3.97,0.016969441851
3.975,0.021152257279
3.98,-0.056106804157
3.985,-0.206688159567
3.99,-0.446830974732
3.995,-0.727571704345
4,-0.992073268179
4.005,-1.13428899273
4.01,-1.13035222527
4.015,-0.967468471543
4.02,-0.699030140247
4.025,-0.397867429427
4.03,-0.153787846801
4.035,0.000730276071408
4.04,0.065932987156
4.045,0.0617501717279
4.05,-0.0155088897081
4.055,-0.17814659547
4.06,-0.422472226062
4.065,-0.707149723137
4.07,-0.967468471543
4.075,-1.11411305949
4.08,-1.11804982695
4.085,-0.963531704081
4.09,-0.703212955676
4.095,-0.405987012316
4.1,-0.174209828008
4.105,-0.0236284725979
4.11,0.0415742384866
4.115,0.0373914230586
4.12,-0.0521700366953
4.125,-0.214807742457
4.13,-0.463070140511
4.135,-0.743810870124
4.14,-0.992073268179
4.145,-1.1059934766
4.15,-1.07326909708
4.155,-0.902511808425
4.16,-0.646129827481
4.165,-0.365389097868
4.17,-0.149851079339
4.175,-0.0236284725979
4.18,0.0250890247407
4.185,0.000730276071408
4.19,-0.0969507665723
4.195,-0.275827638114
4.2,-0.532209619058
4.205,-0.817133164099
4.21,-1.04891034841
4.215,-1.14659139105
4.22,-1.10181066117
4.225,-0.918750974204
4.23,-0.633827429163
4.235,-0.341030349198
4.24,-0.117126699814
4.245,0.016969441851
4.25,0.0698697546177
4.255,0.0536305888381
4.26,-0.0317480554877
4.265,-0.206688159567
4.27,-0.450767742193
4.275,-0.735691287235
4.28,-0.98789045275
4.285,-1.12223264238
4.29,-1.11411305949
4.295,-0.959348888653
4.3,-0.694847324819
4.305,-0.405987012316
4.31,-0.17814659547
4.315,-0.027811288026
4.32,0.0373914230586
4.325,0.0332086076305
4.33,-0.0398676383775
4.335,-0.194631809216
4.34,-0.434528576414
4.345,-0.715269306027
4.35,-0.971651286971
4.355,-1.09787389371
4.36,-1.08950826286
4.365,-0.934990139984
4.37,-0.67860815904
4.375,-0.405987012316
4.38,-0.182329410898
4.385,-0.0440504538055
4.39,0.0250890247407
4.395,0.016969441851
4.4,-0.0642263870468
4.405,-0.227110140775
4.41,-0.467006907973
4.415,-0.747747637586
4.42,-0.99601003564
4.425,-1.13428899273
4.43,-1.12616940984
4.435,-0.975588054433
4.44,-0.711332538565
4.445,-0.418289410634
4.45,-0.17002701258
4.455,-0.0196917051362
4.46,0.0617501717279
4.465,0.0698697546177
4.47,0.00491309149947
4.475,-0.137548681021
4.48,-0.361452330406
4.485,-0.638010244591
4.49,-0.910631391314
4.495,-1.08950826286
4.5,-1.13035222527
4.505,-1.0284883672
4.51,-0.800647950353
4.515,-0.51178763785
4.52,-0.247532121983
4.525,-0.0765287853646
4.53,0.016969441851
4.535,0.0455110059484
4.54,0.000730276071408
4.545,-0.125246282703
4.55,-0.33684753377
4.555,-0.605531913032
4.56,-0.878153059755
4.565,-1.06121274672
4.57,-1.10993024406
4.575,-1.01643201685
4.58,-0.800647950353
4.585,-0.528272851596
4.59,-0.275827638114
4.595,-0.0969507665723
4.6,0.00491309149947
4.605,0.0250890247407
4.61,-0.0196917051362
4.615,-0.141731496449
4.62,-0.34496711666
4.625,-0.601349097604
4.63,-0.878153059755
4.635,-1.0774519125
4.64,-1.14659139105
4.645,-1.08138867997
4.65,-0.882089827217
4.655,-0.597412330142
4.66,-0.320608367991
4.665,-0.109007116924
4.67,0.021152257279
4.675,0.0740525700458
4.68,0.0578134042662
4.685,-0.027811288026
4.69,-0.194631809216
4.695,-0.430591808952
4.7,-0.711332538565
4.705,-0.963531704081
4.71,-1.11411305949
4.715,-1.13035222527
4.72,-0.992073268179
4.725,-0.756113268442
4.73,-0.471189723401
4.735,-0.227110140775
4.74,-0.0642263870468
4.745,0.0292718401688
4.75,0.0496938213764
4.755,-0.0032064913903
4.76,-0.129429098131
4.765,-0.332910766308
4.77,-0.601349097604
4.775,-0.870033476866
4.78,-1.0570299313
4.785,-1.10993024406
4.79,-1.02036878431
4.795,-0.817133164099
4.8,-0.548448784837
4.805,-0.292066803893
4.81,-0.113189932352
4.815,-0.00738930681837
4.82,0.0250890247407
4.825,-0.00738930681837
4.83,-0.113189932352
4.835,-0.296249619321
4.84,-0.540329201947
4.845,-0.817133164099
4.85,-1.04079076552
4.855,-1.14659139105
4.86,-1.11411305949
4.865,-0.951229305763
4.87,-0.694847324819
4.875,-0.402050244855
4.88,-0.17002701258
4.885,-0.0236284725979
4.89,0.0617501717279
4.895,0.0698697546177
4.9,0.021152257279
4.905,-0.0969507665723
4.91,-0.288130036432
4.915,-0.540329201947
4.92,-0.809013581209
4.925,-1.02455159974
4.93,-1.13035222527
4.935,-1.1059934766
4.94,-0.955412121191
4.945,-0.711332538565
4.95,-0.442648159304
4.955,-0.214807742457
4.96,-0.0602896195851
4.965,0.0250890247407
4.97,0.0455110059484
4.975,0.00491309149947
4.98,-0.100887534034
4.985,-0.280010453542
4.99,-0.51178763785
4.995,-0.772352434222
5,-0.98789045275
5.005,-1.09787389371
5.01,-1.09369107828
5.015,-0.963531704081
5.02,-0.735691287235
5.025,-0.467006907973
5.03,-0.235229723665
5.035,-0.0723459699366
5.04,0.0130326743893
5.045,0.0250890247407
5.05,-0.0317480554877
5.055,-0.157970662229
5.06,-0.373508680757
5.065,-0.646129827481
5.07,-0.918750974204
5.075,-1.1059934766
5.08,-1.14659139105
5.085,-1.04497358095
5.09,-0.809013581209
5.095,-0.507850870388
5.1,-0.235229723665
5.105,-0.0521700366953
5.11,0.0536305888381
5.115,0.0740525700458
5.12,0.0292718401688
5.125,-0.100887534034
5.13,-0.308552017639
5.135,-0.589292747252
5.14,-0.878153059755
5.145,-1.0774519125
5.15,-1.13428899273
5.155,-1.03267118263
5.16,-0.804830765781
5.165,-0.50366805496
5.17,-0.243349306555
5.175,-0.0684092024749
5.18,0.0292718401688
5.185,0.0455110059484
5.19,-0.00738930681837
5.195,-0.145668263911
5.2,-0.369571913296
5.205,-0.650312642909
5.21,-0.922933789632
5.215,-1.08557149539
5.22,-1.09369107828
5.225,-0.955412121191
5.23,-0.711332538565
5.235,-0.430591808952
5.24,-0.194631809216
5.245,-0.0440504538055
5.25,0.021152257279
5.255,0.016969441851
5.26,-0.0642263870468
5.265,-0.231046908237
5.27,-0.475372538829
5.275,-0.760050035904
5.28,-1.01224920142
5.285,-1.14240857562
5.29,-1.11411305949
5.295,-0.947292538302
5.3,-0.666551808688
5.305,-0.365389097868
5.31,-0.133611913559
5.315,0.00884985896118
5.32,0.065932987156
5.325,0.0578134042662
5.33,-0.0317480554877
5.335,-0.202751392106
5.34,-0.458887325083
5.345,-0.751930453014
5.35,-1.00412961853
5.355,-1.13035222527
5.36,-1.1059934766
5.365,-0.926870557094
5.37,-0.650312642909
5.375,-0.357269514978
5.38,-0.141731496449
5.385,-0.00738930681837
5.39,0.0455110059484
5.395,0.021152257279
5.4,-0.0765287853646
5.405,-0.267708055224
5.41,-0.536392434486
5.415,-0.82106993156
5.42,-1.03685399806
5.425,-1.10993024406
5.43,-1.03685399806
5.435,-0.825252746989
5.44,-0.540329201947
5.445,-0.280010453542
5.45,-0.0927679511442
5.455,0.00884985896118
5.46,0.0250890247407
5.465,-0.0317480554877
5.47,-0.166090245119
5.475,-0.385811079075
5.48,-0.67048857615
5.485,-0.939172955412
5.49,-1.11804982695
5.495,-1.14240857562
5.5,-1.01224920142
5.505,-0.760050035904
5.51,-0.454950557621
5.515,-0.190448993788
5.52,-0.0236284725979
5.525,0.0617501717279
5.53,0.065932987156
5.535,0.00491309149947
5.54,-0.141731496449
5.545,-0.377691496185
5.55,-0.666551808688
5.555,-0.939172955412
5.56,-1.1059934766
5.565,-1.12616940984
5.57,-0.98789045275
5.575,-0.727571704345
5.58,-0.434528576414
5.585,-0.194631809216
5.59,-0.0359308709158
5.595,0.0373914230586
5.6,0.0332086076305
5.605,-0.0317480554877
5.61,-0.202751392106
5.615,-0.446830974732
5.62,-0.735691287235
5.625,-0.983953685289
5.63,-1.10181066117
5.635,-1.06514951419
5.64,-0.898328992997
5.645,-0.621771078811
5.65,-0.34496711666
5.655,-0.137548681021
5.66,-0.0155088897081
5.665,0.0292718401688
5.67,-0.00738930681837
5.675,-0.113189932352
5.68,-0.304369202211
5.685,-0.568870766045
5.69,-0.857731078548
5.695,-1.06933232961
5.7,-1.15077420648
5.705,-1.07326909708
5.71,-0.85354826312
5.715,-0.556568367727
5.72,-0.267708055224
5.725,-0.0684092024749
5.73,0.0415742384866
5.735,0.0698697546177
5.74,0.0292718401688
5.745,-0.0807116007927
5.75,-0.296249619321
5.755,-0.564687950617
5.76,-0.857731078548
