"Poslední měření: čas (s)","Poslední měření: Magnetická indukce (mT)"
1.94,1.5144173651
1.945,2.18563621732
1.95,3.03179517362
1.955,4.06937944775
1.96,5.1923423662
1.965,5.91252476373
1.97,5.89628559795
1.975,5.88816601506
1.98,5.88004643217
1.985,5.87192684928
1.99,5.88816601506
1.995,5.9083419483
2,5.75800664086
2.005,4.71230278384
2.01,3.62600101237
2.015,2.64131705101
2.02,1.86011475783
2.025,1.26197215162
2.03,0.814410900814
2.035,0.484952673862
2.04,0.244809858697
2.045,0.0740525700458
2.05,-0.0479872212672
2.055,-0.129429098131
2.06,-0.18626617836
2.065,-0.222927325347
2.07,-0.243349306555
2.075,-0.263771287762
2.08,-0.267708055224
2.085,-0.275827638114
2.09,-0.275827638114
2.095,-0.280010453542
2.1,-0.280010453542
2.105,-0.275827638114
2.11,-0.267708055224
2.115,-0.259588472334
2.12,-0.243349306555
2.125,-0.218990557885
2.13,-0.17814659547
2.135,-0.113189932352
2.14,-0.0155088897081
2.145,0.126952882812
2.15,0.334371318451
2.155,0.615112048064
2.16,1.00165340321
2.165,1.53459329834
2.17,2.24665611298
2.175,3.14989819747
2.18,4.23226320148
2.185,5.4081264327
2.19,5.91252476373
2.195,5.89210278252
2.2,5.88004643217
2.205,5.87192684928
2.21,5.86774403385
2.215,5.88398319963
2.22,5.90022236541
2.225,5.88004643217
2.23,5.04594382622
2.235,3.98793757088
2.24,3.01161924038
2.245,2.20605819853
2.25,1.58355684365
2.255,1.09121486296
2.26,0.720912673598
2.265,0.452474342303
2.27,0.252929441587
2.275,0.106530901605
2.28,-0.0032064913903
2.285,-0.0807116007927
2.29,-0.133611913559
2.295,-0.17814659547
2.3,-0.206688159567
2.305,-0.222927325347
2.31,-0.235229723665
2.315,-0.243349306555
2.32,-0.255651704872
2.325,-0.263771287762
2.33,-0.267708055224
2.335,-0.267708055224
2.34,-0.267708055224
2.345,-0.267708055224
2.35,-0.255651704872
2.355,-0.243349306555
2.36,-0.218990557885
2.365,-0.17814659547
2.37,-0.121309515242
2.375,-0.0440504538055
2.38,0.0821721529355
2.385,0.248992674125
2.39,0.480769858434
2.395,0.802354550462
2.4,1.21325465428
2.405,1.76243371519
2.41,2.47867934525
2.415,3.36961903143
2.42,4.39490090724
2.425,5.49744184448
2.43,5.91252476373
2.435,5.89210278252
2.44,5.87586361674
2.445,5.87192684928
2.45,5.86774403385
2.455,5.87192684928
2.46,5.87586361674
2.465,5.89210278252
2.47,5.9083419483
2.475,5.79442173988
2.48,5.00116309634
2.485,4.19141923906
2.49,3.4429413254
2.495,2.77959600811
2.5,2.24247329755
2.505,1.79097527928
2.51,1.42485590534
2.515,1.11975642706
2.52,0.87543079647
2.525,0.676131943721
2.53,0.513494237959
2.535,0.3749692329
2.54,0.261049024477
2.545,0.175670380151
2.55,0.0984113187151
2.555,0.0332086076305
2.56,-0.0196917051362
2.565,-0.0602896195851
2.57,-0.0969507665723
2.575,-0.125246282703
2.58,-0.145668263911
2.585,-0.166090245119
2.59,-0.182329410898
2.595,-0.194631809216
2.6,-0.206688159567
2.605,-0.210870974995
2.61,-0.218990557885
2.615,-0.231046908237
2.62,-0.231046908237
2.625,-0.239166491127
2.63,-0.239166491127
2.635,-0.243349306555
2.64,-0.243349306555
2.645,-0.243349306555
2.65,-0.247532121983
2.655,-0.243349306555
2.66,-0.251468889444
2.665,-0.243349306555
2.67,-0.243349306555
2.675,-0.243349306555
2.68,-0.243349306555
2.685,-0.239166491127
2.69,-0.227110140775
2.695,-0.222927325347
2.7,-0.222927325347
2.705,-0.206688159567
2.71,-0.202751392106
2.715,-0.18626617836
2.72,-0.174209828008
2.725,-0.153787846801
2.73,-0.129429098131
2.735,-0.105070349462
2.74,-0.0807116007927
2.745,-0.0398676383775
2.75,0.00491309149947
2.755,0.0536305888381
2.76,0.110713717033
2.765,0.179853195579
2.77,0.252929441587
2.775,0.350610484231
2.78,0.452474342303
2.785,0.582633716505
2.79,0.725095489026
2.795,0.879613611898
2.8,1.0668561143
2.805,1.27427454993
2.81,1.50605173424
2.815,1.76661653061
2.82,2.06359642601
2.825,2.3891178855
2.83,2.75105444401
2.835,3.1540810129
2.84,3.59745944828
2.845,4.0573230974
2.85,4.52112351398
2.855,4.99304351345
2.86,5.49744184448
2.865,5.90022236541
2.87,5.91670757916
2.875,5.91252476373
2.88,5.89628559795
2.885,5.89628559795
2.89,5.88398319963
2.895,5.87586361674
2.9,5.88004643217
2.905,5.87192684928
2.91,5.87192684928
2.915,5.87192684928
2.92,5.87586361674
2.925,5.88004643217
2.93,5.89210278252
2.935,5.90022236541
2.94,5.90440518084
2.945,5.91670757916
2.95,5.91670757916
2.955,5.57076413846
2.96,5.07842215778
2.965,4.59419975999
2.97,4.11022341016
2.975,3.63805736272
2.98,3.17843976157
2.985,2.76335684233
2.99,2.38099830261
2.995,2.03923767734
3,1.73807496652
3.005,1.46545381979
3.01,1.22949382006
3.015,1.01395580153
3.02,0.826713299131
3.025,0.668012360831
3.03,0.525550588311
3.035,0.395391214108
3.04,0.277534238223
3.045,0.171733612689
3.05,0.0902917358253
3.055,0.021152257279
3.06,-0.0398676383775
3.065,-0.0888311836825
3.07,-0.125246282703
3.075,-0.16190742969
3.08,-0.190448993788
3.085,-0.214807742457
3.09,-0.231046908237
3.095,-0.239166491127
3.1,-0.255651704872
3.105,-0.259588472334
3.11,-0.263771287762
3.115,-0.271890870652
3.12,-0.271890870652
3.125,-0.267708055224
3.13,-0.267708055224
3.135,-0.263771287762
3.14,-0.267708055224
3.145,-0.255651704872
3.15,-0.247532121983
3.155,-0.239166491127
3.16,-0.214807742457
3.165,-0.190448993788
3.17,-0.145668263911
3.175,-0.0888311836825
3.18,-0.0032064913903
3.185,0.106530901605
3.19,0.265231839905
3.195,0.476833090972
3.2,0.765693403475
3.205,1.1399323603
3.21,1.61997194267
3.215,2.21417778142
3.22,2.9464165293
3.225,3.82529986512
3.23,4.76913986407
3.235,5.72528226133
3.24,5.90440518084
3.245,5.89210278252
3.25,5.88004643217
3.255,5.87192684928
3.26,5.87192684928
3.265,5.87586361674
3.27,5.88816601506
3.275,5.9083419483
3.28,5.8271461194
3.285,4.99304351345
3.29,4.06125986486
3.295,3.17032017868
3.3,2.40535705128
3.305,1.79097527928
3.31,1.30281611403
3.315,0.916274758885
3.32,0.619294863493
3.325,0.399574029536
3.33,0.224633925456
3.335,0.102594134143
3.34,-0.0032064913903
3.345,-0.0765287853646
3.35,-0.133611913559
3.355,-0.17814659547
3.36,-0.202751392106
3.365,-0.222927325347
3.37,-0.239166491127
3.375,-0.251468889444
3.38,-0.259588472334
3.385,-0.259588472334
3.39,-0.263771287762
3.395,-0.267708055224
3.4,-0.267708055224
3.405,-0.259588472334
3.41,-0.247532121983
3.415,-0.227110140775
3.42,-0.198568576678
3.425,-0.149851079339
3.43,-0.0765287853646
3.435,0.0292718401688
3.44,0.183789963041
3.445,0.395391214108
3.45,0.692371109501
3.455,1.09515163043
3.46,1.62833757352
3.465,2.33621757273
3.47,3.23945965723
3.475,4.30140268002
3.48,5.46496351292
3.485,5.91252476373
3.49,5.89210278252
3.495,5.88004643217
3.5,5.86774403385
3.505,5.86774403385
3.51,5.87586361674
3.515,5.89210278252
3.52,5.91252476373
3.525,5.52204664112
3.53,4.45198403543
3.535,3.43482174251
3.54,2.5478188238
3.545,1.84387559205
3.55,1.29051371571
3.555,0.863374446119
3.56,0.554092152408
3.565,0.3223149681
3.57,0.151311631482
3.575,0.0292718401688
3.58,-0.0602896195851
3.585,-0.121309515242
3.59,-0.166090245119
3.595,-0.194631809216
3.6,-0.214807742457
3.605,-0.227110140775
3.61,-0.231046908237
3.615,-0.239166491127
3.62,-0.239166491127
3.625,-0.239166491127
3.63,-0.235229723665
3.635,-0.239166491127
3.64,-0.231046908237
3.645,-0.210870974995
3.65,-0.182329410898
3.655,-0.141731496449
3.66,-0.0723459699366
3.665,0.016969441851
3.67,0.147128816054
3.675,0.33043455099
3.68,0.566394550726
3.685,0.887733194788
3.69,1.32299204727
3.695,1.89259308939
3.7,2.63319746812
3.705,3.5526787184
3.71,4.59419975999
3.715,5.67238194856
3.72,5.9083419483
3.725,5.89628559795
3.73,5.87586361674
3.735,5.86774403385
3.74,5.87192684928
3.745,5.88004643217
3.75,5.90022236541
3.755,5.9083419483
3.76,5.18840559874
3.765,4.12227976052
3.77,3.1255394488
3.775,2.29143684285
3.78,1.63227434098
3.785,1.12369319452
3.79,0.737151839377
3.795,0.448291526875
3.8,0.236690275808
3.805,0.0821721529355
3.81,-0.027811288026
3.815,-0.109007116924
3.82,-0.166090245119
3.825,-0.202751392106
3.83,-0.231046908237
3.835,-0.251468889444
3.84,-0.259588472334
3.845,-0.271890870652
3.85,-0.275827638114
3.855,-0.275827638114
3.86,-0.280010453542
3.865,-0.280010453542
3.87,-0.280010453542
3.875,-0.271890870652
3.88,-0.271890870652
3.885,-0.255651704872
3.89,-0.243349306555
3.895,-0.218990557885
3.9,-0.182329410898
3.905,-0.121309515242
3.91,-0.0440504538055
3.915,0.0617501717279
3.92,0.212331527138
3.925,0.419749962777
3.93,0.704673507818
3.935,1.07497569719
3.94,1.55083246412
3.945,2.15315788576
3.95,2.90581861485
3.955,3.79282153356
3.96,4.75290069829
3.965,5.72528226133
3.97,5.91252476373
3.975,5.89210278252
3.98,5.88004643217
3.985,5.87192684928
3.99,5.87586361674
3.995,5.87586361674
4,5.88398319963
4.005,5.90440518084
4.01,5.91670757916
4.015,5.54222257436
4.02,4.68376121974
4.025,3.87820017789
4.03,3.11741986591
4.035,2.48261611271
4.04,1.95779580047
4.045,1.52253694799
4.05,1.1684739244
4.055,0.879613611898
4.06,0.643653612162
4.065,0.460593925192
4.07,0.310012569782
4.075,0.191909545931
4.08,0.094228503287
4.085,0.016969441851
4.09,-0.0440504538055
4.095,-0.0888311836825
4.1,-0.129429098131
4.105,-0.16190742969
4.11,-0.18626617836
4.115,-0.202751392106
4.12,-0.218990557885
4.125,-0.235229723665
4.13,-0.239166491127
4.135,-0.255651704872
4.14,-0.259588472334
4.145,-0.263771287762
4.15,-0.267708055224
4.155,-0.275827638114
4.16,-0.275827638114
4.165,-0.275827638114
4.17,-0.280010453542
4.175,-0.283947221003
4.18,-0.275827638114
4.185,-0.271890870652
4.19,-0.267708055224
4.195,-0.263771287762
4.2,-0.251468889444
4.205,-0.231046908237
4.21,-0.210870974995
4.215,-0.182329410898
4.22,-0.145668263911
4.225,-0.100887534034
4.23,-0.0440504538055
4.235,0.0332086076305
4.24,0.122770067384
4.245,0.236690275808
4.25,0.3749692329
4.255,0.550155384946
4.26,0.749454237695
4.265,0.997470587783
4.27,1.28657694825
4.275,1.62415475809
4.28,2.02693527902
4.285,2.49491851103
4.29,3.04016080448
4.295,3.64224017815
4.3,4.28516351424
4.305,4.94407996815
4.31,5.66426236567
4.315,5.92064434662
4.32,5.90440518084
4.325,5.89628559795
4.33,5.88398319963
4.335,5.86774403385
4.34,5.86380726639
4.345,5.85962445096
4.35,5.86380726639
4.355,5.85962445096
4.36,5.86774403385
4.365,5.87586361674
4.37,5.88816601506
4.375,5.89628559795
4.38,5.91252476373
4.385,5.92064434662
4.39,5.57888372135
4.395,4.96450194935
4.4,4.36635934314
4.405,3.79675830102
4.41,3.25151600758
4.415,2.76335684233
4.42,2.3320347573
4.425,1.95361298505
4.43,1.63227434098
4.435,1.34341402848
4.44,1.09933444585
4.445,0.891916010216
4.45,0.70861027528
4.455,0.554092152408
4.46,0.415813195315
4.465,0.305829754354
4.47,0.212331527138
4.475,0.130889650274
4.48,0.0698697546177
4.485,0.016969441851
4.49,-0.0317480554877
4.495,-0.0723459699366
4.5,-0.113189932352
4.505,-0.137548681021
4.51,-0.157970662229
4.515,-0.17002701258
4.52,-0.190448993788
4.525,-0.202751392106
4.53,-0.210870974995
4.535,-0.222927325347
4.54,-0.231046908237
4.545,-0.235229723665
4.55,-0.235229723665
4.555,-0.239166491127
4.56,-0.243349306555
4.565,-0.243349306555
4.57,-0.243349306555
4.575,-0.243349306555
4.58,-0.243349306555
4.585,-0.239166491127
4.59,-0.235229723665
4.595,-0.235229723665
4.6,-0.231046908237
4.605,-0.218990557885
4.61,-0.210870974995
4.615,-0.202751392106
4.62,-0.18626617836
4.625,-0.17002701258
4.63,-0.145668263911
4.635,-0.113189932352
4.64,-0.0807116007927
4.645,-0.0359308709158
4.65,0.021152257279
4.655,0.0902917358253
4.66,0.171733612689
4.665,0.277534238223
4.67,0.403510796998
4.675,0.550155384946
4.68,0.729032256488
4.685,0.952935905872
4.69,1.20513507139
4.695,1.50605173424
4.7,1.85617799037
4.705,2.27101486165
4.71,2.75523725944
4.715,3.30047955288
4.72,3.90255892656
4.725,4.52924309687
4.73,5.18422278331
4.735,5.8271461194
4.74,5.92064434662
4.745,5.90440518084
4.75,5.89210278252
4.755,5.88004643217
4.76,5.87192684928
4.765,5.86774403385
4.77,5.86774403385
4.775,5.86774403385
4.78,5.88004643217
4.785,5.88816601506
4.79,5.89628559795
4.795,5.90440518084
4.8,5.92064434662
4.805,5.64802319989
4.81,4.99304351345
4.815,4.36242257568
4.82,3.7399212208
4.825,3.14989819747
4.83,2.62089506981
4.835,2.15315788576
4.84,1.74225778195
4.845,1.40049715668
4.85,1.10327121332
4.855,0.847135280339
4.86,0.627414446382
4.865,0.448291526875
4.87,0.289590588574
4.875,0.159431214372
4.88,0.0578134042662
4.885,-0.027811288026
4.89,-0.0927679511442
4.895,-0.141731496449
4.9,-0.182329410898
4.905,-0.206688159567
4.91,-0.227110140775
4.915,-0.243349306555
4.92,-0.255651704872
4.925,-0.259588472334
4.93,-0.263771287762
4.935,-0.267708055224
4.94,-0.271890870652
4.945,-0.271890870652
4.95,-0.267708055224
4.955,-0.267708055224
4.96,-0.259588472334
4.965,-0.243349306555
4.97,-0.231046908237
4.975,-0.202751392106
4.98,-0.166090245119
4.985,-0.105070349462
4.99,-0.0155088897081
4.995,0.106530901605
5,0.289590588574
5.005,0.54178975409
5.01,0.88355037936
5.015,1.3271748627
5.02,1.9130150706
5.025,2.66173903222
5.03,3.5812202825
5.035,4.60650215831
5.04,5.6684451811
5.045,5.91252476373
5.05,5.89628559795
5.055,5.88004643217
5.06,5.86774403385
5.065,5.87586361674
5.07,5.88398319963
5.075,5.90440518084
5.08,5.86380726639
5.085,5.02158507755
5.09,3.97588122053
5.095,3.00349965749
5.1,2.2018753831
5.105,1.57125444533
5.11,1.07497569719
5.115,0.712793090708
5.12,0.436235176523
5.125,0.240873091236
5.13,0.094228503287
5.135,-0.0113260742801
5.14,-0.0888311836825
5.145,-0.145668263911
5.15,-0.18626617836
5.155,-0.210870974995
5.16,-0.239166491127
5.165,-0.243349306555
5.17,-0.259588472334
5.175,-0.267708055224
5.18,-0.271890870652
5.185,-0.271890870652
5.19,-0.271890870652
5.195,-0.271890870652
5.2,-0.263771287762
5.205,-0.243349306555
5.21,-0.214807742457
5.215,-0.17002701258
5.22,-0.109007116924
5.225,-0.00738930681837
5.23,0.139009233164
5.235,0.338554133879
5.24,0.623231630954
5.245,1.01395580153
5.25,1.54271288123
5.255,2.24247329755
5.26,3.14989819747
5.265,4.22414361859
5.27,5.42830236594
5.275,5.91252476373
5.28,5.88816601506
5.285,5.87192684928
5.29,5.85962445096
5.295,5.85962445096
5.3,5.87192684928
5.305,5.88816601506
5.31,5.9083419483
5.315,5.6194816358
5.32,4.53317986433
5.325,3.48772205528
5.33,2.58447997078
5.335,1.86823434072
5.34,1.31093569692
5.345,0.887733194788
5.35,0.570331318188
5.355,0.334371318451
5.36,0.1636140298
5.365,0.0415742384866
5.37,-0.0479872212672
5.375,-0.117126699814
5.38,-0.16190742969
5.385,-0.194631809216
5.39,-0.210870974995
5.395,-0.231046908237
5.4,-0.239166491127
5.405,-0.243349306555
5.41,-0.243349306555
5.415,-0.243349306555
5.42,-0.243349306555
5.425,-0.243349306555
5.43,-0.227110140775
5.435,-0.214807742457
5.44,-0.198568576678
5.445,-0.166090245119
5.45,-0.121309515242
5.455,-0.0602896195851
5.46,0.0250890247407
5.465,0.151311631482
5.47,0.318132152672
5.475,0.545972569518
5.48,0.855254863229
5.485,1.25803538415
5.49,1.79097527928
5.495,2.47449652982
5.5,3.32483830155
5.505,4.29328309713
5.51,5.31856497294
5.515,5.91252476373
5.52,5.90022236541
5.525,5.88816601506
5.53,5.87586361674
5.535,5.87192684928
5.54,5.87192684928
5.545,5.88398319963
5.55,5.89628559795
5.555,5.9083419483
5.56,5.58700330424
5.565,4.65128288818
5.57,3.75616038658
5.575,2.93829694641
5.58,2.26289527876
5.585,1.71371621785
5.59,1.27427454993
5.595,0.920211526347
5.6,0.643653612162
5.605,0.423932778205
5.61,0.252929441587
5.615,0.118833299923
5.62,0.016969441851
5.625,-0.0521700366953
5.63,-0.113189932352
5.635,-0.157970662229
5.64,-0.194631809216
5.645,-0.218990557885
5.65,-0.239166491127
5.655,-0.251468889444
5.66,-0.263771287762
5.665,-0.267708055224
5.67,-0.275827638114
5.675,-0.280010453542
5.68,-0.283947221003
5.685,-0.283947221003
5.69,-0.283947221003
5.695,-0.283947221003
5.7,-0.288130036432
5.705,-0.280010453542
5.71,-0.280010453542
5.715,-0.275827638114
5.72,-0.271890870652
5.725,-0.263771287762
5.73,-0.247532121983
5.735,-0.239166491127
5.74,-0.218990557885
5.745,-0.194631809216
5.75,-0.157970662229
5.755,-0.117126699814
5.76,-0.0602896195851
5.765,0.016969441851
5.77,0.114650484495
5.775,0.232753508346
5.78,0.379152048328
5.785,0.570331318188
5.79,0.802354550462
5.795,1.07891246465
5.8,1.40861673957
5.805,1.80721444506
5.81,2.27519767707
5.815,2.82043997052
5.82,3.43482174251
5.825,4.11022341016
5.83,4.79768142816
5.835,5.53016622401
5.84,5.92064434662
5.845,5.91252476373
5.85,5.90022236541
5.855,5.88816601506
5.86,5.87192684928
5.865,5.87192684928
5.87,5.87192684928
5.875,5.87192684928
5.88,5.87586361674
5.885,5.88398319963
5.89,5.89210278252
5.895,5.90440518084
5.9,5.91252476373
5.905,5.91670757916
5.91,5.51786382569
5.915,4.92784080237
5.92,4.36242257568
5.925,3.80906069934
5.93,3.29235996999
5.935,2.81232038763
5.94,2.3891178855
5.945,2.01881569613
5.95,1.70559663496
5.955,1.42485590534
5.96,1.18077632272
5.965,0.969175071652
5.97,0.790052152144
5.975,0.627414446382
5.98,0.49725507218
5.985,0.383334863756
5.99,0.285653821113
5.995,0.20002912882
6,0.130889650274
6.005,0.065932987156
6.01,0.016969441851
6.015,-0.027811288026
6.02,-0.0684092024749
6.025,-0.100887534034
6.03,-0.125246282703
6.035,-0.149851079339
6.04,-0.174209828008
6.045,-0.18626617836
