"Poslední měření: čas (s)","Poslední měření: Magnetická indukce (mT)"
3.245,0.139009233164
3.25,0.212331527138
3.255,0.436235176523
3.26,0.916274758885
3.265,1.72183580074
3.27,2.62089506981
3.275,2.92205778063
3.28,2.33621757273
3.285,1.43297548823
3.29,0.753391005157
3.295,0.383334863756
3.3,0.232753508346
3.305,0.216514342566
3.31,0.326251735562
3.315,0.623231630954
3.32,1.1970154885
3.325,2.04735726023
3.33,2.80001798931
3.335,2.80001798931
3.34,2.01881569613
3.345,1.12369319452
3.35,0.529733403739
3.355,0.220451110028
3.36,0.0902917358253
3.365,0.0536305888381
3.37,0.0861089203972
3.375,0.220451110028
3.38,0.54178975409
3.385,1.1684739244
3.39,2.09607475757
3.395,2.89351621653
3.4,2.86103788497
3.405,2.05547684312
3.41,1.17659350729
3.415,0.590753299395
3.42,0.289590588574
3.425,0.1636140298
3.43,0.147128816054
3.435,0.236690275808
3.44,0.493072256751
3.445,1.01395580153
3.45,1.85617799037
3.455,2.7065197621
3.46,2.89769903196
3.465,2.23853653009
3.47,1.34759684391
3.475,0.70049069239
3.48,0.358730067121
3.485,0.220451110028
3.49,0.216514342566
3.495,0.338554133879
3.5,0.643653612162
3.505,1.22949382006
3.51,2.07589882433
3.515,2.80395475678
3.52,2.77959600811
3.525,2.00651329781
3.53,1.12787600995
3.535,0.529733403739
3.54,0.228570692918
3.545,0.0902917358253
3.55,0.0536305888381
3.555,0.0861089203972
3.56,0.212331527138
3.565,0.509311422531
3.57,1.11557361163
3.575,2.01881569613
3.58,2.85291830208
3.585,2.90975538231
3.59,2.15709465322
3.595,1.25803538415
3.6,0.643653612162
3.605,0.3223149681
3.61,0.175670380151
3.615,0.139009233164
3.62,0.212331527138
3.625,0.432052361095
3.63,0.895852777678
3.635,1.68123788629
3.64,2.57217757247
3.645,2.93829694641
3.65,2.42159621706
3.655,1.52647371545
3.66,0.818593716242
3.665,0.423932778205
3.67,0.244809858697
3.675,0.20814871171
3.68,0.293773404002
3.685,0.537852986628
3.69,1.0383145502
3.695,1.81533402795
3.7,2.63713423559
3.705,2.88145986618
3.71,2.29143684285
3.715,1.38819475836
3.72,0.692371109501
3.725,0.305829754354
3.73,0.122770067384
3.735,0.0536305888381
3.74,0.0617501717279
3.745,0.151311631482
3.75,0.379152048328
3.755,0.839015697449
3.76,1.63645715641
3.765,2.58029715536
3.77,3.01161924038
3.775,2.53157965802
3.78,1.61997194267
3.785,0.87543079647
3.79,0.440171943985
3.795,0.220451110028
3.8,0.143192048592
3.805,0.167550797261
3.81,0.301892986892
3.815,0.631351213844
3.82,1.25385256873
3.825,2.13273590455
3.83,2.84479871919
3.835,2.77565924064
3.84,2.00651329781
3.845,1.16429110897
3.85,0.606992465175
3.855,0.3223149681
3.86,0.216514342566
3.865,0.228570692918
3.87,0.371032465438
3.875,0.712793090708
3.88,1.32299204727
3.885,2.16939705154
3.89,2.8366791363
3.895,2.73899809366
3.9,1.94967621758
3.905,1.10327121332
3.91,0.529733403739
3.915,0.224633925456
3.92,0.0902917358253
3.925,0.0536305888381
3.93,0.0779893375075
3.935,0.196092361359
3.94,0.480769858434
3.945,1.03413173477
3.95,1.90489548771
3.955,2.77565924064
3.96,2.97077527797
3.965,2.31997840695
3.97,1.41673632246
3.975,0.749454237695
3.98,0.371032465438
3.985,0.20002912882
3.99,0.143192048592
3.995,0.179853195579
4,0.350610484231
4.005,0.720912673598
4.01,1.38819475836
4.015,2.28331725996
4.02,2.90163579942
4.025,2.70233694667
4.03,1.8844735065
4.035,1.07891246465
4.04,0.566394550726
4.045,0.301892986892
4.05,0.212331527138
4.055,0.240873091236
4.06,0.391454446646
4.065,0.741334654806
4.07,1.36383600969
4.075,2.21417778142
4.08,2.85685506954
4.085,2.71857611245
4.09,1.92925423638
4.095,1.08703204754
4.1,0.525550588311
4.105,0.224633925456
4.11,0.0902917358253
4.115,0.0536305888381
4.12,0.0740525700458
4.125,0.191909545931
4.13,0.460593925192
4.135,0.993533820321
4.14,1.84387559205
4.145,2.73087851077
4.15,2.99119725917
4.155,2.39305465296
4.16,1.49793215135
4.165,0.806291317924
4.17,0.407693612426
4.175,0.212331527138
4.18,0.143192048592
4.185,0.167550797261
4.19,0.310012569782
4.195,0.643653612162
4.2,1.24991580127
4.205,2.12855308913
4.21,2.84873548665
4.215,2.81625715509
4.22,2.07589882433
4.225,1.22531100463
4.23,0.651773195052
4.235,0.346673716769
4.24,0.220451110028
4.245,0.220451110028
4.25,0.338554133879
4.255,0.623231630954
4.26,1.16035434151
4.265,1.97009819879
4.27,2.72669569534
4.275,2.86103788497
4.28,2.21811454888
4.285,1.34341402848
4.29,0.680314759149
4.295,0.310012569782
4.3,0.126952882812
4.305,0.0578134042662
4.31,0.0578134042662
4.315,0.135072465702
4.32,0.33043455099
4.325,0.745271422267
4.33,1.47357340268
4.335,2.40117423585
4.34,2.98307767628
4.345,2.72275892788
4.35,1.88053673904
4.355,1.07079288176
4.36,0.554092152408
4.365,0.281471005685
4.37,0.1636140298
4.375,0.143192048592
4.38,0.220451110028
4.385,0.444354759413
4.39,0.908155175995
4.395,1.65663308965
4.4,2.52739684259
4.405,2.94247976183
4.41,2.52739684259
4.415,1.66081590508
4.42,0.924394341775
4.425,0.488889441323
