sim_t,totD,sum_acoustic_energy/sim_t
0.012508999999997262,0.17596404250934886,-22568.75692062114
0.012518999999997255,0.1821022542002938,-22561.339391424397
0.012528999999997247,0.17955819616853175,-22566.36563463876
0.01253899999999724,0.1793449751070335,-22562.762097682575
0.012548999999997233,0.16404537344403083,-22563.24030576735
0.012558999999997225,0.16881669974954633,-22552.85926914794
0.012568999999997218,0.183380184541985,-22547.7819426854
0.01257899999999721,0.17250433602478404,-22550.85402222753
0.012588999999997203,0.16269732826473107,-22539.874181044073
0.012598999999997196,0.1755862401678635,-22542.4576271612
0.012608999999997188,0.16393609300846268,-22530.729848358787
0.012618999999997181,0.179124390401967,-22523.15955040126
0.012628999999997174,0.17959038671768376,-22520.29415057761
0.012638999999997166,0.16417993521507807,-22520.169855896187
0.012648999999997159,0.16855135323363366,-22520.838488469926
0.012658999999997152,0.18345469337602463,-22512.40866811491
0.012668999999997144,0.17297674957566844,-22515.418757844982
0.012678999999997137,0.1627074415167883,-22504.519599555853
0.01268899999999713,0.16917252825372314,-22508.483095130046
0.012698999999997122,0.1636756180647412,-22511.01998643648
0.012708999999997115,0.17872124386648922,-22502.89301555922
0.012718999999997108,0.1798449260865828,-22500.733691374924
0.0127289999999971,0.16424854174394143,-22489.709657892356
0.012738999999997093,0.1681520300387702,-22489.04601031919
0.012748999999997086,0.18330054031572815,-22480.994156856137
0.012758999999997078,0.173332872468761,-22483.88914704131
0.012768999999997071,0.1834828703707902,-22476.94052861569
0.012778999999997064,0.16965837610878282,-22465.263818315834
0.012788999999997056,0.16361737705310772,-22468.33370400502
0.012798999999997049,0.17843995582752556,-22459.714211983697
0.012808999999997042,0.18012838843403417,-22463.53331986484
0.012818999999997034,0.1643182603244281,-22458.527061681896
0.012828999999997027,0.16775412502896664,-22457.439842066236
0.01283899999999702,0.18312539925208426,-22449.786271797006
0.012848999999997012,0.17140529033654775,-22447.7387812208
0.012858999999997005,0.18356746315683362,-22453.470875611034
0.012868999999996997,0.17003354210804955,-22441.64337182847
0.01287899999999699,0.16350385126400108,-22445.17650025878
0.012888999999996983,0.178161549388481,-22432.465936704062
0.012898999999996975,0.18049998023601388,-22427.930490450453
0.012908999999996968,0.16456274306838967,-22423.475069492648
0.01291899999999696,0.16746707742392494,-22421.976389241416
0.012928999999996953,0.16310934511060268,-22422.161170866446
0.012938999999996946,0.17087305375268252,-22409.80689090911
0.012948999999996939,0.18348006763937466,-22415.441090107313
0.012958999999996931,0.1703292289824211,-22403.528807451214
0.012968999999996924,0.16336957352506043,-22409.510565283443
0.012978999999996917,0.17796376051480303,-22410.516145203117
0.01298899999999691,0.1808816296256231,-22405.583352390477
0.012998999999996902,0.1648317434145678,-22401.66679243697
0.013008999999996895,0.17738848065403376,-22397.535549187367
0.013018999999996887,0.16321877988641845,-22400.885091770713
0.01302899999999688,0.17051807018900336,-22388.914042967048
0.013038999999996873,0.18348728139684187,-22394.40852627176
0.013048999999996865,0.1706317498770866,-22382.057777718554
0.013058999999996858,0.16312523152903255,-22372.30274747327
0.01306899999999685,0.17752201993372957,-22373.65087275791
0.013078999999996843,0.18110496201662082,-22368.34853854323
0.013088999999996836,0.18075074489337856,-22368.18927750107
0.013098999999996828,0.17792327403636274,-22362.190413809683
0.013108999999996821,0.16343496954334935,-22365.084913968112
0.013118999999996814,0.17022662860467602,-22353.552317141268
0.013128999999996806,0.18352963480671983,-22356.658025468103
0.013138999999996799,0.17090523882372008,-22359.70540841599
0.013148999999996792,0.1629670568541265,-22349.82694375263
0.013158999999996784,0.17711945534808385,-22351.480534062084
0.013168999999996777,0.1647360042003522,-22343.63498638203
0.01317899999999677,0.18042543613756531,-22339.174991354226
0.013188999999996762,0.1782406601344255,-22333.865687474714
0.013198999999996755,0.1635452832729492,-22336.261255246565
0.013208999999996748,0.16991782863938712,-22329.29236528054
0.01321899999999674,0.18368273131882917,-22320.499156643924
0.013228999999996733,0.1713719309396956,-22323.629574554583
0.013238999999996726,0.162931997228711,-22313.687490140623
0.013248999999996718,0.1678014428920643,-22318.059725889772
0.013258999999996711,0.1643709331161428,-22318.321427217357
0.013268999999996704,0.18001932225244385,-22313.250822097976
0.013278999999996696,0.17850816195513716,-22308.62940992815
0.013288999999996689,0.16364255436651107,-22310.499184923472
0.013298999999996682,0.1696028180343662,-22311.589147695704
0.013308999999996674,0.18367021297314698,-22303.02645126295
0.013318999999996667,0.17176352077113766,-22306.178733493336
0.01332899999999666,0.1830859151538932,-22296.162829138946
0.013338999999996652,0.16822766656299226,-22286.574387387216
0.013348999999996645,0.16425224325624777,-22287.4566374635
0.013358999999996637,0.1797641463493646,-22281.81708033797
0.01336899999999663,0.17886177417903049,-22277.888386539682
0.013378999999996623,0.16361659819273539,-22271.390301302774
0.013388999999996615,0.16914916735033722,-22272.140532646245
0.013398999999996608,0.18354796566752532,-22263.856441681568
0.0134089999999966,0.17299310650857144,-22267.21789737631
0.013418999999996593,0.18333405914890927,-22272.627381636477
0.013428999999996586,0.1686383214041526,-22262.70796742319
0.013438999999996579,0.16413287143913963,-22264.173606178614
0.013448999999996571,0.17949500599973536,-22257.977123547094
0.013458999999996564,0.1791877622245995,-22255.60796107446
0.013468999999996557,0.1637735145218486,-22249.590679147896
0.01347899999999655,0.16880905145456152,-22249.98841670406
0.013488999999996542,0.18347421492842034,-22241.9915682881
0.013498999999996535,0.17248836072070442,-22229.685816842062
0.013508999999996527,0.1833380233428196,-22235.20098439762
0.01351899999999652,0.1689244166560801,-22225.008684196928
0.013528999999996513,0.16394626765153317,-22227.02187662629
0.013538999999996505,0.17937397291589754,-22226.579338836258
0.013548999999996498,0.17962937331777584,-22223.809633203353
0.01355899999999649,0.16400750171163622,-22218.299523062316
0.013568999999996483,0.16851301388124604,-22218.34339027846
0.013578999999996476,0.16284545962981029,-22224.98221784123
0.013588999999996468,0.17202564480660487,-22212.783839621392
0.013598999999996461,0.18334726649672045,-22218.345345956513
0.013608999999996454,0.1692223844903157,-22207.90678268109
0.013618999999996446,0.16370739175116136,-22199.7864870973
0.013628999999996439,0.17899328098038492,-22199.756920880656
0.013638999999996432,0.1799136327105838,-22196.58576264427
0.013648999999996424,0.16417298923438328,-22191.567533115584
0.013658999999996417,0.176388512478995,-22181.944876718924
0.01366899999999641,0.16301271317692392,-22186.50032523827
0.013678999999996402,0.17171915908265367,-22174.553024285196
0.013688999999996395,0.1834399030971734,-22180.14447589212
0.013698999999996388,0.16941513976899383,-22179.67623716979
0.01370899999999638,0.16346694122237568,-22171.314146767392
0.013718999999996373,0.17859528261827115,-22171.676312584226
0.013728999999996366,0.18018111267848802,-22168.11199773362
0.013738999999996358,0.18156342736224873,-22169.53422968438
0.013748999999996351,0.17679353421022467,-22162.163634287957
0.013758999999996344,0.16311391547477253,-22166.372239807995
0.013768999999996336,0.17136779994374784,-22154.696037677175
0.013778999999996329,0.18360030190833906,-22146.59765530174
0.013788999999996322,0.16981694768502847,-22149.26981732806
0.013798999999996314,0.1633592370810288,-22140.713185494908
0.013808999999996307,0.17826687911703112,-22141.450857977252
0.0138189999999963,0.16528664267936055,-22137.26609894285
0.013828999999996292,0.18118541710227393,-22135.133073346442
0.013838999999996285,0.17707868789352263,-22128.37677434134
0.013848999999996277,0.16316578046687968,-22132.20852093451
0.01385899999999627,0.17111956474855092,-22135.622003173838
0.013868999999996263,0.18374927412817127,-22127.103792696824
0.013878999999996255,0.1702434288697676,-22129.940069630073
0.013888999999996248,0.16327563747844456,-22121.210787438456
0.01389899999999624,0.1669227312851243,-22116.65333889093
0.013908999999996233,0.1650761659321479,-22115.165340556454
0.013918999999996226,0.18093828305032947,-22112.445154445322
0.013928999999996219,0.17743546793041995,-22106.306295938026
0.013938999999996211,0.16312054559316108,-22095.946185761764
0.013948999999996204,0.17065347153450794,-22098.021860359982
0.013958999999996197,0.18369539283091704,-22089.641221603637
0.01396899999999619,0.17056936224967284,-22092.605211634105
0.013978999999996182,0.18276843125060704,-22091.718163704707
0.013988999999996175,0.16731062557133883,-22084.18540782742
0.013998999999996167,0.16491271838011734,-22083.344694649586
0.01400899999999616,0.1807030377535176,-22080.053043001604
0.014018999999996153,0.17772058620086012,-22084.01573101911
0.014028999999996145,0.1631550488743754,-22076.769936771623
0.014038999999996138,0.1702396495487382,-22078.585666416053
0.01404899999999613,0.1836525604446866,-22070.356909426228
0.014058999999996123,0.17409460368583057,-22062.982904350694
0.014068999999996116,0.1828891117001109,-22067.61110211223
0.014078999999996109,0.1675958776142203,-22059.653561124596
0.014088999999996101,0.16469745041049086,-22059.42381223791
0.014098999999996094,0.1805970157272913,-22052.464957605596
0.014108999999996086,0.17819556674370937,-22051.670857403
0.014118999999996079,0.16334447738293748,-22044.857365010634
0.014128999999996072,0.1699199257326332,-22046.413400272548
0.014138999999996064,0.16268368216040566,-22051.59206787948
0.014148999999996057,0.17358029223728833,-22039.91224330676
0.01415899999999605,0.1829355329797913,-22044.769918294543
0.014168999999996042,0.16785523820286202,-22036.422089223117
0.014178999999996035,0.16449630850051353,-22039.60863661661
0.014188999999996028,0.1803419456178514,-22038.042249032063
0.01419899999999602,0.17856622274641296,-22036.859423513277
0.014208999999996013,0.1634959303356543,-22030.468540186153
0.014218999999996006,0.17478013192576877,-22019.035464900546
0.014228999999995998,0.16277842865709394,-22024.44188385144
0.014238999999995991,0.1732537082959888,-22012.813566097942
0.014248999999995984,0.18308615795495795,-22017.874680182795
0.014258999999995976,0.16804869812155693,-22010.39038590504
0.014268999999995969,0.1641758563982071,-22003.831088923536
0.014278999999995962,0.17996092513072695,-22002.704888811397
0.014288999999995954,0.17886333928976447,-22001.14356019868
0.014298999999995947,0.18247584776855158,-22007.199551565067
0.01430899999999594,0.17526684188748592,-21998.33038580327
0.014318999999995932,0.1628757365354802,-22003.573504279462
0.014328999999995925,0.17292436266186903,-21992.033103263984
0.014338999999995918,0.1832706508654521,-21990.388489592166
0.01434899999999591,0.16836730719633453,-21992.133606313775
0.014358999999995903,0.16399046733191247,-21985.274085481135
0.014368999999995895,0.17964800308438802,-21984.565034711042
0.014378999999995888,0.16638454475089148,-21974.28967692728
0.01438899999999588,0.18216062521052315,-21974.76657738673
0.014398999999995873,0.17557414113038114,-21966.382568173238
0.014408999999995866,0.16288592013987332,-21971.416780268057
0.014418999999995859,0.1726656238547508,-21970.72806759565
0.014428999999995851,0.18352017236008494,-21962.77700121938
0.014438999999995844,0.16878774861531143,-21964.80697722056
0.014448999999995837,0.16387094679231815,-21957.68412991178
0.01445899999999583,0.16574013965939147,-21963.844693503663
0.014468999999995822,0.1660555294082959,-21960.022921754287
0.014478999999995815,0.18190923217220792,-21959.94702521865
0.014488999999995807,0.17591444904915335,-21952.058628919985
0.0144989999999958,0.16282606087493826,-21944.581554018092
0.014508999999995793,0.1722346864707869,-21947.416091126146
0.014518999999995785,0.1835648375760149,-21939.45474600977
0.014528999999995778,0.16910873502738966,-21941.72040883418
0.01453899999999577,0.1819449925904118,-21933.980774773554
0.014548999999995763,0.16611980335713353,-21929.070414829403
0.014558999999995756,0.16587192117445335,-21925.90155689843
0.014568999999995749,0.18173703343634262,-21925.291502685603
0.014578999999995741,0.17619953102300026,-21929.980126638795
0.014588999999995734,0.16276456624294794,-21921.92273712194
0.014598999999995727,0.17177559143994495,-21924.615212598823
0.01460899999999572,0.18357310753325362,-21916.674432109718
0.014618999999995712,0.1757148806945796,-21916.889893850846
0.014628999999995704,0.18220484045069246,-21920.020180578806
0.014638999999995697,0.16641641471761812,-21914.59202657572
0.01464899999999569,0.16564306796713307,-21912.047237011855
0.014658999999995682,0.18160709825829513,-21902.488002835238
0.014668999999995675,0.17664921140878317,-21903.336343748284
0.014678999999995668,0.1628843120418283,-21895.602063797516
0.01468899999999566,0.17142892293340492,-21898.142626253477
0.014698999999995653,0.1627736642458347,-21896.474053351772
0.014708999999995646,0.17518678764879514,-21885.97086507628
0.014718999999995638,0.18230371241070836,-21889.486313616424
0.014728999999995631,0.16664383480252237,-21883.5754455402
0.014738999999995624,0.16543246145389698,-21888.409447615857
0.014748999999995616,0.18151026439700985,-21885.31946121131
0.014758999999995609,0.17710594753755898,-21885.843309795117
0.014768999999995602,0.1630223103707093,-21878.446523971597
0.014778999999995594,0.17316682249706783,-21871.833292001822
0.014788999999995587,0.16276021954316966,-21877.299284218687
0.01479899999999558,0.17482015235152346,-21866.66345812273
0.014808999999995572,0.18248565775375697,-21870.528486061405
0.014818999999995565,0.16682943974493017,-21859.375267178704
0.014828999999995558,0.16508344606706385,-21854.756996085085
0.01483899999999555,0.1811760675339991,-21852.1084914453
0.014848999999995543,0.1774242165049722,-21852.29858355458
0.014858999999995536,0.18308124363184697,-21852.214576373335
0.014868999999995528,0.17366551745466613,-21842.52335498819
0.01487899999999552,0.1628083273158167,-21848.013250475073
0.014888999999995513,0.17448242500329006,-21837.295139436712
0.014898999999995506,0.1826635591837009,-21842.154308076733
0.014908999999995499,0.16702346935426068,-21842.637970827676
0.014918999999995491,0.164794124744105,-21837.65406479509
0.014928999999995484,0.18086082105611775,-21835.431579022563
0.014938999999995477,0.16766645388199913,-21828.735676921224
0.01494899999999547,0.18291696179810182,-21831.32947160412
0.014958999999995462,0.17402434058731123,-21821.952337517527
0.014968999999995455,0.16279159654060163,-21827.406214878818
0.014978999999995447,0.17419752552922302,-21820.118751494912
0.01498899999999544,0.1829754440148487,-21813.184349493768
0.014998999999995433,0.16740744277224254,-21814.036639907357
0.015008999999995425,0.16462486503796062,-21808.725153473097
0.015018999999995418,0.16475508324777985,-21813.90914644458
0.01502899999999541,0.16720577172536813,-21808.008447541626
0.015038999999995403,0.18266002557069266,-21810.138600904724
0.015048999999995396,0.17433755425307826,-21801.11147476996
0.015058999999995389,0.1627186780548412,-21800.67590331486
0.015068999999995381,0.17383867585429913,-21803.712530234417
0.015078999999995374,0.18313643865018323,-21796.639994161163
0.015088999999995367,0.16773056913825524,-21797.817508139608
0.01509899999999536,0.1808665833750587,-21788.076219580555
0.015108999999995352,0.16505831681274027,-21785.79875867409
0.015118999999995344,0.1669668071250754,-21780.49336126047
0.015128999999995337,0.18253309757426714,-21782.165263965046
0.01513899999999533,0.17468075232597066,-21776.655848096434
0.015148999999995322,0.1626082732961468,-21768.267297479073
0.015158999999995315,0.1733788330695552,-21771.294213684803
0.015168999999995308,0.1832210389635091,-21764.125445081627
0.0151789999999953,0.17727003143613626,-21768.51789662039
0.015188999999995293,0.18127002111937207,-21769.743727965833
0.015198999999995286,0.16537162134909672,-21766.925566276994
0.015208999999995278,0.16673847935025288,-21762.21577015372
0.015218999999995271,0.18243417041321094,-21759.061625409995
0.015228999999995264,0.17504658560221997,-21761.129184997742
0.015238999999995256,0.16262683446620405,-21752.93242992311
0.015248999999995249,0.17299223835481498,-21755.917955869998
0.015258999999995242,0.16307437769474323,-21748.41925976798
0.015268999999995234,0.1767650018362914,-21739.633670176372
0.015278999999995227,0.18143176985301118,-21741.351708374903
0.01528899999999522,0.16556890780591962,-21738.006865315478
0.015298999999995212,0.166484198499697,-21738.44627574459
0.015308999999995205,0.18243036546765898,-21734.004066657573
0.015318999999995198,0.1755372497668463,-21735.84246057997
0.01532899999999519,0.1627281498592729,-21727.878953892898
0.015338999999995183,0.1715415840249915,-21731.078650856933
0.015348999999995176,0.16291894018767963,-21735.887984583667
0.015358999999995168,0.17634499280629695,-21726.811421152135
0.01536899999999516,0.18162794451239322,-21728.986370987703
0.015378999999995153,0.1657468359457059,-21720.795784102327
0.015388999999995146,0.16615685735646135,-21718.112411357033
0.015398999999995139,0.18219029040209891,-21714.0675756777
0.015408999999995131,0.17589574382510767,-21715.643347494486
0.015418999999995124,0.18340859525619627,-21709.69102295797
0.015428999999995117,0.17206490872897734,-21699.895161028453
0.01543899999999511,0.16294141024433148,-21704.901854373693
0.015448999999995102,0.1760336253157396,-21695.59232635927
0.015458999999995095,0.1818532143221584,-21701.328089956933
0.015468999999995087,0.16585036049234037,-21700.365610200028
0.01547899999999508,0.16579572601936876,-21697.29464475287
0.015488999999995073,0.1819074971446312,-21693.652493285397
0.015498999999995065,0.1690523104534459,-21693.62161283335
0.015508999999995058,0.18341096708805907,-21697.71772645037
0.01551899999999505,0.17248087149694735,-21688.05171570676
0.015528999999995043,0.16291345127329304,-21693.192824943915
0.015538999999995036,0.17573412279089548,-21682.607804516876
0.015548999999995029,0.1821973662042014,-21677.036849341097
0.015558999999995021,0.16618812037141598,-21676.487407945122
0.015568999999995014,0.1655821984099662,-21673.056243362174
0.015578999999995007,0.16401001144641367,-21672.357729569852
0.015588999999995,0.16854588106623591,-21664.793723518924
0.015598999999994992,0.18320761099786792,-21668.559694116637
0.015608999999994985,0.1727894655697491,-21659.078795421472
0.015618999999994977,0.16283593900328922,-21664.315357601972
0.015628999999994977,0.17032403653364064,-21665.04476655599
0.015638999999994987,0.16273026502865542,-21666.558087137582
0.015648999999994997,0.17217448907974875,-21665.56913421988
0.015658999999995007,0.1627507503499292,-21666.648531703137
0.015668999999995017,0.17024122598048758,-21665.840547197036
0.015678999999995027,0.18296359329484685,-21665.869681466178
0.015688999999995037,0.16849712162983557,-21663.103002968266
0.015698999999995047,0.18207744349297122,-21662.153191495818
0.015708999999995057,0.17837506728856853,-21661.18344197045
0.015718999999995067,0.16482860858277537,-21658.99615844223
0.015728999999995077,0.17996862639800082,-21655.43482552637
0.015738999999995087,0.1660283679093956,-21652.092707283733
0.015748999999995097,0.16408849064550407,-21650.669676158144
0.015758999999995107,0.16749885841123419,-21648.010681405533
0.015768999999995117,0.1633740527933283,-21646.059470579996
0.015778999999995127,0.17525616994468918,-21640.981875023524
0.015788999999995137,0.18335884655949072,-21638.295456755608
0.015798999999995147,0.17332608551316503,-21632.640878045524
0.015808999999995157,0.18354512854721328,-21633.281797784162
0.015818999999995167,0.17348617904904626,-21631.248806682866
0.015828999999995177,0.16294471283596837,-21630.814500838424
0.015838999999995187,0.1754299050078602,-21627.65444844773
0.015848999999995197,0.1634781012445395,-21626.26446722128
0.015858999999995207,0.16749599430128229,-21624.41756889257
0.015868999999995217,0.18140562089798634,-21621.62664828094
0.015878999999995227,0.16608466599391458,-21617.0784909097
0.015888999999995237,0.18002134726398283,-21613.15443014348
0.015898999999995247,0.1810889075756542,-21610.83059276227
0.015908999999995257,0.178354307268548,-21607.55896954441
0.015918999999995267,0.18220313265120597,-21604.89660714733
0.015928999999995277,0.16864217675080667,-21598.948724151996
0.015938999999995287,0.16303949508550464,-21595.585710416035
0.015948999999995297,0.17039921681170897,-21589.985930913736
0.015958999999995307,0.162791042261205,-21586.041833562354
0.015968999999995317,0.1721096174371158,-21579.53588326297
0.015978999999995327,0.18351088347174796,-21574.677666574295
0.015988999999995337,0.17025786973391183,-21566.812140194317
0.015998999999995347,0.1830020986129536,-21561.20708915116
0.016008999999995357,0.17670489357492053,-21554.63586383473
0.016018999999995367,0.18209824927461185,-21549.528334676503
0.016028999999995377,0.17843316064075998,-21543.083047263914
0.016038999999995387,0.16488434534945795,-21535.662886877162
0.016048999999995397,0.16515294842321804,-21529.66099897365
0.016058999999995407,0.16614254002972348,-21523.50340853867
0.016068999999995417,0.16418481428064846,-21517.75314793911
0.016078999999995427,0.17715547488959948,-21509.528135082128
0.016088999999995437,0.18285659025711015,-21504.099846718524
0.016098999999995447,0.17526827382605506,-21496.755819730635
0.016108999999995457,0.1833946871547408,-21491.62752467979
0.016118999999995467,0.1716347026660558,-21483.749885444093
0.016128999999995477,0.18354774203094645,-21478.06759460809
0.016138999999995487,0.1734885234375892,-21470.619483539438
0.016148999999995497,0.1629186389570192,-21465.25227854551
0.016158999999995507,0.16900651888730753,-21459.1051411112
0.016168999999995517,0.16345553445517969,-21454.73076365546
0.016178999999995527,0.16743982845695018,-21449.451562821934
0.016188999999995537,0.1813446709034022,-21443.892674943327
0.016198999999995547,0.17960934041915363,-21439.688341570407
0.016208999999995557,0.17986431101627193,-21433.358802663493
0.016218999999995567,0.18093292857320367,-21427.18494508063
0.016228999999995577,0.1669754198284134,-21418.713147864404
0.016238999999995587,0.16347974407645227,-21412.956178045417
0.016248999999995597,0.16857140774815998,-21406.04081718257
0.016258999999995607,0.16295552066586197,-21400.783722833807
0.016268999999995617,0.17386587778242352,-21393.156055123658
0.016278999999995627,0.16271043101826907,-21387.369499712877
0.016288999999995637,0.17201124540952797,-21380.29791703843
0.016298999999995647,0.18342905077971225,-21375.399801864925
0.016308999999995657,0.17480498425816365,-21369.082961857814
0.016318999999995667,0.18290711109259286,-21365.131109674418
0.016328999999995677,0.17664385370672062,-21359.847978328224
0.016338999999995687,0.1638997104650439,-21355.145704884828
0.016348999999995697,0.1663710635412794,-21351.405041738184
0.016358999999995707,0.1649133675165805,-21348.642504141957
0.016368999999995717,0.16515966865847218,-21346.03454530998
0.016378999999995727,0.17883714425979055,-21341.86832841906
0.016388999999995737,0.16414946199092015,-21338.102624809097
0.016398999999995747,0.17710209440709568,-21334.43081517031
0.016408999999995757,0.1828205516434504,-21333.850197220472
0.016418999999995767,0.16983647200439933,-21330.669468007836
0.016428999999995777,0.1833596669688474,-21329.443557793067
0.016438999999995787,0.17161325339331407,-21326.902123091655
0.016448999999995797,0.16269157790724872,-21327.174845077017
0.016458999999995807,0.17072566197862746,-21325.98056265939
0.016468999999995817,0.162934462680303,-21326.800773589304
0.016478999999995827,0.16900066819813275,-21326.37790774114
0.016488999999995837,0.1823934797062143,-21326.54916522425
0.016498999999995847,0.16737934445808447,-21324.900583753035
0.016508999999995857,0.18127807426148476,-21325.03353536431
0.016518999999995867,0.17956978718063027,-21326.326819456594
0.016528999999995877,0.16569563408259327,-21326.191687287752
0.016538999999995887,0.18100639552938735,-21325.72252433721
0.016548999999995897,0.16706392047942764,-21325.31912534513
0.016558999999995907,0.16355583324667378,-21327.48394076139
0.016568999999995917,0.17578683503051964,-21327.05087228477
0.016578999999995927,0.16302540552289105,-21327.713406318042
0.016588999999995937,0.17392987446764696,-21327.04673429198
0.016598999999995947,0.18357770526943998,-21328.68462761454
0.016608999999995957,0.17298252647551413,-21327.32242601763
0.016618999999995967,0.18346449195965514,-21328.289616794216
0.016628999999995977,0.17486187968346215,-21327.56237820935
0.016638999999995987,0.16327373161518818,-21328.210645441282
0.016648999999995997,0.1767510443046252,-21326.924727481626
0.016658999999996007,0.16398802215337482,-21327.51375301874
0.016668999999996017,0.1664334620610344,-21328.770619606727
0.016678999999996027,0.18040376167065864,-21328.902588339988
0.016688999999996037,0.1651702725154963,-21328.291469501124
0.016698999999996047,0.17883482769893827,-21328.09223469288
0.016708999999996057,0.18190086850492723,-21330.174462840274
0.016718999999996067,0.1681723665021233,-21329.503162672383
0.016728999999996077,0.1827986067552699,-21329.667417895023
0.016738999999996087,0.16982165267999075,-21328.560145192758
0.016748999999996097,0.16275999004956723,-21330.063366497
0.016758999999996107,0.17164569742269517,-21329.278248102783
0.016768999999996117,0.1627027364255482,-21330.347387032307
0.016778999999996127,0.17071446206597662,-21329.43339558059
0.016788999999996137,0.1831161708135224,-21329.510637606945
0.016798999999996147,0.16893432988966384,-21326.845298052285
0.016808999999996157,0.18232931659945806,-21325.97891024291
0.016818999999996167,0.17789105347078676,-21324.788656996334
0.016828999999996177,0.16453037151984862,-21322.722495105103
0.016838999999996187,0.17954252284485736,-21319.163036285318
0.016848999999996197,0.16566919699848834,-21315.989872676848
0.016858999999996207,0.16433690221568414,-21314.4245397127
0.016868999999996217,0.16708481228110528,-21311.888669003125
0.016878999999996227,0.16355152785665902,-21309.846433970535
0.016888999999996237,0.1757672809746131,-21304.905104367317
0.016898999999996247,0.18323682168699815,-21302.243250621912
0.016908999999996257,0.1738428049056782,-21296.932586815048
0.016918999999996267,0.18349836324909888,-21293.57179875117
0.016928999999996277,0.17291279105020566,-21287.474224810227
0.016938999999996287,0.1627914035818214,-21283.046196996314
0.016948999999996297,0.17483116773418012,-21276.048790753535
0.016958999999996307,0.16322762804420685,-21270.8221566522
0.016968999999996317,0.16782097214611572,-21265.01029304136
0.016978999999996327,0.16396938795378896,-21260.109894221758
0.016988999999996337,0.16638917981138457,-21254.227262120738
0.016998999999996347,0.18035481943142637,-21247.013953771788
0.017008999999996357,0.1806440781982132,-21241.288659231654
0.017018999999996367,0.17873674816846663,-21235.15276028634
0.017028999999996377,0.18187515198334164,-21232.479644200288
0.017038999999996387,0.16818327333964878,-21226.847698434027
0.017048999999996397,0.16316637072694498,-21223.608945929667
0.017058999999996407,0.16992625246569193,-21218.429504676606
0.017068999999996417,0.16285405075847414,-21214.715750408017
0.017078999999996427,0.1726425704887763,-21208.50510245625
0.017088999999996437,0.1835973184441036,-21204.040365917954
0.017098999999996447,0.17076679312291265,-21196.760553922708
0.017108999999996457,0.1831919395893253,-21191.678712464753
0.017118999999996467,0.1762179075696768,-21185.448560333018
0.017128999999996477,0.18238408626214708,-21180.75429527789
0.017138999999996487,0.17797838395185758,-21174.68101792565
0.017148999999996497,0.16460948673204526,-21168.000412179936
0.017158999999996507,0.16548726533917288,-21162.45341682337
0.017168999999996517,0.16580082403987537,-21156.98028576148
0.017178999999996527,0.16444771073564693,-21151.745808364565
0.017188999999996537,0.1776531296540959,-21144.330108924405
0.017198999999996547,0.1826408482980072,-21139.503767946077
0.017208999999996557,0.17578461649002614,-21133.096180324814
0.017218999999996567,0.1832762093403363,-21128.65129522551
0.017228999999996577,0.17113125643650448,-21121.58409700921
0.017238999999996587,0.18353752038713683,-21116.515349826368
0.017248999999996597,0.17296923638180867,-21109.86078362967
0.017258999999996607,0.16282948224190116,-21105.37625841597
0.017268999999996617,0.16946928479112264,-21099.96547858657
0.017278999999996627,0.1632861407790312,-21096.323498214977
0.017288999999996637,0.16785566643162989,-21091.74959635032
0.017298999999996647,0.18166853478001957,-21087.17646364751
0.017308999999996657,0.17916761273445592,-21083.626603637273
0.017318999999996667,0.18030641821067334,-21080.921466580276
0.017328999999996677,0.18062932968332274,-21078.434020039578
0.017338999999996687,0.16665702758930712,-21074.23513868504
0.017348999999996697,0.1818705136996612,-21070.537932837182
0.017358999999996707,0.16816952552407824,-21066.69872657964
0.017368999999996717,0.16312535442441317,-21065.85235690001
0.017378999999996727,0.1744306667539431,-21062.89313195339
0.017388999999996737,0.1627988063200774,-21061.68145238685
0.017398999999996747,0.17256551185990412,-21059.39438528768
0.017408999999996757,0.1835398908451276,-21059.35826973367
0.017418999999996767,0.1743308439556673,-21057.770931482417
0.017428999999996777,0.18309214598650195,-21054.5324795976
0.017438999999996787,0.17613186592297014,-21049.970882338377
0.017448999999996797,0.1636639815474579,-21046.235028875293
0.017458999999996807,0.1667269773475447,-21043.16412870732
0.017468999999996817,0.16459522616675046,-21041.17835996986
0.017478999999996827,0.1654491448072042,-21039.17707850179
0.017488999999996837,0.1792482035253838,-21035.88562024404
0.017498999999996847,0.1643696823340224,-21032.760689689178
0.017508999999996857,0.17755708441487988,-21029.894642634947
0.017518999999996867,0.18256609770863882,-21029.855194288746
0.017528999999996877,0.16933362285791037,-21027.391704667185
0.017538999999996887,0.18321394792282078,-21026.59383412595
0.017548999999996897,0.17108620819169384,-21024.651929614196
0.017558999999996907,0.16266348130781194,-21025.44103387863
0.017568999999996917,0.17120368522966523,-21024.66548374616
0.017578999999996927,0.16282779858094304,-21025.77518914013
0.017588999999996937,0.1694474560040104,-21025.64225566072
0.017598999999996947,0.18261689176451437,-21026.27970933551
0.017608999999996957,0.16778388018744694,-21025.034548104257
0.017618999999996967,0.1815946566636227,-21025.58018985075
0.017628999999996977,0.17912388358031348,-21026.92481809749
0.017638999999996987,0.16535233371030308,-21027.138779115372
0.017648999999996997,0.1806333159509365,-21026.800041283383
0.017658999999997007,0.16666748525318234,-21026.67988084917
0.017668999999997017,0.16375805658800668,-21028.81266562054
0.017678999999997027,0.1762975871302853,-21028.51826947926
