d, omega_{driving}, omega_{driven}/omega_{driving}, Delta phi, t_{run}, Avg, Dev, Switch dir., Avg deriv., Linear fit coef.
7.6,10.0,2.65,0.0,25.0,-1.1397045480972379,0.981278769910659,True,-0.02277756392993121,-0.04860804475544772
7.6,10.0,2.675,0.0,25.0,-0.6627491535479807,0.8284476003729566,True,0.07336717050170631,0.02524729349751193
7.6,10.0,2.7,0.0,25.0,-0.017342228236157872,0.29441605067598,True,0.07787258346474253,-0.0010137846434467377
7.6,10.0,2.725,0.0,25.0,-1.2873858222994905,1.1982306296952963,True,0.10048521388046129,0.020094927397980328
7.6,10.0,2.75,0.0,25.0,-1.0367875044285262,1.4291342125847752,True,0.1400882052769315,0.05153643127933281
7.6,10.0,2.775,0.0,25.0,-3.001236327641223,0.17439070795016284,False,-0.009586579389014957,-0.00032101084457926226
7.6,10.0,2.8,0.0,25.0,-3.0012716394320442,0.15241121493787044,False,-0.011148160850362129,-0.0003236504530198382
7.6,10.0,2.825,0.0,25.0,-3.000529614322155,0.13269064757063423,False,-0.004019816602796259,-0.00015511284706654766
7.6,10.0,2.85,0.0,25.0,-3.0002530398100653,0.1347109791277729,False,-0.0002904314228923147,-8.603238125987304e-05
7.6,10.0,2.875,0.0,25.0,-3.000542195119496,0.10680026355330714,False,-0.0034453637296234987,-0.00016766424575820313
7.6,10.0,2.9,0.0,25.0,-3.000369211045714,0.09659005887972988,False,-0.010494069516072534,-0.0001318934015001839
7.6,10.0,2.925,0.0,25.0,-2.99914581393971,0.08402211144636264,False,-0.00030710664989173333,0.00017377479825415082
7.6,10.0,2.95,0.0,25.0,-3.0006033917080064,0.07021174674747177,False,-0.003696993136277307,-0.0001764744748900887
7.6,10.0,2.975,0.0,25.0,-3.0001253294835153,0.05622199573769707,False,-0.005829196095588091,-6.475146363250327e-05
7.6,10.0,3.0,0.0,25.0,-2.9995285340771405,0.04231509060147235,False,-0.0011919859848820754,8.085419449565714e-05
7.6,10.0,3.025,0.0,25.0,-2.99978012031417,0.028218663810661477,False,0.00043922381224832934,2.38422207499265e-05
7.6,10.0,3.05,0.0,25.0,-3.000002707444001,0.01458206366939028,False,0.00024678322143423915,-2.6775019926537695e-05
7.6,10.0,3.075,0.0,25.0,-3.000035745172221,0.006732827413404283,False,0.0002775247219554823,-3.194593016891034e-05
7.6,10.0,3.1,0.0,25.0,-3.0000836167318425,0.016655177730080798,False,0.0003853661272880144,-4.083859757946001e-05
7.6,10.0,3.125,0.0,25.0,-3.000301761847737,0.03050924125589949,False,0.0006522838303852451,-9.003077056644862e-05
7.6,10.0,3.15,0.0,25.0,-3.000377115875183,0.04462172682768383,False,0.0032457863464067185,-0.00010272442325951217
7.6,10.0,3.175,0.0,25.0,-2.999586265136969,0.05892220672413524,False,0.007191628933437465,9.216416817319692e-05
7.6,10.0,3.2,0.0,25.0,-2.999709996409186,0.07330299475571472,False,0.002354351216437482,6.227488900782941e-05
7.6,10.0,3.225,0.0,25.0,-3.000825291990334,0.08805369251967532,False,0.004367860343235607,-0.00021020507341292522
7.6,10.0,3.25,0.0,25.0,-2.999036227783519,0.1038468561810772,False,0.007662866892228612,0.00023220316579279806
7.6,10.0,3.275,0.0,25.0,-2.999058512641696,0.13519126928547037,False,0.005747092589019933,0.00023212203550952034
7.6,10.0,3.3,0.0,25.0,-2.998874114801336,0.13526218970772524,False,0.007598047078568514,0.00028046694397943894
7.6,10.0,3.325,0.0,25.0,-3.000272618492004,0.12181622377152941,False,0.012575658873095507,-4.7209488569199645e-05
7.6,10.0,3.35,0.0,25.0,-3.001356856750981,0.14100903347821545,False,0.0026049242763550194,-0.00032051279373123467
7.6,10.0,3.375,0.0,25.0,-2.998892173655932,0.1508201009899344,False,0.015295301830339692,0.000277746388905253
7.6,10.0,3.4,0.0,25.0,-0.6705905769193353,0.856466818690369,True,0.13228279917577238,0.09738494996803895
7.6,10.0,3.425,0.0,25.0,-0.9430772229792125,1.029784808816863,True,0.06732825645973534,0.032081332933496035
7.6,10.0,3.45,0.0,25.0,-0.6625254335884545,0.9621449704289495,True,0.12676773786671056,0.067241930417946
7.6,10.0,3.475,0.0,25.0,-0.7381926807399717,0.8734503974966664,True,0.1225035275231686,0.05758856794327317
7.6,10.0,3.5,0.0,25.0,-2.523170860547221,0.8005777693015836,True,-0.0009979409817031605,-0.08928381403837383
7.6,10.0,3.525,0.0,25.0,-0.5105428085314511,1.0952091841558849,True,0.025786830474604113,0.07418116660233391
7.6,10.0,3.55,0.0,25.0,-1.29586719586441,0.927935583276407,True,0.16106033930768346,0.007906789138780701
7.6,10.0,3.575,0.0,25.0,-0.9547786256885124,0.8316192586071046,True,0.03867694357912528,0.004395556329831116
7.6,10.0,3.6,0.0,25.0,-1.1175595549701596,0.9983524621398235,True,-0.007503916319289183,0.034206439252845264
7.6,10.0,3.625,0.0,25.0,-1.0506783389740864,1.0829960955488844,True,0.07749695207309022,0.0137837515894981
7.6,10.0,3.65,0.0,25.0,-0.8724296312615337,1.0492376222976436,True,0.003846967845395812,-0.023522924026839795
7.6,10.0,3.675,0.0,25.0,-1.1718297167669003,1.1398778758800092,True,0.07132881695310357,0.04011465921760335
7.6,10.0,3.7,0.0,25.0,-1.0772474759843347,1.310531718698754,True,0.08385464250682935,0.09470796365250726
7.6,10.0,3.725,0.0,25.0,-1.1266533874357565,1.3084881957254804,True,0.09011662432441504,0.048201083442258284
7.6,10.0,3.75,0.0,25.0,-1.601701073417435,1.2283224230318865,True,0.011945877001132976,0.03485615359630996
7.6,10.0,3.775,0.0,25.0,-4.0023664500511975,0.18663875230843222,False,-0.023947565712417275,-0.000607011568044825
7.6,10.0,3.8,0.0,25.0,-3.998637344647992,0.1870858095582866,False,0.0009788799300999317,0.0001060132252553546
7.6,10.0,3.825,0.0,25.0,-3.997694813788238,0.16126335586133314,False,-0.005039735447867608,0.00040476355208191825
7.6,10.0,3.85,0.0,25.0,-4.001583809271175,0.14416914125651545,False,-0.01518823138877078,-0.0004956200818923269
7.6,10.0,3.875,0.0,25.0,-4.000416194115044,0.12854527873980692,False,-0.004941848874095651,-0.00031246842002097345
7.6,10.0,3.9,0.0,25.0,-3.9993206627735867,0.11462087862694208,False,-0.0010153718877652645,-2.0806344435954137e-05
7.6,10.0,3.925,0.0,25.0,-3.9989434560798283,0.10081416355367184,False,-0.0006486940024092736,0.00012018399861955173
7.6,10.0,3.95,0.0,25.0,-3.9989637055242273,0.08690207310675217,False,-0.000672883388575673,0.0001585273768821015
7.6,10.0,3.975,0.0,25.0,-3.9991229760090996,0.07276670560002953,False,-0.0006262627727124994,0.00014885920120762274
7.6,10.0,4.0,0.0,25.0,-3.9993025259267503,0.058518612961703735,False,-0.00046863656368164084,0.00011649010694118985
7.6,10.0,4.1,0.0,25.0,-3.999983467617775,0.008321882995050912,False,0.00038050759744850417,-4.2898599189993556e-05
7.6,10.0,4.2,0.0,25.0,-4.000621291894885,0.05768047747590528,False,0.001564834132106071,-0.00017234740536308305
7.6,10.0,4.3,0.0,25.0,-4.000588668316303,0.11336668300218111,False,0.00032995335848551234,-0.00022120716890112042
7.6,10.0,4.4,0.0,25.0,-4.001819892486324,0.1647177160343991,False,0.002690064549130854,-0.0005356918366180619
7.6,10.0,4.5,0.0,25.0,-1.5832192309038944,1.3931696546477474,True,0.16370993551996188,0.1332432124661935
7.6,10.0,4.6,0.0,25.0,-1.9191614542329072,1.4688125432591568,True,0.08550710019019231,0.11220855748566039
7.6,10.0,4.7,0.0,25.0,-4.072591618956359,0.2138748652422876,False,0.02612548018139627,0.01582412107863247
7.6,10.0,4.8,0.0,25.0,-3.1457301384118637,1.1287701243426371,True,0.09853222421152978,0.1476388191870211
7.6,10.0,4.9,0.0,25.0,-4.998723249029347,0.10603941493375249,False,-0.010009996436808773,9.649130612190843e-05
7.6,10.0,5.0,0.0,25.0,-5.000691892453596,0.056591948148303886,False,-0.006793169214837854,-0.00027193343588614757
7.6,10.0,5.1,0.0,25.0,-5.000226086655165,0.013155662465312787,False,0.0004291956837753466,-9.457927986915139e-05
7.6,10.0,5.2,0.0,25.0,-4.998527851016752,0.05825448502901311,False,0.0047969446051821405,0.0001183201005631608
7.6,10.0,5.3,0.0,25.0,-4.998925353654579,0.10686875135389243,False,0.01412630190010377,-0.0001872227897132724
7.6,10.0,5.4,0.0,25.0,-2.814026221162895,1.6582181029073417,True,0.14153948006164596,0.20880833855192638
7.6,10.0,5.5,0.0,25.0,-3.0982741797306725,1.6080345783875347,True,0.26201460490720396,0.2243624654493172
7.6,10.0,5.6,0.0,25.0,-3.3603801543827183,1.4608263663505061,True,0.08755220325342922,0.21602193767630928
7.6,10.0,5.7,0.0,25.0,-4.438366465767947,0.4434878367719989,False,0.060707424630016715,0.06600839783912531
7.6,10.0,5.8,0.0,25.0,-4.552049714763797,0.5009904470115939,False,0.07953866766168191,0.07630931303869348
7.6,10.0,5.9,0.0,25.0,-4.0748559641077,1.1236499112490312,True,0.21078822740655342,0.18787613244528142
7.6,10.0,6.0,0.0,25.0,-4.4434968535269865,0.9008031804153298,True,0.2091522518770746,0.1591329280295334
7.6,10.0,6.1,0.0,25.0,-5.9990463488415475,0.026833108586164226,False,0.0007474031106130247,-4.671295735045585e-05
7.6,10.0,6.2,0.0,25.0,-4.373042611624445,1.0034522821697578,True,0.15289890764634048,0.17066054622664598
7.6,10.0,6.3,0.0,25.0,-4.634538860162475,0.7223641006552138,True,0.13964459204290405,0.12534805223786907
7.6,10.0,6.4,0.0,25.0,-6.0191233622257085,0.0507994171848275,False,0.009818290839737488,0.0031134880764081526
7.6,10.0,6.5,0.0,25.0,-4.821439282646921,0.7789878840626966,True,0.1152870445512912,0.12770982961808097
7.6,10.0,6.6,0.0,25.0,-5.063877153677442,0.7044699714474569,False,0.1154734075033917,0.11230295174731324
7.6,10.0,6.7,0.0,25.0,-5.047677438987481,0.768952322423904,False,0.1328255920570549,0.12355382496571354
7.6,10.0,6.8,0.0,25.0,-5.178703517222606,0.7448322940523947,False,0.12837397500215095,0.12103712761967171
7.6,10.0,6.9,0.0,25.0,-5.183903695939565,0.7922678416750671,False,0.1264806639392714,0.12804347753182332
7.6,10.0,7.0,0.0,25.0,-5.392639161123424,0.732588435200496,False,0.1272573608323892,0.11939662353193273
7.7,10.0,0.0,0.0,25.0,9.916816445783777e-06,0.0009124561451054346,True,0.00017384041203160372,2.13076181294477e-06
7.7,10.0,0.01,0.0,25.0,8.072807391265036e-06,0.0011097892050940825,True,0.0005194409406619252,3.62037859754356e-06
7.7,10.0,0.02,0.0,25.0,6.085812822234734e-06,0.0015306706872263143,True,0.0008836903392685073,4.861170078100187e-06
7.7,10.0,0.03,0.0,25.0,4.018620136803132e-06,0.002083907359992013,True,0.0012466376034145608,5.726654119980827e-06
7.7,10.0,0.04,0.0,25.0,2.0981955789875607e-06,0.0027985765374330556,True,0.0016081630706564585,7.5690398953678675e-06
7.7,10.0,0.05,0.0,25.0,1.9482607869484304e-07,0.0037501220695266985,True,0.0019679949392934137,8.26655379655936e-06
7.7,10.0,0.06,0.0,25.0,-1.7726491916298853e-06,0.004872458576831076,True,0.002325965253174908,9.337496886919347e-06
7.7,10.0,0.07,0.0,25.0,-3.7275649342666e-06,0.006120424072682647,True,0.002681819927202703,1.0538383878096696e-05
7.7,10.0,0.08,0.0,25.0,-5.64795396568577e-06,0.0074811297837916796,True,0.0030352484853841976,1.0706342997191661e-05
7.7,10.0,0.09,0.0,25.0,-7.708624102362544e-06,0.00898841673506156,True,0.003386021224623387,1.2234635849836688e-05
7.7,10.0,0.1,0.0,25.0,-9.604751609631882e-06,0.010875408873521758,True,0.0037337183312953974,1.2953332382810167e-05
7.7,10.0,0.11,0.0,25.0,-1.1565300430822528e-05,0.012945183040739069,True,0.0040780992064794975,1.3692525304337901e-05
7.7,10.0,0.12,0.0,25.0,-1.3520685989463228e-05,0.014887764407046929,True,0.004418631319361617,1.4733880033133217e-05
7.7,10.0,0.13,0.0,25.0,-1.5544202509207634e-05,0.01748653386013665,True,0.004754943814124122,1.5076889912950553e-05
7.7,10.0,0.14,0.0,25.0,-1.7541404460354094e-05,0.020061848348368848,True,0.005086530543582229,1.5913955151131227e-05
7.7,10.0,0.15,0.0,25.0,-1.9453123220030775e-05,0.022372481878280257,True,0.005412765756256276,1.592567414071342e-05
7.7,10.0,0.16,0.0,25.0,-2.132383497410365e-05,0.025401360965486404,True,0.005733134040576876,1.730243205108114e-05
7.7,10.0,0.17,0.0,25.0,-2.335968239999182e-05,0.02988489089126629,True,0.0060469221100207925,1.7505892911780335e-05
7.7,10.0,0.18,0.0,25.0,-2.5254787817675766e-05,0.03795656900420326,True,0.0063533257662436735,1.88452003749073e-05
7.7,10.0,0.19,0.0,25.0,-2.7257370586532026e-05,0.04851297297058025,True,0.006651243181278469,1.945985441983498e-05
7.7,10.0,0.2,0.0,25.0,-0.6705928265994889,0.8215203845855563,True,0.014403373227394167,-0.05585350017387356
7.7,10.0,0.21,0.0,25.0,-3.1186598770112806e-05,0.05235765693760649,True,0.007219536665547577,1.8577029665108483e-05
7.7,10.0,0.22,0.0,25.0,-0.5642746301291535,0.6961275391025693,True,-0.05219150805136435,-0.03818173995932788
7.7,10.0,0.23,0.0,25.0,-3.482065559006173e-05,0.06363275049872696,True,0.00774039918417614,2.2326871843113298e-05
7.7,10.0,0.24,0.0,25.0,-0.9809891094552251,1.0102545535896919,True,-0.126823434398637,-0.1103714661734605
7.7,10.0,0.25,0.0,25.0,-1.2483115112633336,0.8800673927135528,True,0.021503040893498353,-0.01714906682989022
7.7,10.0,0.26,0.0,25.0,-0.6225272888579021,0.6718833639833854,True,-0.010125209205782677,-0.03188303217300052
7.7,10.0,0.27,0.0,25.0,-0.7281869581650517,0.6754296906869895,True,-0.12190895007108536,-0.05227339853513773
7.7,10.0,0.28,0.0,25.0,-0.6902034480612085,1.0467673356482474,True,0.05925823426838637,0.06924641547071365
7.7,10.0,0.29,0.0,25.0,-1.10312846378404,0.8495794640308529,True,-0.047827423684214714,-0.030420949043462705
7.7,10.0,0.3,0.0,25.0,-0.7595430478241874,0.6220156738297679,True,-0.08239314878337389,-0.023561033358740824
7.7,10.0,0.31,0.0,25.0,0.18086491792824858,0.9191426213794414,True,-0.060335653672325455,-0.010400645286758332
7.7,10.0,0.32,0.0,25.0,-0.008062012134545717,0.14082881671376932,True,0.011349563704012357,0.0015663889320211358
7.7,10.0,0.33,0.0,25.0,-0.9243168975089291,1.042185131144968,True,-0.049492865664084035,-0.09693629702971977
7.7,10.0,0.34,0.0,25.0,-0.7409242506221044,0.693565820055097,True,-0.03698922128204045,-0.01859744889518959
7.7,10.0,0.35,0.0,25.0,-0.48108857634469143,0.6873267346347661,True,-0.05036229329685037,-0.009124793087796347
7.7,10.0,0.36,0.0,25.0,-0.4876309913559203,0.8483151714722584,True,-0.002470476132102566,-0.006314109403846005
7.7,10.0,0.37,0.0,25.0,-0.7094045735390804,0.8594500825394296,True,0.029198484898330445,-0.08089069056981402
7.7,10.0,0.38,0.0,25.0,-6.461293692268312e-05,0.04414815468570534,True,0.009086509090031426,2.397604580449104e-05
7.7,10.0,0.39,0.0,25.0,-0.5075390378702492,0.73647032891848,True,0.06260279929973495,-0.0364034471708933
7.7,10.0,0.4,0.0,25.0,-0.6126941048678318,0.7501239972181556,True,-0.011879371019460077,0.01711926498415205
7.7,10.0,0.41,0.0,25.0,-0.7711177576337261,0.7962234497807775,True,-0.09354727076187346,-0.06804318754891935
7.7,10.0,0.42,0.0,25.0,-0.6146979201717482,0.992132330301298,True,-0.04541730223335316,0.02159275832461406
7.7,10.0,0.43,0.0,25.0,-0.8167356634140266,0.6339289181561204,True,-0.05466531328165583,-0.021144093236353908
7.7,10.0,0.44,0.0,25.0,-0.8545394024589523,1.137613450091827,True,0.0291664854858967,0.05361403201429442
7.7,10.0,0.45,0.0,25.0,-1.3339450579198187,1.0642025420094388,True,-0.10751393525791397,-0.12418980982842458
7.7,10.0,0.46,0.0,25.0,-1.0039961592686644,0.8399320877790323,True,-0.057953916044352696,-0.003647786092113226
7.7,10.0,0.47,0.0,25.0,-1.3787782607957593,0.7586122574345612,True,-0.05669109499009569,-0.023892615746183236
7.7,10.0,0.48,0.0,25.0,-0.94161703559464,0.8729286400462034,True,-0.032918203111742456,0.016849877928728146
7.7,10.0,0.49,0.0,25.0,-0.7850647664460914,0.5917297994614866,True,-0.021198847103118465,-0.007490675699519936
7.7,10.0,0.5,0.0,25.0,-0.2177820256159992,0.4541310662608443,True,0.029591163077375186,0.019490118563172815
7.7,10.0,0.51,0.0,25.0,-1.2391613299285638,0.7860903966608899,True,-0.06148154850166712,0.01944362430357927
7.7,10.0,0.52,0.0,25.0,-0.9898593122137831,0.7731964418931752,True,0.007661912302452518,-0.010524921030776097
7.7,10.0,0.53,0.0,25.0,-0.9471939055113174,0.7902711388685708,True,-0.0694348854606988,0.019798469551959224
7.7,10.0,0.54,0.0,25.0,-0.9686582525315951,0.9519999460440542,True,-0.05682886059215418,-0.04857913783949026
7.7,10.0,0.55,0.0,25.0,-0.8360456576295301,0.9065277248480147,True,-0.09721737188757451,-0.05965493751060143
7.7,10.0,0.56,0.0,25.0,-0.8042815563813152,1.0799687205030755,True,0.024721062332226974,0.04379586190302233
7.7,10.0,0.57,0.0,25.0,-0.2832843964870804,0.7227773448418593,True,0.02758143134707613,-0.035599128790324536
7.7,10.0,0.58,0.0,25.0,-0.6264304706186522,0.619112247263775,True,-0.03593790924619152,-0.009770435898380926
7.7,10.0,0.59,0.0,25.0,-0.29581503612603766,0.828907123110371,True,-0.024537724041535817,0.06920143103073538
7.7,10.0,0.6,0.0,25.0,-1.6055630742242044,1.0253972251252648,True,0.0552751044126859,-0.07494917021669077
7.7,10.0,0.61,0.0,25.0,-1.1176188772815687,0.5654362100015976,True,-0.020426854450304375,-0.0165422194921235
7.7,10.0,0.62,0.0,25.0,-1.6346474729187153,1.2036578288327633,True,0.0033933097443524605,-0.012110521378863336
7.7,10.0,0.63,0.0,25.0,-0.3352581665800499,0.4730275030395386,True,0.027640420794226347,0.04834131815249665
7.7,10.0,0.64,0.0,25.0,-0.8678595248187821,0.7969683371282035,True,0.05862711054877424,0.04943873095025523
7.7,10.0,0.65,0.0,25.0,-1.298566545324536,1.0754610703803973,True,0.012010719217855797,0.07744853523150129
7.7,10.0,0.66,0.0,25.0,-0.8827175777342275,0.5592972977082464,True,-0.019173828396033283,0.001371294200779885
7.7,10.0,0.67,0.0,25.0,-0.7484924026595489,0.789957323269742,True,-0.033780686011227426,-0.0068621224974506215
7.7,10.0,0.68,0.0,25.0,-0.8180938406255762,0.8109224935579603,True,-0.06327529464069653,0.006367977025055713
7.7,10.0,0.69,0.0,25.0,-0.6300667008971496,1.0389775634131935,True,0.008454028872514069,-0.021259680085118242
7.7,10.0,0.7,0.0,25.0,-1.2261103623864098,0.8589043127635635,True,-0.03342690120487837,0.012102898708860799
7.7,10.0,0.71,0.0,25.0,-0.7194477179553571,0.9314766458831037,True,0.05756840582272442,0.0634062553956137
7.7,10.0,0.72,0.0,25.0,-0.6767812730588234,0.6833036513691576,True,-0.03893255493818303,0.02243521566345649
7.7,10.0,0.73,0.0,25.0,-1.366396081991853,0.8159477764442445,True,-0.07150385342840401,-0.06496341601453948
7.7,10.0,0.74,0.0,25.0,-1.7719586816880055,0.3815958574868338,True,-0.04916493295773961,-0.04195678919328863
7.7,10.0,0.75,0.0,25.0,-0.1662158868464405,0.8716589193033304,True,0.04428061350581835,0.021046698348575907
7.7,10.0,0.76,0.0,25.0,-1.1976859895697165,0.7711407265855974,True,-0.06479784843551102,0.018177105829656388
7.7,10.0,0.77,0.0,25.0,-0.8837964354912538,0.7183709068843965,True,-0.019135364190851205,0.01431117072621587
7.7,10.0,0.78,0.0,25.0,-0.6756699738562875,0.7660257657797479,True,-0.02850667093801977,0.03175005372982383
7.7,10.0,0.79,0.0,25.0,-0.7491611414171553,0.8668090189648823,True,-0.03721201735381713,0.038148032614542755
7.7,10.0,0.8,0.0,25.0,-1.002077040599175,0.1281263300125846,False,-0.010434888442833513,-0.0005328588856897344
7.7,10.0,0.81,0.0,25.0,-1.729672144559252,0.501732649467218,True,-0.04114955401684076,-0.048382979332220154
7.7,10.0,0.82,0.0,25.0,-0.998383060851753,0.11842476492456429,False,-0.0005689266168297962,0.0003571945043685726
7.7,10.0,0.83,0.0,25.0,-1.0019651397835627,0.11265430246964699,False,-0.00884472642381108,-0.0005099697539479283
7.7,10.0,0.84,0.0,25.0,-0.998061283178611,0.1047829525599185,False,-0.005528955125309066,0.00041860137266283494
7.7,10.0,0.85,0.0,25.0,-0.999714011638765,0.09977443731935325,False,-0.00038392366983929253,3.564132927739518e-05
7.7,10.0,0.86,0.0,25.0,-1.001111582228312,0.09305568015070721,False,-0.010474638947437406,-0.00032161491340084266
7.7,10.0,0.87,0.0,25.0,-0.9981632103755581,0.08608377367808613,False,-0.0023710281428844394,0.0003926273141773545
7.7,10.0,0.88,0.0,25.0,-1.0011085876746144,0.07860604326625795,False,-0.0029077350808550634,-0.00031159367071966507
7.7,10.0,0.89,0.0,25.0,-1.0002254543737799,0.07225646575201156,False,-0.008579402654283195,-0.00011993166382678075
7.7,10.0,0.9,0.0,25.0,-0.9985085376714115,0.06569355227578658,False,-0.001411342166264301,0.00030143852308486076
7.7,10.0,0.91,0.0,25.0,-1.0006833713870287,0.05848468275187077,False,-0.001654063218805811,-0.00022006576740783772
7.7,10.0,0.92,0.0,25.0,-1.0006597145156568,0.052333620491049185,False,-0.006093009728795641,-0.00023229923747286157
7.7,10.0,0.93,0.0,25.0,-0.9990252386500772,0.04549344544513732,False,-0.0039398859181691125,0.00015745659446003512
7.7,10.0,0.94,0.0,25.0,-0.9991910044597396,0.03941986330545162,False,-0.00032813146478658255,0.00012397588198362683
7.7,10.0,0.95,0.0,25.0,-1.0002310768505824,0.032859579757869774,False,-0.0007176349601548509,-0.00012875105782666948
7.7,10.0,0.96,0.0,25.0,-1.0005120519051582,0.02699022107880364,False,-0.0022146160548845374,-0.0002046825928367396
7.7,10.0,0.97,0.0,25.0,-1.0001612689346042,0.02098610354252212,False,-0.0025319941589964836,-0.00012596050285006705
7.7,10.0,0.98,0.0,25.0,-0.9997989189677281,0.015112094721101893,False,-0.0018349837638075414,-3.993480157187183e-05
7.7,10.0,0.99,0.0,25.0,-0.9996542149304211,0.009881679281125778,False,-0.0008921558547747793,-3.584823914795207e-06
7.7,10.0,1.0,0.0,25.0,-0.9996615533439933,0.006528421806267278,False,-8.195060919628918e-05,-2.516168048493192e-06
7.7,10.0,1.01,0.0,25.0,-0.9996965279082702,0.007770425128695054,False,0.0006147321321038694,-7.080406724096557e-06
7.7,10.0,1.02,0.0,25.0,-0.9996563052481268,0.012361060868172149,False,0.0012937450888380509,7.406376002897976e-06
7.7,10.0,1.03,0.0,25.0,-0.9994761008768525,0.017957163259126545,False,0.0018511287022478498,5.57975977429955e-05
7.7,10.0,1.04,0.0,25.0,-0.9992461524802342,0.023838136950585634,False,0.0017973394643543343,0.00011484098711798077
7.7,10.0,1.05,0.0,25.0,-0.9993894834990539,0.029686748736241726,False,0.0006787059611967539,8.265866845848544e-05
7.7,10.0,1.06,0.0,25.0,-1.0002232377486577,0.03610752415704459,False,-6.163423586020723e-05,-0.00011199318801562284
7.7,10.0,1.07,0.0,25.0,-1.0008914054580274,0.042475513155144855,False,0.0020105237616845103,-0.00025779122822181655
7.7,10.0,1.08,0.0,25.0,-0.9998668254708104,0.04869430238541853,False,0.005652004079940355,2.8975327870451492e-06
7.7,10.0,1.09,0.0,25.0,-0.998641144943831,0.055461792627317257,False,0.003971351247861019,0.00029464480866195125
7.7,10.0,1.1,0.0,25.0,-1.0004639754309195,0.0621055615388567,False,4.682535161342317e-06,-0.00014338641624916864
7.7,10.0,1.11,0.0,25.0,-1.0009605025820691,0.06850194412437234,False,0.005921881277097792,-0.00023995060293621813
7.7,10.0,1.12,0.0,25.0,-0.9983511132558708,0.07610515399348709,False,0.006942522613457782,0.00038705264878492583
7.7,10.0,1.13,0.0,25.0,-1.0004703535918942,0.08220399092468098,False,7.4868969361141e-05,-0.00012821223777340467
7.7,10.0,1.14,0.0,25.0,-1.0007485992977598,0.08884000369630443,False,0.00883920253336139,-0.00016966399218053076
7.7,10.0,1.15,0.0,25.0,-0.9982229158437622,0.09601672037102219,False,0.005844732110315004,0.00042753503472215353
7.7,10.0,1.16,0.0,25.0,-1.0017224372075584,0.10303298728685512,False,0.0014971004790310049,-0.00040941502684234556
7.7,10.0,1.17,0.0,25.0,-0.998668440681691,0.11008259517077765,False,0.012377839451536973,0.0003411593520777218
7.7,10.0,1.18,0.0,25.0,-0.9998830124911723,0.1156578720635049,False,0.0005538888696329044,3.2951932629948154e-05
7.7,10.0,1.19,0.0,25.0,-0.9794741115393762,0.5547594537129648,True,-0.03383836136116436,-0.017502497549760097
7.7,10.0,1.2,0.0,25.0,-0.946222490326757,0.6339897030317031,True,0.04124114747866693,0.03797676301965709
7.7,10.0,1.21,0.0,25.0,-1.3356868853127675,0.8393110485989693,True,-0.009402355824437303,0.00859381820060761
7.7,10.0,1.22,0.0,25.0,-0.4363717070099498,0.5095625439879272,True,0.050095081601034964,0.056793570737324175
7.7,10.0,1.23,0.0,25.0,-1.0300987415020442,1.0820771022249032,True,-0.03755145947078752,-0.10165201146680374
7.7,10.0,1.24,0.0,25.0,-0.335730019780415,0.6120976154595856,True,0.04768414693795673,0.03890069523623355
7.7,10.0,1.25,0.0,25.0,-0.8584802819505527,0.6186937986372208,True,-0.004447831478363968,0.00046591340692373135
7.7,10.0,1.26,0.0,25.0,-1.3066062095766937,0.850469512824963,True,0.030698456485872428,0.0303770882833757
7.7,10.0,1.27,0.0,25.0,-0.8627837887469153,0.8285248744593078,True,0.056669974562415515,0.033633267609892985
7.7,10.0,1.28,0.0,25.0,-0.8365755928497897,0.775761446371072,True,0.06758293336031919,-0.031281335742618044
7.7,10.0,1.29,0.0,25.0,-0.6300738936183554,0.7906487731653288,True,0.030796034685546564,0.04870359326992414
7.7,10.0,1.3,0.0,25.0,-0.8720929643737337,0.7196627838627204,True,0.06199951097967998,-0.01248947438447205
7.7,10.0,1.31,0.0,25.0,0.014949193213544732,1.147625619278119,True,0.04445392316481211,-0.06858828570639311
7.7,10.0,1.32,0.0,25.0,0.7871931632262695,0.4161644615443458,True,0.09337766815530726,0.044921133382566
7.7,10.0,1.33,0.0,25.0,-0.929826403578974,0.908836547292644,True,-0.04017253340072593,0.01028088718974749
7.7,10.0,1.34,0.0,25.0,-0.49423221134187845,0.6894192241445165,True,0.04953944435062908,0.058819930499288485
7.7,10.0,1.35,0.0,25.0,-0.811211330115117,0.6685933671141753,True,-0.022586479109011244,-0.022820339260218172
7.7,10.0,1.36,0.0,25.0,-1.322364561483799,0.9672503748145876,True,0.04871506406774186,0.006810415371094692
7.7,10.0,1.37,0.0,25.0,-0.5867425538629821,0.7310820635608382,True,0.0613403346061485,0.05396098614707666
7.7,10.0,1.38,0.0,25.0,-0.6373195755799089,0.8880589221681487,True,0.05216856378902322,0.07471530148895847
7.7,10.0,1.39,0.0,25.0,-0.04215041807803507,0.10923382125967125,True,0.052562538077181455,0.009700679091834677
7.7,10.0,1.4,0.0,25.0,-0.9760963009718653,0.7302862518774758,True,-0.02509125685400548,-0.010680259418825262
7.7,10.0,1.41,0.0,25.0,-0.6372846191537188,0.9637951845649605,True,0.019201265071255795,0.014558061351015185
7.7,10.0,1.42,0.0,25.0,-1.096527182742625,0.9208682535058177,True,0.04776209553551563,-0.007604450575206574
7.7,10.0,1.43,0.0,25.0,-0.17754143512766277,0.530105667062289,True,0.05171378991414496,0.022913189798072872
